locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000643.1_2_1												Hypothetical
QGNH01000643.1_2_2												Hypothetical
QGNH01000643.1_2_3												Hypothetical
QGNH01000643.1_2_4		K14059	COG4974		phrog_1	VOG00056	VOG:VOG00056	362	9e-75	243.9		sp|P22877|INTR_SACER Integrase
QGNH01000643.1_3_1												Hypothetical
QGNH01000643.1_3_2												Hypothetical
QGNH01000643.1_3_3												Hypothetical
QGNH01000643.1_3_4												Hypothetical
QGNH01000643.1_3_5												Hypothetical
QGNH01000643.1_3_6												Hypothetical
QGNH01000643.1_3_7												Hypothetical
QGNH01000643.1_3_8			COG0741	GH23			COG:COG0741	145	1.3e-12	39.0		MltE; 
QGNH01000643.1_3_9												Hypothetical
QGNH01000643.1_3_10												Hypothetical
QGNH01000643.1_3_11												Hypothetical
QGNH01000643.1_3_12												Hypothetical
QGNH01000643.1_3_13												Hypothetical
QGNH01000643.1_3_14					phrog_11660	VOG00907, VOG21411	VOG:VOG00907	261	1e-19	53.1		REFSEQ hypothetical protein
QGNH01000643.1_3_15					phrog_4271	VOG02462	PHROG:phrog_4271	613	3.1e-127	417.6		tail protein
QGNH01000643.1_3_16				CBM12	phrog_4271, phrog_4271, phrog_9851	VOG02462	VOG:VOG02462	298	1.7e-31	99.5		REFSEQ tail protein
QGNH01000643.1_3_17		K13695	COG0791		phrog_329		PHROG:phrog_329	174	7.8e-18	56.7		minor tail protein
QGNH01000643.1_3_18			COG5449		phrog_778	VOG13489, VOG13489	COG:COG5449	318	2.8e-75	244.9		; 
QGNH01000643.1_3_19			COG5448		phrog_2913		COG:COG5448	234	1.4e-45	143.1		; 
QGNH01000643.1_3_20												Hypothetical
QGNH01000643.1_3_21												Hypothetical
QGNH01000643.1_3_22												Hypothetical
QGNH01000643.1_3_23												Hypothetical
QGNH01000643.1_3_24												Hypothetical
QGNH01000643.1_3_25												Hypothetical
QGNH01000643.1_3_26												Hypothetical
QGNH01000643.1_3_27												Hypothetical
QGNH01000643.1_3_28												Hypothetical
QGNH01000643.1_3_29			COG5437		phrog_158	VOG00377	PHROG:phrog_158	148	1.3e-28	91.9		major tail protein
QGNH01000643.1_3_30												Hypothetical
QGNH01000643.1_3_31					phrog_347	VOG00096	PHROG:phrog_347	148	6.5e-17	53.3		tail terminator
QGNH01000643.1_3_32					phrog_5	VOG00130	PHROG:phrog_5	182	6.8e-21	66.4		tail completion or Neck1 protein
QGNH01000643.1_3_33			COG5614		phrog_25	VOG00080	COG:COG5614	123	1.6e-23	74.5		; 
QGNH01000643.1_3_34												Hypothetical
QGNH01000643.1_3_35					phrog_40	VOG00412	VOG:VOG00412	305	9.4e-19	33.5		sp|Q6QGD9|HCP_BPT5 Head completion protein
QGNH01000643.1_3_36												Hypothetical
QGNH01000643.1_3_37												Hypothetical
QGNH01000643.1_3_38			COG4653		phrog_10	VOG00134	COG:COG4653	432	1.8e-68	223.2		gp36; 
QGNH01000643.1_3_39		K04773	COG0616		phrog_53	VOG07465	PHROG:phrog_53	399	1.6e-89	292.4		head maturation protease
QGNH01000643.1_3_40												Hypothetical
QGNH01000643.1_3_41			COG4695		phrog_12	VOG00344	COG:COG4695	582	1.1e-119	391.5		BeeE; 
QGNH01000643.1_3_42			COG4626		phrog_9	VOG07294	COG:COG4626	482	2.8e-182	598.7		YmfN; 
QGNH01000643.1_3_43												Hypothetical
QGNH01000643.1_3_44			COG3747		phrog_83	VOG00738	COG:COG3747	189	8.9e-57	184.3		; 
QGNH01000643.1_3_45												Hypothetical
QGNH01000643.1_3_46												Hypothetical
QGNH01000643.1_3_47												Hypothetical
QGNH01000643.1_4_1												Hypothetical
