	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000953.1_1	QGNH01000953.1	QGNH01000953.1	1	3	92	1	E													0	False	F
QGNH01000953.1_2	QGNH01000953.1	QGNH01000953.1	2	110	598	1	E													0	False	F
QGNH01000953.1_3	QGNH01000953.1	QGNH01000953.1	3	694	1365	1	E													0	False	F
QGNH01000953.1_4	QGNH01000953.1	QGNH01000953.1	4	1387	1743	1	E													0	False	F
QGNH01000953.1_5	QGNH01000953.1	QGNH01000953.1	5	1736	2038	1	D			YP_009883615.1	YP_009883615.1 hypothetical protein HYP92_gp037 [Klebsiella phage Magnus]	False	0.512	96.0	5.542e-23	Family of unknown function (DUF6527) [PF20137.2]	VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000953.1_6	QGNH01000953.1	QGNH01000953.1	6	2038	3273	1	C	K06909	phage terminase large subunit	NP_945278.1	NP_945278.1 terminase large subunit [Streptococcus phage EJ-1]	False	0.384	254.0	2.783e-72	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNAseH like domain [PF17288.5]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000953.1_7	QGNH01000953.1	QGNH01000953.1	7	3288	5516	1	C	K09961	uncharacterized protein	YP_010668099.1	YP_010668099.1 portal protein [Burkholderia phage Magia]	False	0.326	129.0	6.738999999999998e-29	Protein of unknown function (DUF1073) [PF06381.14]; Inorganic Pyrophosphatase [PF18823.4]				0	False	F
QGNH01000953.1_8	QGNH01000953.1	QGNH01000953.1	8	5516	5689	1	E													0	False	
QGNH01000953.1_9	QGNH01000953.1	QGNH01000953.1	9	5686	6543	1	D			YP_010668241.1	YP_010668241.1 head protein [Burkholderia phage BgManors32]	False	0.291	95.0	3.354e-20	Phage Mu protein F like protein [PF04233.17]				0	False	
QGNH01000953.1_10	QGNH01000953.1	QGNH01000953.1	10	6572	6988	1	E													0	False	
QGNH01000953.1_11	QGNH01000953.1	QGNH01000953.1	11	7061	8440	1	C	K09960	uncharacterized protein	YP_007006953.1	YP_007006953.1 head maturation protease [Pectobacterium phage ZF40]	False	0.275	93.0	2.097e-18	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01000953.1_12	QGNH01000953.1	QGNH01000953.1	12	8513	9109	1	E													0	False	F
QGNH01000953.1_13	QGNH01000953.1	QGNH01000953.1	13	9194	10189	1	D			YP_010668236.1	YP_010668236.1 major head protein [Burkholderia phage BgManors32]	False	0.256	110.0	9.206e-25	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01000953.1_14	QGNH01000953.1	QGNH01000953.1	14	10285	10644	1	E													0	False	F
QGNH01000953.1_15	QGNH01000953.1	QGNH01000953.1	15	10648	11355	1	D									Protein of unknown function (DUF4054) [PF13262.9]				0	False	F
QGNH01000953.1_16	QGNH01000953.1	QGNH01000953.1	16	11352	11840	1	E			YP_010738132.1	YP_010738132.1 hypothetical protein P9A27_gp56 [Hafnia phage yong1]	False	0.314	81.0	5.479e-17		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01000953.1_17	QGNH01000953.1	QGNH01000953.1	17	11862	12041	1	E													0	False	F
QGNH01000953.1_18	QGNH01000953.1	QGNH01000953.1	18	12038	12421	1	E			YP_007673364.1	YP_007673364.1 head protein [Psychrobacter phage pOW20-A]	False	0.334	69.0	2.632e-13					0	False	F
QGNH01000953.1_19	QGNH01000953.1	QGNH01000953.1	19	12422	13294	1	E													0	False	F
QGNH01000953.1_20	QGNH01000953.1	QGNH01000953.1	20	13309	13422	1	E													0	False	F
