Name	Count
Pentose and glucuronate interconversions [PATH:ko00040]	2
Ascorbate and aldarate metabolism [PATH:ko00053]	3
Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	6
O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	8
Glycolysis / Gluconeogenesis [PATH:ko00010]	4
Pyruvate metabolism [PATH:ko00620]	8
Propanoate metabolism [PATH:ko00640]	7
Cysteine and methionine metabolism [PATH:ko00270]	10
HIF-1 signaling pathway [PATH:ko04066]	2
Glucagon signaling pathway [PATH:ko04922]	1
Central carbon metabolism in cancer [PATH:ko05230]	1
Exosome [BR:ko04147]	6
Valine, leucine and isoleucine degradation [PATH:ko00280]	5
Pentose phosphate pathway [PATH:ko00030]	4
Glutathione metabolism [PATH:ko00480]	1
Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	6
Enzymes with EC numbers	15
C5-Branched dibasic acid metabolism [PATH:ko00660]	3
Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	8
Pantothenate and CoA biosynthesis [PATH:ko00770]	6
Methane metabolism [PATH:ko00680]	5
Glycine, serine and threonine metabolism [PATH:ko00260]	9
Citrate cycle (TCA cycle) [PATH:ko00020]	6
Lysine biosynthesis [PATH:ko00300]	2
Monobactam biosynthesis [PATH:ko00261]	2
Butanoate metabolism [PATH:ko00650]	7
Alanine, aspartate and glutamate metabolism [PATH:ko00250]	2
Lysine degradation [PATH:ko00310]	3
Tyrosine metabolism [PATH:ko00350]	4
Nicotinate and nicotinamide metabolism [PATH:ko00760]	5
Oxidative phosphorylation [PATH:ko00190]	5
Carbon fixation pathways in prokaryotes [PATH:ko00720]	7
Legionellosis [PATH:ko05134]	1
Fatty acid degradation [PATH:ko00071]	1
Tryptophan metabolism [PATH:ko00380]	3
Benzoate degradation [PATH:ko00362]	6
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	1
Xylene degradation [PATH:ko00622]	1
Styrene degradation [PATH:ko00643]	2
Nitrogen metabolism [PATH:ko00910]	2
Lipid biosynthesis proteins [BR:ko01004]	2
Pyrimidine metabolism [PATH:ko00240]	7
Drug metabolism - other enzymes [PATH:ko00983]	3
Bladder cancer [PATH:ko05219]	1
Riboflavin metabolism [PATH:ko00740]	4
Glucosinolate biosynthesis [PATH:ko00966]	1
Amino acid related enzymes [BR:ko01007]	5
Fructose and mannose metabolism [PATH:ko00051]	6
Starch and sucrose metabolism [PATH:ko00500]	2
Phosphotransferase system (PTS) [PATH:ko02060]	3
Taurine and hypotaurine metabolism [PATH:ko00430]	2
Protein kinases [BR:ko01001]	4
Two-component system [BR:ko02022]	7
Purine metabolism [PATH:ko00230]	7
Polyketide sugar unit biosynthesis [PATH:ko00523]	3
Streptomycin biosynthesis [PATH:ko00521]	3
Acarbose and validamycin biosynthesis [PATH:ko00525]	2
Translation factors [BR:ko03012]	1
Base excision repair [PATH:ko03410]	1
DNA repair and recombination proteins [BR:ko03400]	6
Protein phosphatases and associated proteins [BR:ko01009]	1
Arginine and proline metabolism [PATH:ko00330]	2
Peptidases and inhibitors [BR:ko01002]	2
General function prediction only	6
Primary immunodeficiency [PATH:ko05340]	1
