	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000310.1_1	QGNH01000310.1	QGNH01000310.1	1	2	178	-1	E											0	False	F
QGNH01000310.1_2	QGNH01000310.1	QGNH01000310.1	2	159	2375	-1	D	YP_009000961.1	YP_009000961.1 glycosyltransferase [Pithovirus sibericum]	False	0.295	151.0	7.337000000000001e-36	Glycosyl transferases group 1 [PF00534.23]	VOG00251	sp|Q5UQ09|YL193_MIMIV Uncharacterized glycosyltransferase L193; Xh	Xh	0	False	MKF
QGNH01000310.1_3	QGNH01000310.1	QGNH01000310.1	3	2422	2571	-1	E											0	False	F
QGNH01000310.1_4	QGNH01000310.1	QGNH01000310.1	4	2630	3133	-1	E											0	False	F
QGNH01000310.1_5	QGNH01000310.1	QGNH01000310.1	5	3162	4064	-1	D	YP_009622468.1	YP_009622468.1 major head protein [Pseudomonas phage Bjorn]	False	0.243	95.0	4.589e-20	Family of unknown function (DUF5309) [PF17236.5]	VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	VF
QGNH01000310.1_6	QGNH01000310.1	QGNH01000310.1	6	4325	4906	-1	E											0	False	F
QGNH01000310.1_7	QGNH01000310.1	QGNH01000310.1	7	5039	5221	-1	E											0	False	
QGNH01000310.1_8	QGNH01000310.1	QGNH01000310.1	8	5222	5584	-1	E											0	False	
QGNH01000310.1_9	QGNH01000310.1	QGNH01000310.1	9	5584	7602	-1	E											0	False	
QGNH01000310.1_10	QGNH01000310.1	QGNH01000310.1	10	7818	8849	-1	E	YP_112491.1	YP_112491.1 terminase large subunit [Flavobacterium phage 11b]	False	0.244	92.0	1.061e-18		VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000310.1_11	QGNH01000310.1	QGNH01000310.1	11	8815	9225	-1	D							Phage terminase large subunit [PF04466.16]				0	False	F
QGNH01000310.1_12	QGNH01000310.1	QGNH01000310.1	12	9213	9836	-1	E											0	False	F
QGNH01000310.1_13	QGNH01000310.1	QGNH01000310.1	13	9833	10393	-1	E											0	False	F
QGNH01000310.1_14	QGNH01000310.1	QGNH01000310.1	14	10390	10923	-1	D							Helix-turn-helix of insertion element transposase [PF13022.9]				0	False	F
QGNH01000310.1_15	QGNH01000310.1	QGNH01000310.1	15	11465	12196	1	E											0	False	F
QGNH01000310.1_16	QGNH01000310.1	QGNH01000310.1	16	12196	12522	1	E											0	False	F
QGNH01000310.1_17	QGNH01000310.1	QGNH01000310.1	17	12512	12958	1	E											0	False	F
QGNH01000310.1_18	QGNH01000310.1	QGNH01000310.1	18	12955	13209	1	E											0	False	F
