	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001877.1_1	QGNH01001877.1	QGNH01001877.1	1	50	853	-1	E													0	False	F
QGNH01001877.1_2	QGNH01001877.1	QGNH01001877.1	2	858	1856	-1	E													0	False	F
QGNH01001877.1_3	QGNH01001877.1	QGNH01001877.1	3	1912	3141	-1	C	K06400	site-specific DNA recombinase	YP_009042770.1	YP_009042770.1 integrase [Streptococcus phage K13]	False	0.23	89.0	1.816e-17	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001877.1_4	QGNH01001877.1	QGNH01001877.1	4	3438	6800	1	D									SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01001877.1_5	QGNH01001877.1	QGNH01001877.1	5	6812	10063	1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]							Eco57I restriction-modification methylase [PF07669.14]; MmeI, helicase spacer domain [PF20465.1]; TaqI-like C-terminal specificity domain [PF12950.10]; MmeI, DNA-methyltransferase domain [PF20473.1]; N-6 DNA Methylase [PF02384.19]				0	False	
QGNH01001877.1_6	QGNH01001877.1	QGNH01001877.1	6	10065	10832	1	E													0	False	
QGNH01001877.1_7	QGNH01001877.1	QGNH01001877.1	7	10829	13771	1	E													0	False	
QGNH01001877.1_8	QGNH01001877.1	QGNH01001877.1	8	13815	16268	1	C	K03658	DNA helicase IV [EC:5.6.2.4]	YP_009015602.1	YP_009015602.1 DNA helicase [Bacillus phage G]	False	0.312	78.0	2.976e-13	UvrD/REP helicase N-terminal domain [PF00580.24]; AAA domain [PF13245.9]; UvrD-like helicase C-terminal domain [PF13361.9]; Topoisomerase DNA binding C4 zinc finger [PF01396.22]; UvrD-like helicase C-terminal domain [PF13538.9]; AAA domain [PF13604.9]				0	False	
QGNH01001877.1_9	QGNH01001877.1	QGNH01001877.1	9	16601	17467	1	D									Putative peptidoglycan binding domain [PF01471.21]				0	False	
QGNH01001877.1_10	QGNH01001877.1	QGNH01001877.1	10	17484	18683	1	D									Domain of unknown function (DUF4352) [PF11611.11]	VOG01057	REFSEQ DUF4352 domain-containing protein; Xu	Xu	0	False	
QGNH01001877.1_11	QGNH01001877.1	QGNH01001877.1	11	18689	18910	-1	E													0	False	
QGNH01001877.1_12	QGNH01001877.1	QGNH01001877.1	12	18926	20773	-1	E			YP_009595159.1	YP_009595159.1 hypothetical protein FDG96_gp14 [Bacillus phage Mgbh1]	False	0.217	128.0	4.709e-29		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01001877.1_13	QGNH01001877.1	QGNH01001877.1	13	20745	21182	-1	E													0	False	
QGNH01001877.1_14	QGNH01001877.1	QGNH01001877.1	14	21169	21939	-1	D			NP_945276.1	NP_945276.1 DNA methyltransferase [Streptococcus phage EJ-1]	False	0.348	156.0	3.3739999999999997e-41	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01001877.1_15	QGNH01001877.1	QGNH01001877.1	15	21914	23185	-1	D			YP_009797147.1	YP_009797147.1 DNA methyltransferase [Faecalibacterium phage FP_Epona]	False	0.232	130.0	2.2250000000000002e-30	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01001877.1_16	QGNH01001877.1	QGNH01001877.1	16	23283	24524	-1	E													0	False	F
QGNH01001877.1_17	QGNH01001877.1	QGNH01001877.1	17	25010	28018	1	E													0	False	F
QGNH01001877.1_18	QGNH01001877.1	QGNH01001877.1	18	28170	29096	1	E													0	False	F
