	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000596.1_1	QGNH01000596.1	QGNH01000596.1	1	3	617	-1	E											0	False	F
QGNH01000596.1_2	QGNH01000596.1	QGNH01000596.1	2	614	2785	-1	E											0	False	F
QGNH01000596.1_3	QGNH01000596.1	QGNH01000596.1	3	2788	4152	-1	E											0	False	F
QGNH01000596.1_4	QGNH01000596.1	QGNH01000596.1	4	4156	4794	-1	E											0	False	F
QGNH01000596.1_5	QGNH01000596.1	QGNH01000596.1	5	4809	5369	-1	E											0	False	F
QGNH01000596.1_6	QGNH01000596.1	QGNH01000596.1	6	5396	5863	-1	E	NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.43	119.0	4.7060000000000006e-30		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000596.1_7	QGNH01000596.1	QGNH01000596.1	7	5860	6327	-1	D							Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) family [PF00583.28]				0	False	
QGNH01000596.1_8	QGNH01000596.1	QGNH01000596.1	8	6324	6746	-1	E											0	False	
QGNH01000596.1_9	QGNH01000596.1	QGNH01000596.1	9	6743	9463	-1	E											0	False	
QGNH01000596.1_10	QGNH01000596.1	QGNH01000596.1	10	9465	10820	-1	E											0	False	
QGNH01000596.1_11	QGNH01000596.1	QGNH01000596.1	11	10912	11343	-1	E											0	False	
QGNH01000596.1_12	QGNH01000596.1	QGNH01000596.1	12	11425	12411	-1	E								VOG11300	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000596.1_13	QGNH01000596.1	QGNH01000596.1	13	12512	13495	-1	E											0	False	
QGNH01000596.1_14	QGNH01000596.1	QGNH01000596.1	14	13513	14058	-1	E											0	False	
QGNH01000596.1_15	QGNH01000596.1	QGNH01000596.1	15	14062	14247	-1	E											0	False	
QGNH01000596.1_16	QGNH01000596.1	QGNH01000596.1	16	14702	14830	-1	E											0	False	
QGNH01000596.1_17	QGNH01000596.1	QGNH01000596.1	17	15106	15339	-1	E											0	False	
QGNH01000596.1_18	QGNH01000596.1	QGNH01000596.1	18	15345	17120	-1	E											0	False	
QGNH01000596.1_19	QGNH01000596.1	QGNH01000596.1	19	17151	18323	-1	E											0	False	
QGNH01000596.1_20	QGNH01000596.1	QGNH01000596.1	20	18308	19576	-1	E											0	False	
QGNH01000596.1_21	QGNH01000596.1	QGNH01000596.1	21	20129	20275	-1	E											0	False	
QGNH01000596.1_22	QGNH01000596.1	QGNH01000596.1	22	20299	20871	-1	E											0	False	
QGNH01000596.1_23	QGNH01000596.1	QGNH01000596.1	23	20909	21259	-1	E											0	False	
QGNH01000596.1_24	QGNH01000596.1	QGNH01000596.1	24	21580	22653	1	D	YP_009824099.1	YP_009824099.1 DNA methyltransferase [Erwinia phage vB_EhrS_59]	False	0.496	320.0	6.046e-96	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG06057	sp|P36216|MTC1_PBCVI Type II methyltransferase M.CviJI; XhXp	Xh;Xp	0	False	
QGNH01000596.1_25	QGNH01000596.1	QGNH01000596.1	25	22910	23890	-1	E											0	False	
QGNH01000596.1_26	QGNH01000596.1	QGNH01000596.1	26	23887	25581	-1	E	YP_007877435.1	YP_007877435.1 large subunit terminase [Vibrio phage douglas 12A4]	False	0.199	89.0	4.771e-17		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000596.1_27	QGNH01000596.1	QGNH01000596.1	27	25713	26426	-1	D	YP_009612715.1	YP_009612715.1 HNH endonuclease [Shigella phage Sf13]	False	0.426	72.0	9.16e-13	AP2 domain [PF00847.23]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01000596.1_28	QGNH01000596.1	QGNH01000596.1	28	26515	26805	-1	E											0	False	
QGNH01000596.1_29	QGNH01000596.1	QGNH01000596.1	29	26805	27086	-1	E											0	False	
QGNH01000596.1_30	QGNH01000596.1	QGNH01000596.1	30	27083	27268	-1	E											0	False	
QGNH01000596.1_31	QGNH01000596.1	QGNH01000596.1	31	27265	27579	-1	E											0	False	
QGNH01000596.1_32	QGNH01000596.1	QGNH01000596.1	32	27579	28106	-1	E											0	False	
QGNH01000596.1_33	QGNH01000596.1	QGNH01000596.1	33	28162	28395	-1	E											0	False	
QGNH01000596.1_34	QGNH01000596.1	QGNH01000596.1	34	28416	29018	-1	E											0	False	
QGNH01000596.1_35	QGNH01000596.1	QGNH01000596.1	35	29062	29817	-1	E											1	False	
QGNH01000596.1_36	QGNH01000596.1	QGNH01000596.1	36	29820	30029	-1	E											0	False	
QGNH01000596.1_37	QGNH01000596.1	QGNH01000596.1	37	30026	30250	-1	E											0	False	
QGNH01000596.1_38	QGNH01000596.1	QGNH01000596.1	38	30240	30518	-1	E											0	False	
QGNH01000596.1_39	QGNH01000596.1	QGNH01000596.1	39	30591	31205	-1	D							HNH endonuclease [PF01844.26]; HNH endonuclease [PF14279.9]				1	False	
QGNH01000596.1_40	QGNH01000596.1	QGNH01000596.1	40	31171	31620	-1	E											0	False	
QGNH01000596.1_41	QGNH01000596.1	QGNH01000596.1	41	31620	32150	-1	E											0	False	
QGNH01000596.1_42	QGNH01000596.1	QGNH01000596.1	42	32143	32967	-1	E											0	False	
QGNH01000596.1_43	QGNH01000596.1	QGNH01000596.1	43	32978	33619	-1	E											0	False	
QGNH01000596.1_44	QGNH01000596.1	QGNH01000596.1	44	33604	34281	-1	D							Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; N-terminal domain of galactosyltransferase [PF02709.17]; Glycosyltransferase like family 2 [PF10111.12]				0	False	
QGNH01000596.1_45	QGNH01000596.1	QGNH01000596.1	45	34278	34994	-1	E											0	False	
QGNH01000596.1_46	QGNH01000596.1	QGNH01000596.1	46	34991	35335	-1	E											0	False	
QGNH01000596.1_47	QGNH01000596.1	QGNH01000596.1	47	35332	35472	-1	E											0	False	
QGNH01000596.1_48	QGNH01000596.1	QGNH01000596.1	48	35469	35636	-1	E											0	False	F
QGNH01000596.1_49	QGNH01000596.1	QGNH01000596.1	49	35633	37348	-1	D							Helicase HerA-like C-terminal [PF05872.15]; TraG P-loop domain [PF19044.3]	VOG01157	sp|P27381|PKG9_BPPRD DNA packaging ATPase P9; XhXrXs	Xs;Xh;Xr	0	False	VF
QGNH01000596.1_50	QGNH01000596.1	QGNH01000596.1	50	37345	37716	-1	E											0	False	F
QGNH01000596.1_51	QGNH01000596.1	QGNH01000596.1	51	38101	38811	-1	D	YP_010660736.1	YP_010660736.1 HNH endonuclease [Pseudomonas phage UFJF_PfDIW6]	False	0.381	104.0	1.147e-23	AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]				0	False	F
QGNH01000596.1_52	QGNH01000596.1	QGNH01000596.1	52	39854	40399	-1	E											0	False	F
