	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000113.1_1	QGNH01000113.1	QGNH01000113.1	1	80	373	1	D									zinc-ribbon domain [PF13240.9]								0	False	TF
QGNH01000113.1_2	QGNH01000113.1	QGNH01000113.1	2	370	1233	-1	E																	0	False	TF
QGNH01000113.1_3	QGNH01000113.1	QGNH01000113.1	3	1276	1719	1	E																	0	False	TF
QGNH01000113.1_4	QGNH01000113.1	QGNH01000113.1	4	1744	1872	1	E																	0	False	TF
QGNH01000113.1_5	QGNH01000113.1	QGNH01000113.1	5	1872	2108	1	E																	0	False	TF
QGNH01000113.1_6	QGNH01000113.1	QGNH01000113.1	6	2140	3264	1	E																	0	False	TF
QGNH01000113.1_7	QGNH01000113.1	QGNH01000113.1	7	3476	5140	1	D									Glycosyltransferase family 9 (heptosyltransferase) [PF01075.20]	GT9	GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); heptosyltransferase (EC 2.4.-.-).	2.4.1.56,2.4.99.-	GT9.hmm				0	False	TF
QGNH01000113.1_8	QGNH01000113.1	QGNH01000113.1	8	5143	5568	1	E																	0	False	T
QGNH01000113.1_9	QGNH01000113.1	QGNH01000113.1	9	5525	5884	1	E																	0	False	T
QGNH01000113.1_10	QGNH01000113.1	QGNH01000113.1	10	5953	6165	1	E																	0	False	T
QGNH01000113.1_11	QGNH01000113.1	QGNH01000113.1	11	6247	6576	1	D									Family of unknown function (DUF5351) [PF17302.5]								0	False	T
QGNH01000113.1_12	QGNH01000113.1	QGNH01000113.1	12	6606	6977	1	E																	0	False	T
QGNH01000113.1_13	QGNH01000113.1	QGNH01000113.1	13	7187	7975	1	E			YP_009860203.1	YP_009860203.1 hypothetical protein HWD53_gp64 [Leptospira phage LE1]	False	0.463	94.0	3.6390000000000006e-20						VOG00671	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000113.1_14	QGNH01000113.1	QGNH01000113.1	14	7975	8457	1	E																	0	False	T
QGNH01000113.1_15	QGNH01000113.1	QGNH01000113.1	15	8291	9028	-1	E																	0	False	T
QGNH01000113.1_16	QGNH01000113.1	QGNH01000113.1	16	9032	10447	-1	D									Protein of unknown function (DUF5661) [PF18905.3]								0	False	T
QGNH01000113.1_17	QGNH01000113.1	QGNH01000113.1	17	10452	13091	1	E																	0	False	T
QGNH01000113.1_18	QGNH01000113.1	QGNH01000113.1	18	13144	13431	1	E																	0	False	T
QGNH01000113.1_19	QGNH01000113.1	QGNH01000113.1	19	13615	15498	-1	E			YP_008771834.1	YP_008771834.1 terminase large subunit [Bacillus phage Blastoid]	False	0.195	108.0	1.181e-22						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	T
QGNH01000113.1_20	QGNH01000113.1	QGNH01000113.1	20	15503	15622	1	E																	0	False	T
QGNH01000113.1_21	QGNH01000113.1	QGNH01000113.1	21	15690	15965	1	E																	0	False	T
QGNH01000113.1_22	QGNH01000113.1	QGNH01000113.1	22	15935	16318	1	E																	0	False	T
QGNH01000113.1_23	QGNH01000113.1	QGNH01000113.1	23	16272	16595	1	E																	0	False	T
QGNH01000113.1_24	QGNH01000113.1	QGNH01000113.1	24	16588	17802	1	D									AAA domain (dynein-related subfamily) [PF07728.17]								0	False	T
QGNH01000113.1_25	QGNH01000113.1	QGNH01000113.1	25	17799	19193	1	D			YP_010772218.1	YP_010772218.1 MAG: hypothetical protein QIT37_gp031 [Methanophagales virus GBV302]	False	0.174	60.0	3.18e-08	VWA-like domain (DUF2201) [PF09967.12]; Putative metallopeptidase domain [PF13203.9]					VOG01084	REFSEQ HNH endonuclease; Xu	Xu	0	False	T
