locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_019403_1												Hypothetical
NC_019403_2					phrog_2061	VOG11748	VOG:VOG11748	32	5e-22	69.7		REFSEQ hypothetical protein
NC_019403_3												Hypothetical
NC_019403_4					phrog_9275	VOG11750	VOG:VOG11750	60	4.1e-39	123.9		REFSEQ hypothetical protein
NC_019403_5												Hypothetical
NC_019403_6						VOG00956	VOG:VOG00956	56	2.7e-20	63.8		REFSEQ hypothetical protein
NC_019403_7					phrog_2568	VOG00807	PHROG:phrog_2568	119	6.5e-50	160.8		ocr-like anti-restriction
NC_019403_8					phrog_11746	VOG11752	VOG:VOG11752	40	5.1e-33	104.4		REFSEQ hypothetical protein
NC_019403_9												Hypothetical
NC_019403_10												Hypothetical
NC_019403_11		K21313	COG5108		phrog_414	VOG00796	PHROG:phrog_414	876	1.6e-289	954.0		RNA polymerase
NC_019403_12												Hypothetical
NC_019403_13		K21502	COG0305, COG0358		phrog_239	VOG04360	PHROG:phrog_239	663	1e-167	551.3		DNA primase/helicase
NC_019403_14												Hypothetical
NC_019403_15												Hypothetical
NC_019403_16					phrog_9214	VOG11762	VOG:VOG11762	73	5.5e-50	159.1		REFSEQ hypothetical protein
NC_019403_17												Hypothetical
NC_019403_18												Hypothetical
NC_019403_19		K21238	COG0749		phrog_17	VOG00075	VOG:VOG00075	849	3.2e-120	394.2		sp|O64235|DPOL_BPMD2 DNA polymerase
NC_019403_20												Hypothetical
NC_019403_21					phrog_4539	VOG01681	VOG:VOG01681	33	1.9e-21	67.5		REFSEQ hypothetical protein
NC_019403_22					phrog_7450	VOG11758	PHROG:phrog_7450	126	3.8e-72	231.8		polysaccharide chain length determinant protein
NC_019403_23												Hypothetical
NC_019403_24												Hypothetical
NC_019403_25												Hypothetical
NC_019403_26												Hypothetical
NC_019403_27		K21526	COG0258		phrog_107	VOG07202	PHROG:phrog_107	342	1.3e-64	209.6		exonuclease
NC_019403_28		K18960			phrog_423	VOG00650	PHROG:phrog_423	138	8.6e-46	147.2		endonuclease VII
NC_019403_29					phrog_221	VOG01525	VOG:VOG01525	175	3.5e-55	179.4		sp|O64245|VG54_BPMD2 Gene 54 protein
NC_019403_30					phrog_1689	VOG02039	VOG:VOG02039	157	1e-63	205.8		REFSEQ nucleotide kinase
NC_019403_31			COG1793		phrog_114	VOG00242	PHROG:phrog_114	316	5e-73	237.7		ATP-dependent DNA ligase
NC_019403_32												Hypothetical
NC_019403_33		K22441	COG1247		phrog_1249	VOG00089	PHROG:phrog_1249	154	4.4e-55	177.6		acetyltransferase
NC_019403_34					phrog_1320	VOG11761	VOG:VOG11761	70	6.7e-27	85.1		REFSEQ hypothetical protein
NC_019403_35					phrog_449	VOG00516	PHROG:phrog_449	517	1.9e-189	622.0		head-tail adaptor
NC_019403_36					phrog_1018	VOG00327	PHROG:phrog_1018	307	3e-82	268.3		head scaffolding protein
NC_019403_37					phrog_267	VOG00529	PHROG:phrog_267	402	5.1e-93	303.3		major head protein
NC_019403_38					phrog_446	VOG02047	PHROG:phrog_446	246	1.8e-68	221.8		tail protein
NC_019403_39					phrog_457	VOG02059	PHROG:phrog_457	801	4e-267	880.0		tail protein
NC_019403_40					phrog_805	VOG00167	PHROG:phrog_805	243	2.2e-57	186.1		internal virion protein
NC_019403_41	K01185	K01185	COG3772	GH24	phrog_4290	VOG00887	PHROG:phrog_4290	983	0	1478.1		lysozyme domain-containing protein
NC_019403_42					phrog_342	VOG00094	PHROG:phrog_342	1062	9.5e-244	803.7		internal virion protein with endolysin domain
NC_019403_43					phrog_2710	VOG00896	PHROG:phrog_2710	321	2.8e-134	439.1		tail fiber protein
NC_019403_44					phrog_59	VOG00302	PHROG:phrog_59	146	7.1e-35	112.2		HNH endonuclease
NC_019403_45					phrog_891	VOG00438	PHROG:phrog_891	100	1.4e-28	91.0		terminase small subunit
NC_019403_46			COG5410		phrog_17672	VOG00331	PHROG:phrog_17672	633	1.3e-245	805.6		terminase large subunit
NC_019403_47					phrog_2725	VOG01102	PHROG:phrog_2725	93	8.7e-45	144.5		acetyl-CoA acetyltransferase
NC_019403_48					phrog_2725	VOG01102	PHROG:phrog_2725	106	3.3e-51	165.5		acetyl-CoA acetyltransferase
NC_019403_49		K08640	COG3108		phrog_894	VOG02154	VOG:VOG02154	115	7.9e-55	177.9		REFSEQ endolysin
NC_019403_50					phrog_4712	VOG11764	VOG:VOG11764	50	2.6e-31	99.1		REFSEQ holin
NC_019403_51					phrog_9219	VOG11763	VOG:VOG11763	68	4e-36	114.7		REFSEQ hypothetical protein
NC_019403_52					phrog_15083	VOG11765	VOG:VOG11765	112	5.7e-75	240.3		REFSEQ hypothetical protein
NC_019403_53				GH58	phrog_1171, phrog_7121	VOG00398	CAZy:GH58	812	2e-277	911.3	3.2.1.129	endo-N-acetylneuraminidase or endo-sialidase
NC_019403_54					phrog_2423	VOG03878	VOG:VOG03878	50	1.2e-26	84.1		REFSEQ hypothetical protein
