	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001015.1_1	QGNH01001015.1	QGNH01001015.1	1	2	256	1	E											0	False	F
QGNH01001015.1_2	QGNH01001015.1	QGNH01001015.1	2	260	526	1	E											0	False	F
QGNH01001015.1_3	QGNH01001015.1	QGNH01001015.1	3	621	1400	1	E	YP_002117567.1	YP_002117567.1 head-tail connector protein [Rhizobium phage 16-3]	False	0.295	64.0	3.924e-10		VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	VF
QGNH01001015.1_4	QGNH01001015.1	QGNH01001015.1	4	1397	1735	1	D							Phage head-tail joining protein [PF05521.14]				0	False	F
QGNH01001015.1_5	QGNH01001015.1	QGNH01001015.1	5	1732	2226	1	E								VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01001015.1_6	QGNH01001015.1	QGNH01001015.1	6	2468	3082	1	E	YP_010356083.1	YP_010356083.1 endonuclease VII [Flavobacterium phage vB_FspP_elemoB_14-3B]	False	0.408	138.0	6.588e-36		VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01001015.1_7	QGNH01001015.1	QGNH01001015.1	7	3093	3524	1	E											0	False	F
QGNH01001015.1_8	QGNH01001015.1	QGNH01001015.1	8	3525	4160	1	D							6-hydroxymethylpterin diphosphokinase MptE-like [PF01973.21]				0	False	F
QGNH01001015.1_9	QGNH01001015.1	QGNH01001015.1	9	4181	4648	1	E	YP_007673713.1	YP_007673713.1 hypothetical protein SLPG_00031 [Salicola phage CGphi29]	False	0.331	79.0	2.058e-16		VOG24497	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001015.1_10	QGNH01001015.1	QGNH01001015.1	10	4676	5140	1	E								VOG24497	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001015.1_11	QGNH01001015.1	QGNH01001015.1	11	5236	5631	1	E											0	False	
QGNH01001015.1_12	QGNH01001015.1	QGNH01001015.1	12	5658	6077	1	E											0	False	
QGNH01001015.1_13	QGNH01001015.1	QGNH01001015.1	13	6095	9838	1	D	YP_009593492.1	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]	False	0.26	109.0	1.448e-22	Lambda phage tail tape-measure protein (Tape_meas_lam_C) [PF09718.13]	VOG03921	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	VF
QGNH01001015.1_14	QGNH01001015.1	QGNH01001015.1	14	9850	10404	1	E											0	False	F
QGNH01001015.1_15	QGNH01001015.1	QGNH01001015.1	15	10401	11582	1	E	YP_008052420.1	YP_008052420.1 baseplate wedge subunit [Phaeocystis globosa virus]	False	0.315	67.0	1.894e-10					0	False	F
