	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001646.1_1	QGNH01001646.1	QGNH01001646.1	1	2	286	1	E											0	False	F
QGNH01001646.1_2	QGNH01001646.1	QGNH01001646.1	2	350	898	1	D							Domain of unknown function (DUF4338) [PF14236.9]				0	False	F
QGNH01001646.1_3	QGNH01001646.1	QGNH01001646.1	3	950	1240	1	E											0	False	F
QGNH01001646.1_4	QGNH01001646.1	QGNH01001646.1	4	1247	1441	1	E											0	False	F
QGNH01001646.1_5	QGNH01001646.1	QGNH01001646.1	5	1443	1619	1	E											0	False	F
QGNH01001646.1_6	QGNH01001646.1	QGNH01001646.1	6	1836	2036	1	E											0	False	F
QGNH01001646.1_7	QGNH01001646.1	QGNH01001646.1	7	2076	2306	1	E	YP_010082308.1	YP_010082308.1 putative phosphomannomutase [Paenibacillus phage Halcyone]	False	0.58	77.0	7.461e-17					0	False	F
QGNH01001646.1_8	QGNH01001646.1	QGNH01001646.1	8	2353	2538	1	E											0	False	F
QGNH01001646.1_9	QGNH01001646.1	QGNH01001646.1	9	2555	2743	1	E											0	False	F
QGNH01001646.1_10	QGNH01001646.1	QGNH01001646.1	10	2746	3042	1	E											0	False	F
QGNH01001646.1_11	QGNH01001646.1	QGNH01001646.1	11	3062	3292	1	E											0	False	F
QGNH01001646.1_12	QGNH01001646.1	QGNH01001646.1	12	3304	3471	1	E								VOG03957	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001646.1_13	QGNH01001646.1	QGNH01001646.1	13	3485	3883	1	D	YP_010669402.1	YP_010669402.1 S-adenosylmethionine decarboxylase [Synechococcus phage S-H9-2]	False	0.324	62.0	8.957e-11	S-adenosylmethionine decarboxylase [PF02675.18]	VOG01568	sp|Q7V558|SPEH_PROMM S-adenosylmethionine decarboxylase proenzyme; Xh	Xh	0	False	MKF
QGNH01001646.1_14	QGNH01001646.1	QGNH01001646.1	14	3887	5599	1	D	YP_009216027.1	YP_009216027.1 terminase large subunit [Bacillus phage Shanette]	False	0.241	150.0	5.634e-36	Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001646.1_15	QGNH01001646.1	QGNH01001646.1	15	5596	6201	1	E											0	False	
QGNH01001646.1_16	QGNH01001646.1	QGNH01001646.1	16	6287	7354	1	D	YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.29	101.0	1.407e-21	Phage P22-like portal protein [PF16510.8]				0	False	
QGNH01001646.1_17	QGNH01001646.1	QGNH01001646.1	17	7377	8600	1	D	YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.331	196.0	1.424e-52	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xr;Xp;Xh;Xs	0	False	V
QGNH01001646.1_18	QGNH01001646.1	QGNH01001646.1	18	8604	9482	1	E											0	False	F
QGNH01001646.1_19	QGNH01001646.1	QGNH01001646.1	19	9498	10829	1	D	YP_007518352.1	YP_007518352.1 major head protein [Vibrio phage VvAW1]	False	0.23	126.0	5.981e-29	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01001646.1_20	QGNH01001646.1	QGNH01001646.1	20	10882	12600	1	E											0	False	F
QGNH01001646.1_21	QGNH01001646.1	QGNH01001646.1	21	12654	12968	1	E											0	False	F
QGNH01001646.1_22	QGNH01001646.1	QGNH01001646.1	22	12984	13880	1	E											0	False	F
QGNH01001646.1_23	QGNH01001646.1	QGNH01001646.1	23	13877	14356	1	D							4Fe-4S single cluster domain [PF13394.9]; 4Fe-4S single cluster domain [PF13353.9]; Radical SAM superfamily [PF04055.24]				1	False	F
