	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001408.1_1	QGNH01001408.1	QGNH01001408.1	1	379	1350	1	E													0	False	F
QGNH01001408.1_2	QGNH01001408.1	QGNH01001408.1	2	1331	3046	1	E			YP_009274524.1	YP_009274524.1 DNA primase/helicase [Gordonia phage OneUp]	False	0.304	63.0	6.41e-09		VOG00236	sp|P03692|HELIC_BPT7 DNA helicase/primase; XhXr	Xr;Xh	0	False	VF
QGNH01001408.1_3	QGNH01001408.1	QGNH01001408.1	3	3260	3685	1	E													0	False	F
QGNH01001408.1_4	QGNH01001408.1	QGNH01001408.1	4	3795	4292	1	E													0	False	F
QGNH01001408.1_5	QGNH01001408.1	QGNH01001408.1	5	4279	4734	1	E													0	False	F
QGNH01001408.1_6	QGNH01001408.1	QGNH01001408.1	6	4892	5479	1	E			YP_009636945.1	YP_009636945.1 hypothetical protein FGG27_gp034 [Mycobacterium phage LittleE]	False	0.422	140.0	1.333e-36		VOG03715	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001408.1_7	QGNH01001408.1	QGNH01001408.1	7	5634	6194	1	E													0	False	
QGNH01001408.1_8	QGNH01001408.1	QGNH01001408.1	8	6740	7390	1	E													0	False	
QGNH01001408.1_9	QGNH01001408.1	QGNH01001408.1	9	7540	7893	1	E													0	False	
QGNH01001408.1_10	QGNH01001408.1	QGNH01001408.1	10	7890	8945	1	E													0	False	
QGNH01001408.1_11	QGNH01001408.1	QGNH01001408.1	11	9101	9799	1	D									Concanavalin A-like lectin/glucanases superfamily [PF13385.9]				0	False	MK
QGNH01001408.1_12	QGNH01001408.1	QGNH01001408.1	12	9811	10068	1	E													0	False	
QGNH01001408.1_13	QGNH01001408.1	QGNH01001408.1	13	10071	10667	1	E													0	False	
QGNH01001408.1_14	QGNH01001408.1	QGNH01001408.1	14	10630	11205	1	E													0	False	
QGNH01001408.1_15	QGNH01001408.1	QGNH01001408.1	15	11210	11956	1	E													0	False	
QGNH01001408.1_16	QGNH01001408.1	QGNH01001408.1	16	12047	12388	1	E													0	False	
QGNH01001408.1_17	QGNH01001408.1	QGNH01001408.1	17	12443	12679	-1	E													0	False	
QGNH01001408.1_18	QGNH01001408.1	QGNH01001408.1	18	12798	13139	-1	E													0	False	
QGNH01001408.1_19	QGNH01001408.1	QGNH01001408.1	19	13529	14632	1	C	K06909	phage terminase large subunit	YP_009218022.1	YP_009218022.1 terminase large subunit [Streptomyces phage phiSAJS1]	False	0.392	221.0	7.41e-62	Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001408.1_20	QGNH01001408.1	QGNH01001408.1	20	14635	16371	1	E													0	False	
QGNH01001408.1_21	QGNH01001408.1	QGNH01001408.1	21	16368	16601	1	E													0	False	
QGNH01001408.1_22	QGNH01001408.1	QGNH01001408.1	22	16605	17855	1	E													0	False	
QGNH01001408.1_23	QGNH01001408.1	QGNH01001408.1	23	17920	18987	1	E													0	False	
QGNH01001408.1_24	QGNH01001408.1	QGNH01001408.1	24	19147	20229	1	D									Phage major capsid protein E [PF03864.18]	VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01001408.1_25	QGNH01001408.1	QGNH01001408.1	25	20320	20706	1	E													0	False	
QGNH01001408.1_26	QGNH01001408.1	QGNH01001408.1	26	20703	21422	1	E													0	False	
QGNH01001408.1_27	QGNH01001408.1	QGNH01001408.1	27	21419	23524	1	D									Eukaryotic DNA topoisomerase I, catalytic core [PF01028.23]	VOG00976	sp|P68697|TOP1_VACCC DNA topoisomerase 1B; XhXs	Xh;Xs	0	False	V
QGNH01001408.1_28	QGNH01001408.1	QGNH01001408.1	28	23529	24023	1	E													0	False	F
QGNH01001408.1_29	QGNH01001408.1	QGNH01001408.1	29	24020	24319	1	E													0	False	F
QGNH01001408.1_30	QGNH01001408.1	QGNH01001408.1	30	24316	25212	1	E													0	False	F
QGNH01001408.1_31	QGNH01001408.1	QGNH01001408.1	31	25217	25585	1	E													0	False	F
QGNH01001408.1_32	QGNH01001408.1	QGNH01001408.1	32	25582	26514	1	E													0	False	F
QGNH01001408.1_33	QGNH01001408.1	QGNH01001408.1	33	26514	26858	1	E													0	False	F
QGNH01001408.1_34	QGNH01001408.1	QGNH01001408.1	34	26934	27326	1	E													0	False	F
QGNH01001408.1_35	QGNH01001408.1	QGNH01001408.1	35	27371	27823	1	E													0	False	F
QGNH01001408.1_36	QGNH01001408.1	QGNH01001408.1	36	28061	28651	1	E													0	False	F
