	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000876.1_1	QGNH01000876.1	QGNH01000876.1	1	1	1203	1	D									Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]; Type IV secretory system Conjugative DNA transfer [PF02534.17]; TraM recognition site of TraD and TraG [PF12696.10]	VOG09543	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000876.1_2	QGNH01000876.1	QGNH01000876.1	2	1242	2717	-1	D									Domain of unknown function(DUF2779) [PF11074.11]				0	False	F
QGNH01000876.1_3	QGNH01000876.1	QGNH01000876.1	3	2719	4506	-1	D									Protein of unknown function DUF262 [PF03235.17]				0	False	F
QGNH01000876.1_4	QGNH01000876.1	QGNH01000876.1	4	4532	7228	-1	C	K01156	type III restriction enzyme [EC:3.1.21.5]							Type III restriction enzyme, res subunit [PF04851.18]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000876.1_5	QGNH01000876.1	QGNH01000876.1	5	7225	8943	-1	C	K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_009602432.1	YP_009602432.1 methyltransferase [Escherichia phage V18]	False	0.417	323.0	1.448e-93	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	
QGNH01000876.1_6	QGNH01000876.1	QGNH01000876.1	6	8951	11821	-1	D			YP_009188626.1	YP_009188626.1 DNA helicase [Gordonia phage GMA3]	False	0.247	90.0	9.475e-17	SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000876.1_7	QGNH01000876.1	QGNH01000876.1	7	12152	12598	-1	E													0	False	F
QGNH01000876.1_8	QGNH01000876.1	QGNH01000876.1	8	12790	13476	-1	E													0	False	F
QGNH01000876.1_9	QGNH01000876.1	QGNH01000876.1	9	13473	14429	-1	D									KAP family P-loop domain [PF07693.17]				0	False	F
QGNH01000876.1_10	QGNH01000876.1	QGNH01000876.1	10	14426	14923	-1	E													0	False	F
QGNH01000876.1_11	QGNH01000876.1	QGNH01000876.1	11	15112	15963	1	E													0	False	F
