	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001082.1_1	QGNH01001082.1	QGNH01001082.1	1	3	740	-1	D	YP_010355864.1	YP_010355864.1 terminase large subunit [Methanobacterium virus Drs3]	False	0.31	68.0	2.15e-11	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]				0	False	F
QGNH01001082.1_2	QGNH01001082.1	QGNH01001082.1	2	737	1108	-1	E											0	False	F
QGNH01001082.1_3	QGNH01001082.1	QGNH01001082.1	3	1105	1302	-1	E											0	False	F
QGNH01001082.1_4	QGNH01001082.1	QGNH01001082.1	4	1242	1727	-1	E											0	False	F
QGNH01001082.1_5	QGNH01001082.1	QGNH01001082.1	5	1748	2152	-1	E											0	False	F
QGNH01001082.1_6	QGNH01001082.1	QGNH01001082.1	6	2351	2641	-1	E											0	False	F
QGNH01001082.1_7	QGNH01001082.1	QGNH01001082.1	7	2656	3015	-1	E											0	False	F
QGNH01001082.1_8	QGNH01001082.1	QGNH01001082.1	8	3056	3244	-1	E											0	False	F
QGNH01001082.1_9	QGNH01001082.1	QGNH01001082.1	9	3217	3765	-1	E											0	False	F
QGNH01001082.1_10	QGNH01001082.1	QGNH01001082.1	10	3801	6080	-1	D	YP_009216663.1	YP_009216663.1 DNA helicase (endogenous virus) [Clostridium phage phiCT453A]	False	0.357	201.0	1.445e-51	Virulence-associated protein E [PF05272.14]	VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01001082.1_11	QGNH01001082.1	QGNH01001082.1	11	6996	7547	1	D							Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001082.1_12	QGNH01001082.1	QGNH01001082.1	12	7574	8065	-1	E											0	False	F
QGNH01001082.1_13	QGNH01001082.1	QGNH01001082.1	13	8046	8318	-1	E											0	False	F
QGNH01001082.1_14	QGNH01001082.1	QGNH01001082.1	14	8454	9023	1	E											0	False	F
QGNH01001082.1_15	QGNH01001082.1	QGNH01001082.1	15	9039	9671	-1	D							Protein of unknown function (DUF3102) [PF11300.11]				0	False	F
QGNH01001082.1_16	QGNH01001082.1	QGNH01001082.1	16	9970	10239	-1	E											0	False	F
