ID	count
VOG00002	1
VOG00004	1
VOG00025	1
VOG00033	1
VOG00051	1
VOG00055	1
VOG00056	1
VOG00060	1
VOG00066	1
VOG00072	1
VOG00075	1
VOG00088	1
VOG00089	1
VOG00106	1
VOG00107	1
VOG00110	1
VOG00111	1
VOG00122	1
VOG00123	1
VOG00127	1
VOG00129	1
VOG00137	1
VOG00158	1
VOG00164	1
VOG00182	1
VOG00184	1
VOG00196	1
VOG00211	1
VOG00248	1
VOG00259	1
VOG00261	1
VOG00264	1
VOG00272	1
VOG00279	1
VOG00282	1
VOG00288	1
VOG00297	1
VOG00301	1
VOG00303	1
VOG00311	1
VOG00313	1
VOG00333	1
VOG00334	1
VOG00346	1
VOG00352	1
VOG00359	1
VOG00375	1
VOG00376	1
VOG00378	1
VOG00380	1
VOG00390	1
VOG00409	1
VOG00413	1
VOG00416	1
VOG00433	1
VOG00454	1
VOG00458	1
VOG00461	1
VOG00465	1
VOG00510	1
VOG00520	1
VOG00527	1
VOG00557	1
VOG00581	1
VOG00592	1
VOG00697	1
VOG00709	1
VOG00716	1
VOG00720	1
VOG00733	1
VOG00739	1
VOG00754	1
VOG00761	1
VOG00781	1
VOG00785	1
VOG00801	1
VOG00821	1
VOG00890	1
VOG00905	1
VOG00906	1
VOG00910	1
VOG00917	1
VOG00922	1
VOG00925	1
VOG00933	1
VOG01017	1
VOG01019	1
VOG01034	1
VOG01051	1
VOG01061	1
VOG01067	1
VOG01099	1
VOG01109	1
VOG01129	1
VOG01133	1
VOG01191	1
VOG01215	1
VOG01276	1
VOG01293	1
VOG01329	1
VOG01350	1
VOG01355	1
VOG01424	1
VOG01428	1
VOG01455	1
VOG01461	1
VOG01465	1
VOG01479	1
VOG01488	1
VOG01532	1
VOG01544	1
VOG01568	1
VOG01663	1
VOG01698	1
VOG01756	1
VOG01791	1
VOG01815	1
VOG01819	1
VOG01917	1
VOG01945	1
VOG01970	1
VOG01978	1
VOG02002	1
VOG02005	1
VOG02058	1
VOG02106	1
VOG02135	1
VOG02165	1
VOG02261	1
VOG02266	1
VOG02276	1
VOG02285	1
VOG02296	1
VOG02317	1
VOG02356	1
VOG02416	1
VOG02430	1
VOG02441	1
VOG02489	1
VOG02490	1
VOG02516	1
VOG02563	1
VOG02569	1
VOG02638	1
VOG02674	1
VOG02675	1
VOG02682	1
VOG02706	1
VOG02878	1
VOG02923	1
VOG02932	1
VOG02966	1
VOG02981	1
VOG02983	1
VOG02990	1
VOG02992	1
VOG03042	1
VOG03103	1
VOG03104	1
VOG03107	1
VOG03131	1
VOG03147	1
VOG03160	1
VOG03172	1
VOG03230	1
VOG03495	1
VOG03652	1
VOG03661	1
VOG03671	1
VOG03711	1
VOG03739	1
VOG03747	1
VOG03820	1
VOG03885	1
VOG03918	1
VOG04035	1
VOG04139	1
VOG04159	1
VOG04183	1
VOG04195	1
VOG04255	1
VOG04348	1
VOG04349	1
VOG04360	1
VOG04372	1
VOG04373	1
VOG04410	1
VOG04419	1
VOG04431	1
VOG04453	1
VOG04463	1
VOG04494	1
VOG04522	1
VOG04552	1
VOG04576	1
VOG04594	1
VOG04616	1
VOG04645	1
VOG04698	1
VOG04716	1
VOG04831	1
VOG04898	1
VOG04920	1
VOG04931	1
VOG04943	1
VOG05125	1
VOG05127	1
VOG05245	1
VOG05285	1
VOG05286	1
VOG05430	1
VOG05499	1
VOG05614	1
VOG05640	1
VOG05697	1
VOG05885	1
VOG06047	1
VOG06129	1
VOG06448	1
VOG06583	1
VOG07198	1
VOG07202	1
VOG07355	1
VOG07446	1
VOG07465	1
VOG07582	1
VOG07653	1
VOG07665	1
VOG07695	1
VOG07820	1
VOG07969	1
VOG08160	1
VOG08163	1
VOG08280	1
VOG08445	1
VOG08828	1
VOG08837	1
VOG08908	1
VOG08941	1
VOG08948	1
VOG08956	1
VOG08974	1
VOG08979	1
VOG09082	1
VOG09718	1
VOG09738	1
VOG09781	1
VOG09787	1
VOG09790	1
VOG09811	1
VOG09835	1
VOG09842	1
VOG09864	1
VOG09875	1
VOG09884	1
VOG09901	1
VOG09918	1
VOG09920	1
VOG09938	1
VOG09963	1
VOG09964	1
VOG09969	1
VOG10314	1
VOG10668	1
VOG10769	1
VOG11022	1
VOG11337	1
VOG11339	1
VOG11588	1
VOG11642	1
VOG11658	1
VOG12058	1
VOG12438	1
VOG12460	1
VOG12793	1
VOG12966	1
VOG13263	1
VOG13433	1
VOG13488	1
VOG13859	1
VOG14270	1
VOG14428	1
VOG14906	1
VOG14942	1
VOG15158	1
VOG15212	1
VOG15736	1
VOG15748	1
VOG15749	1
VOG15751	1
VOG15753	1
VOG15756	1
VOG15781	1
VOG15804	1
VOG16022	1
VOG16297	1
VOG16448	1
VOG16581	1
VOG16777	1
VOG17129	1
VOG17303	1
VOG17500	1
VOG17503	1
VOG17505	1
VOG17506	1
VOG18158	1
VOG18196	1
VOG18458	1
VOG18529	1
VOG18554	1
VOG19288	1
VOG19319	1
VOG19343	1
VOG19360	1
VOG19363	1
VOG20002	1
VOG20124	1
VOG20327	1
VOG20698	1
VOG20794	1
VOG20801	1
VOG20806	1
VOG20913	1
VOG20948	1
VOG20952	1
VOG20955	1
VOG21148	1
VOG21226	1
VOG21290	1
VOG21292	1
VOG21308	1
VOG21314	1
VOG21335	1
VOG21345	1
VOG21354	1
VOG21370	1
VOG21380	1
VOG21385	1
VOG21387	1
VOG21389	1
VOG21714	1
VOG22184	1
VOG22895	1
VOG22909	1
VOG22917	1
VOG24258	1
VOG24260	1
VOG24573	1
VOG24845	1
VOG25367	1
VOG25681	1
VOG26515	1
VOG26850	1
VOG27087	1
VOG28195	1
VOG28198	1
VOG28221	1
VOG28359	1
VOG28369	1
VOG28529	1
VOG28537	1
VOG28631	1
VOG28740	1
VOG29077	1
VOG29549	1
VOG29693	1
VOG30458	1
VOG30770	1
VOG30807	1
VOG30904	1
VOG30911	1
VOG30939	1
VOG32117	1
VOG32987	1
VOG33006	1
VOG33209	1
VOG33225	1
VOG33235	1
VOG33559	1
VOG34404	1
VOG35410	1
VOG35465	1
VOG35625	1
VOG35695	1
VOG35901	1
VOG36004	1
VOG36646	1
VOG36909	1
