locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334514.1_1_222_+												Hypothetical
MZ334514.1_373_927_-					phrog_19274	VOG23910	VOG:VOG23910	184	5.4e-109	354.5		REFSEQ HalOD1 domain-containing protein
MZ334514.1_1284_2063_+					phrog_9231	VOG05559	PHROG:phrog_9231	259	9.9e-114	371.6		terminase small subunit
MZ334514.1_2056_2319_+												Hypothetical
MZ334514.1_2540_2734_+					phrog_19453	VOG23913	VOG:VOG23913	64	1.1e-48	155.8		REFSEQ hypothetical protein
MZ334514.1_2771_2977_+					phrog_19186	VOG23914	VOG:VOG23914	68	1.2e-49	158.9		REFSEQ hypothetical protein
MZ334514.1_3070_4761_+		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	563	2.3e-44	143.4		; 
MZ334514.1_4776_6215_+					phrog_9232	VOG00562	PHROG:phrog_9232	479	2e-215	708.7		portal protein
MZ334514.1_6505_7266_+					phrog_15680	VOG14382	PHROG:phrog_15680	253	2.2e-150	491.8		head maturation protease
MZ334514.1_7273_7701_+												Hypothetical
MZ334514.1_7724_8239_+												Hypothetical
MZ334514.1_8281_9237_+					phrog_3990	VOG01973	PHROG:phrog_3990	318	3e-92	301.7		major head protein
MZ334514.1_9283_9723_+					phrog_12779	VOG14383	VOG:VOG14383	146	5.7e-75	242.7		REFSEQ hypothetical protein
MZ334514.1_9771_10067_+												Hypothetical
MZ334514.1_10070_12535_+					phrog_20771	VOG23916	VOG:VOG23916	821	1.4e-69	227.6		REFSEQ hypothetical protein
MZ334514.1_12532_12831_+												Hypothetical
MZ334514.1_12837_13058_+												Hypothetical
MZ334514.1_13095_13601_+					phrog_12281	VOG04913	VOG:VOG04913	168	1e-85	278.2		REFSEQ tail tube protein
MZ334514.1_13611_14903_+			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	430	4e-203	667.7		tail sheath
MZ334514.1_14932_15477_+					phrog_12452	VOG14384	PHROG:phrog_12452	181	1.6e-93	303.6		tail tube protein
MZ334514.1_15532_16002_+					phrog_14268	VOG04953	VOG:VOG04953	156	8.9e-85	276.6		REFSEQ tail assembly chaperone
MZ334514.1_16079_16315_+					phrog_12163	VOG04953	PHROG:phrog_12163	78	5.2e-39	125.8		tail assembly chaperone
MZ334514.1_16318_18138_+					phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1042.6		tail length tape measure protein
MZ334514.1_18139_18702_+					phrog_14280	VOG14386	VOG:VOG14386	187	6.8e-97	315.2		REFSEQ hypothetical protein
MZ334514.1_18720_20141_+					phrog_12403	VOG14388	VOG:VOG14388	473	3.5e-243	799.9		REFSEQ hypothetical protein
MZ334514.1_20144_20578_+												Hypothetical
MZ334514.1_20575_20940_+												Hypothetical
MZ334514.1_21005_21331_+												Hypothetical
MZ334514.1_21328_22563_+			COG3299		phrog_6	VOG00735	VOG:VOG00735	411	3.2e-113	371.8		REFSEQ baseplate wedge subunit
MZ334514.1_22568_23221_+					phrog_1160	VOG00207	PHROG:phrog_1160	217	1.2e-57	187.7		baseplate protein
MZ334514.1_23222_24631_+												Hypothetical
MZ334514.1_24646_25872_+					phrog_13336	VOG14392	VOG:VOG14392	408	5.4e-140	459.3		REFSEQ hypothetical protein
MZ334514.1_25872_26258_+					phrog_18438	VOG14394	VOG:VOG14394	128	8.5e-52	166.8		REFSEQ hypothetical protein
MZ334514.1_26280_26771_+												Hypothetical
MZ334514.1_26787_27620_-					phrog_7084	VOG14391	VOG:VOG14391	277	3.5e-143	468.2		REFSEQ hypothetical protein
MZ334514.1_28056_30476_+	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	806	3e-210	692.6	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334514.1_30528_31568_+												Hypothetical
MZ334514.1_31570_35436_-		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1288	0	2045.9		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334514.1_35484_35711_-												Hypothetical
MZ334514.1_35714_35863_-												Hypothetical
MZ334514.1_35890_36078_-												Hypothetical
MZ334514.1_36533_37726_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	397	2.2e-32	103.7		XerD; 
MZ334514.1_37953_38426_-		K22296			phrog_20636	VOG23919	VOG:VOG23919	157	7.4e-93	301.4		REFSEQ winged-helix domain protein
MZ334514.1_38531_39895_-		K14415	COG1690		phrog_1075	VOG00184	PHROG:phrog_1075	454	6.3e-123	403.5		tRNA splicing ligase
MZ334514.1_40142_40354_-					phrog_23532	VOG23920	VOG:VOG23920	70	3.4e-48	154.7		REFSEQ hypothetical protein
MZ334514.1_40532_40960_-					phrog_20148	VOG23923	VOG:VOG23923	118	2.2e-73	237.5		REFSEQ hypothetical protein
MZ334514.1_40947_41504_-	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	152	1e-53	175.6		Dcd; Thymidylate biosynthesis
MZ334514.1_41501_42148_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	215	7.3e-65	212.8		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334514.1_42202_42369_-					phrog_20606	VOG23924	VOG:VOG23924	55	4.8e-42	134.3		REFSEQ hypothetical protein
MZ334514.1_42460_42768_-					phrog_7545	VOG01254	PHROG:phrog_7545	102	7.9e-23	73.9		HNH endonuclease
MZ334514.1_42888_45452_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	854	8.1e-178	585.5		DNA polymerase
MZ334514.1_45570_46043_-												Hypothetical
MZ334514.1_46225_47139_-												Hypothetical
MZ334514.1_47153_47326_-												Hypothetical
MZ334514.1_47640_48647_-		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	335	1.1e-102	251.2		REFSEQ exonuclease
MZ334514.1_48833_48997_-												Hypothetical
MZ334514.1_49149_49430_-					phrog_474	VOG06502	PHROG:phrog_474	90	7.4e-27	86.6		phosphofructokinase
MZ334514.1_49429_49809_+												Hypothetical
MZ334514.1_49816_50166_-					phrog_16395	VOG14395	VOG:VOG14395	116	2.3e-66	213.8		REFSEQ hypothetical protein
MZ334514.1_50168_50593_-												Hypothetical
MZ334514.1_50681_51862_-					phrog_284	VOG02246	PHROG:phrog_284	330	3.2e-76	249.2		exonuclease
MZ334514.1_51859_53097_-												Hypothetical
MZ334514.1_53223_54707_-												Hypothetical
MZ334514.1_54777_55025_-					phrog_13442	VOG14400	VOG:VOG14400	82	7.5e-47	150.2		REFSEQ hypothetical protein
MZ334514.1_55077_56021_-												Hypothetical
MZ334514.1_56340_56549_-					phrog_21851	VOG23931	VOG:VOG23931	69	3.5e-50	160.5		REFSEQ hypothetical protein
MZ334514.1_56673_57089_-												Hypothetical
MZ334514.1_57271_57405_-												Hypothetical
