	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000155.1_1	QGNH01000155.1	QGNH01000155.1	1	375	815	1	C	K03634	outer membrane lipoprotein carrier protein														Outer membrane lipoprotein carrier protein LolA [PF03548.18]				0	False	F
QGNH01000155.1_2	QGNH01000155.1	QGNH01000155.1	2	855	1100	-1	D																haloacid dehalogenase-like hydrolase [PF08282.15]; Sucrose-6F-phosphate phosphohydrolase [PF05116.16]				0	False	F
QGNH01000155.1_3	QGNH01000155.1	QGNH01000155.1	3	1097	1381	-1	E																				0	False	F
QGNH01000155.1_4	QGNH01000155.1	QGNH01000155.1	4	1641	2030	-1	E																				0	False	F
QGNH01000155.1_5	QGNH01000155.1	QGNH01000155.1	5	2042	3262	-1	C	K14059	integrase	NP_795429.1	NP_795429.1 putative integrase [Streptococcus phage 315.2]	False	0.222	80.0	1.302e-14								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000155.1_6	QGNH01000155.1	QGNH01000155.1	6	3371	3697	-1	E																				0	False	F
QGNH01000155.1_7	QGNH01000155.1	QGNH01000155.1	7	4479	5231	-1	E																	VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	F
QGNH01000155.1_8	QGNH01000155.1	QGNH01000155.1	8	5342	6115	-1	D			YP_009636926.1	YP_009636926.1 glycosyltransferase [Mycobacterium phage LittleE]	False	0.355	107.0	1.769e-24								Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF10111.12]; Glycosyltransferase like family 2 [PF13641.9]	VOG00698	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01000155.1_9	QGNH01000155.1	QGNH01000155.1	9	6125	6448	-1	E																				0	False	
QGNH01000155.1_10	QGNH01000155.1	QGNH01000155.1	10	6460	7092	-1	E																				0	False	
QGNH01000155.1_11	QGNH01000155.1	QGNH01000155.1	11	7089	7463	-1	E																				0	False	
QGNH01000155.1_12	QGNH01000155.1	QGNH01000155.1	12	7472	13240	-1	E			YP_009321360.1	YP_009321360.1 tail fiber protein [Synechococcus phage S-CAM3]	False	0.216	63.0	2.335e-08												0	False	
QGNH01000155.1_13	QGNH01000155.1	QGNH01000155.1	13	13240	15099	-1	E			YP_009008527.1	YP_009008527.1 tail fiber protein [Acinetobacter phage IMEAB3]	False	0.258	160.0	3.868e-39												0	False	
QGNH01000155.1_14	QGNH01000155.1	QGNH01000155.1	14	15101	15526	-1	E			YP_009006458.1	YP_009006458.1 hypothetical protein SHOU24_57 [Vibrio phage SHOU24]	False	0.378	91.0	9.999e-21									VOG03680	REFSEQ hypothetical protein; Xu	Xu	0	False	
