locus_tag	ftype	length_bp	gene	EC_number	COG	product
OKJFOIAM_00001	CDS	99				hypothetical protein
OKJFOIAM_00002	CDS	387		3.1.-.-		Ribonuclease VapC47
OKJFOIAM_00003	CDS	105				hypothetical protein
OKJFOIAM_00004	CDS	246				hypothetical protein
OKJFOIAM_00005	CDS	528				hypothetical protein
OKJFOIAM_00006	CDS	432				hypothetical protein
OKJFOIAM_00007	CDS	900				putative HTH-type transcriptional regulator
OKJFOIAM_00008	CDS	1104				hypothetical protein
OKJFOIAM_00009	CDS	450				hypothetical protein
OKJFOIAM_00010	CDS	558	ywle	3.9.1.2		Protein-arginine-phosphatase
OKJFOIAM_00011	CDS	1032				hypothetical protein
OKJFOIAM_00012	CDS	195				hypothetical protein
OKJFOIAM_00013	CDS	612	betI_1			HTH-type transcriptional regulator BetI
OKJFOIAM_00014	CDS	981				IS481 family transposase ISRhsp3
OKJFOIAM_00015	CDS	132				hypothetical protein
OKJFOIAM_00016	CDS	699	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
OKJFOIAM_00017	CDS	906	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
OKJFOIAM_00018	CDS	1095				hypothetical protein
OKJFOIAM_00019	CDS	786	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
OKJFOIAM_00020	CDS	633				hypothetical protein
OKJFOIAM_00021	CDS	1494	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
OKJFOIAM_00022	CDS	324				hypothetical protein
OKJFOIAM_00023	CDS	1467				hypothetical protein
OKJFOIAM_00024	CDS	726	regX3_1		COG0745	Sensory transduction protein regX3
OKJFOIAM_00025	CDS	453	bcpB	1.11.1.15	COG1225	Putative peroxiredoxin
OKJFOIAM_00026	CDS	1044	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OKJFOIAM_00027	CDS	2646	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
OKJFOIAM_00028	CDS	1083				hypothetical protein
OKJFOIAM_00029	CDS	1386				hypothetical protein
OKJFOIAM_00030	CDS	1296	eno	4.2.1.11	COG0148	Enolase
OKJFOIAM_00031	CDS	453				hypothetical protein
OKJFOIAM_00032	CDS	486				hypothetical protein
OKJFOIAM_00033	CDS	972	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
OKJFOIAM_00034	CDS	636	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
OKJFOIAM_00035	CDS	954	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OKJFOIAM_00036	CDS	1146				hypothetical protein
OKJFOIAM_00037	tRNA	75				tRNA-Leu(taa)
OKJFOIAM_00038	CDS	795				hypothetical protein
OKJFOIAM_00039	CDS	1023	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
