	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000046.1_1	QGNH01000046.1	QGNH01000046.1	1	3	254	1	E																				0	False	F
QGNH01000046.1_2	QGNH01000046.1	QGNH01000046.1	2	269	367	1	E																				0	False	F
QGNH01000046.1_3	QGNH01000046.1	QGNH01000046.1	3	364	759	1	E																				0	False	F
QGNH01000046.1_4	QGNH01000046.1	QGNH01000046.1	4	768	1511	1	C	K06904	uncharacterized protein	YP_010754217.1	YP_010754217.1 capsid maturation protease [Streptomyces phage Chymera]	False	0.248	63.0	1.069e-09	MER1087795	S78	MER1087795 - family S78 unassigned peptidases (Gluconobacter morbifer) [S78.UPW]#S78#{peptidase unit: 56-176}~source G6XIV8~	False	82.0	5.922e-16	0.343	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01000046.1_5	QGNH01000046.1	QGNH01000046.1	5	1508	2311	1	E																				0	False	F
QGNH01000046.1_6	QGNH01000046.1	QGNH01000046.1	6	2313	3566	1	D			YP_001111085.1	YP_001111085.1 gp6, major capsid head protein [Burkholderia phage phi644-2]	False	0.342	202.0	1.379e-54								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000046.1_7	QGNH01000046.1	QGNH01000046.1	7	3598	4125	1	E																				0	False	F
QGNH01000046.1_8	QGNH01000046.1	QGNH01000046.1	8	4167	4406	1	E																				0	False	F
QGNH01000046.1_9	QGNH01000046.1	QGNH01000046.1	9	4413	4670	1	E																				0	False	F
QGNH01000046.1_10	QGNH01000046.1	QGNH01000046.1	10	4963	5439	1	E			YP_009807757.1	YP_009807757.1 hypothetical protein HOT82_gp061 [Gordonia phage Ronaldo]	False	0.401	63.0	8.063e-11												0	False	F
QGNH01000046.1_11	QGNH01000046.1	QGNH01000046.1	11	5455	7386	1	E																				0	False	
QGNH01000046.1_12	QGNH01000046.1	QGNH01000046.1	12	7383	7814	1	E																				0	False	
QGNH01000046.1_13	QGNH01000046.1	QGNH01000046.1	13	7828	8367	1	E																				0	False	
QGNH01000046.1_14	QGNH01000046.1	QGNH01000046.1	14	8371	9117	1	E																				0	False	
QGNH01000046.1_15	QGNH01000046.1	QGNH01000046.1	15	9232	10305	1	E																				0	False	
QGNH01000046.1_16	QGNH01000046.1	QGNH01000046.1	16	10310	11458	1	E																				0	False	
QGNH01000046.1_17	QGNH01000046.1	QGNH01000046.1	17	11468	11992	1	E																				0	False	
QGNH01000046.1_18	QGNH01000046.1	QGNH01000046.1	18	11992	12429	1	E																				0	False	
QGNH01000046.1_19	QGNH01000046.1	QGNH01000046.1	19	12419	12847	1	E																				0	False	
QGNH01000046.1_20	QGNH01000046.1	QGNH01000046.1	20	12847	13608	1	E																				0	False	
QGNH01000046.1_21	QGNH01000046.1	QGNH01000046.1	21	13605	14243	1	E																				0	False	
QGNH01000046.1_22	QGNH01000046.1	QGNH01000046.1	22	14245	14658	1	D																Phage head-tail joining protein [PF05521.14]				0	False	
QGNH01000046.1_23	QGNH01000046.1	QGNH01000046.1	23	14691	15161	1	D																Bacteriophage HK97-gp10, putative tail-component [PF04883.15]				0	False	
QGNH01000046.1_24	QGNH01000046.1	QGNH01000046.1	24	15158	15634	1	E																				0	False	F
QGNH01000046.1_25	QGNH01000046.1	QGNH01000046.1	25	15652	16083	1	E																				0	False	F
QGNH01000046.1_26	QGNH01000046.1	QGNH01000046.1	26	16091	16519	1	E																				0	False	F
QGNH01000046.1_27	QGNH01000046.1	QGNH01000046.1	27	16536	16883	1	E																				0	False	F
QGNH01000046.1_28	QGNH01000046.1	QGNH01000046.1	28	16897	17343	1	E																				0	False	F
QGNH01000046.1_29	QGNH01000046.1	QGNH01000046.1	29	17366	17821	1	E																				0	False	F
QGNH01000046.1_30	QGNH01000046.1	QGNH01000046.1	30	17920	18411	1	E																				0	False	F
QGNH01000046.1_31	QGNH01000046.1	QGNH01000046.1	31	18411	18638	1	E																				0	False	F
QGNH01000046.1_32	QGNH01000046.1	QGNH01000046.1	32	18646	20337	1	E			YP_010050640.1	YP_010050640.1 tail length tape measure protein [Mycobacterium phage phiT46-1]	False	0.207	65.0	1.559e-09												0	False	F
