	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001727.1_1	QGNH01001727.1	QGNH01001727.1	1	1	72	-1	E											0	False	F
QGNH01001727.1_2	QGNH01001727.1	QGNH01001727.1	2	267	578	1	E											0	False	F
QGNH01001727.1_3	QGNH01001727.1	QGNH01001727.1	3	1005	1694	1	E											0	False	F
QGNH01001727.1_4	QGNH01001727.1	QGNH01001727.1	4	1883	2740	1	E											0	False	F
QGNH01001727.1_5	QGNH01001727.1	QGNH01001727.1	5	2794	4056	1	E	YP_008859636.1	YP_008859636.1 hypothetical protein X812_gp07 [Zamilon virus]	False	0.401	279.0	8.504e-81		VOG05732	sp|Q5UQA5|YL544_MIMIV Uncharacterized protein L544; Xs	Xs	0	False	VF
QGNH01001727.1_6	QGNH01001727.1	QGNH01001727.1	6	4092	4382	1	E											0	False	F
QGNH01001727.1_7	QGNH01001727.1	QGNH01001727.1	7	4459	5202	1	E											0	False	F
QGNH01001727.1_8	QGNH01001727.1	QGNH01001727.1	8	5254	5739	1	E											0	False	
QGNH01001727.1_9	QGNH01001727.1	QGNH01001727.1	9	5747	6364	-1	E	YP_008859640.1	YP_008859640.1 integrase [Zamilon virus]	False	0.402	147.0	9.453999999999999e-39		VOG06010	sp|Q3V4T7|Y241_ATV Putative integrase ORF241; Xr	Xr	0	False	V
QGNH01001727.1_10	QGNH01001727.1	QGNH01001727.1	10	6407	6676	1	E											0	False	
QGNH01001727.1_11	QGNH01001727.1	QGNH01001727.1	11	6663	7073	1	E											0	False	
QGNH01001727.1_12	QGNH01001727.1	QGNH01001727.1	12	7152	7520	1	E											0	False	
QGNH01001727.1_13	QGNH01001727.1	QGNH01001727.1	13	7555	7869	1	E											0	False	F
QGNH01001727.1_14	QGNH01001727.1	QGNH01001727.1	14	7872	8192	-1	E											0	False	F
QGNH01001727.1_15	QGNH01001727.1	QGNH01001727.1	15	8260	9108	1	E	YP_008859647.1	YP_008859647.1 DNA packaging protein [Zamilon virus]	False	0.366	166.0	2.509e-44		VOG05703	sp|B4YNE3|V3_SPTNK Uncharacterized protein V3; Xu	Xu	0	False	F
QGNH01001727.1_16	QGNH01001727.1	QGNH01001727.1	16	9132	9902	-1	E											0	False	F
QGNH01001727.1_17	QGNH01001727.1	QGNH01001727.1	17	9951	11825	-1	E	YP_008859635.1	YP_008859635.1 Capsid protein [Zamilon virus]	False	0.324	286.0	2.401e-80		VOG05312	sp|B4YNG0|CAPSD_SPTNK Putative capsid protein V20; Xs	Xs	0	False	VF
QGNH01001727.1_18	QGNH01001727.1	QGNH01001727.1	18	11840	12529	-1	E	YP_002122380.1	YP_002122380.1 V19 [Sputnik virophage]	False	0.254	74.0	9.289e-14		VOG03088	sp|B4YNF9|V19_SPTNK Structural protein V19; Xs	Xs	0	False	VF
