	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001288.1_1	QGNH01001288.1	QGNH01001288.1	1	2	178	1	E																	0	False	F
QGNH01001288.1_2	QGNH01001288.1	QGNH01001288.1	2	250	756	1	E																	0	False	F
QGNH01001288.1_3	QGNH01001288.1	QGNH01001288.1	3	819	1175	1	E																	0	False	F
QGNH01001288.1_4	QGNH01001288.1	QGNH01001288.1	4	1175	1402	1	E																	0	False	F
QGNH01001288.1_5	QGNH01001288.1	QGNH01001288.1	5	1402	1686	1	E																	0	False	F
QGNH01001288.1_6	QGNH01001288.1	QGNH01001288.1	6	1647	1874	-1	E																	0	False	F
QGNH01001288.1_7	QGNH01001288.1	QGNH01001288.1	7	2087	2770	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_006499.1	YP_006499.1 DNA invertase [Escherichia phage P1]	False	0.311	87.0	5.043e-18	Resolvase, N terminal domain [PF00239.24]					VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001288.1_8	QGNH01001288.1	QGNH01001288.1	8	2879	3031	1	E																	0	False	F
QGNH01001288.1_9	QGNH01001288.1	QGNH01001288.1	9	3052	3474	1	D			YP_010652465.1	YP_010652465.1 ATPase [Streptomyces phage Muntaha]	False	0.462	118.0	4.7550000000000005e-30	HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]					VOG00375	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xh;Xp	0	False	F
QGNH01001288.1_10	QGNH01001288.1	QGNH01001288.1	10	3471	3596	-1	E																	0	False	F
QGNH01001288.1_11	QGNH01001288.1	QGNH01001288.1	11	3605	3976	1	E																	0	False	F
QGNH01001288.1_12	QGNH01001288.1	QGNH01001288.1	12	4200	4496	1	E																	0	False	F
QGNH01001288.1_13	QGNH01001288.1	QGNH01001288.1	13	4496	4849	1	E																	0	False	F
QGNH01001288.1_14	QGNH01001288.1	QGNH01001288.1	14	4846	5220	1	E																	0	False	F
QGNH01001288.1_15	QGNH01001288.1	QGNH01001288.1	15	5267	5557	1	C	K03627	putative transcription factor							Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13744.9]								0	False	
QGNH01001288.1_16	QGNH01001288.1	QGNH01001288.1	16	5570	6148	1	E																	0	False	
QGNH01001288.1_17	QGNH01001288.1	QGNH01001288.1	17	6355	7635	1	E			YP_009603205.1	YP_009603205.1 terminase large subunit [Arthrobacter phage Amigo]	False	0.415	252.0	1.5930000000000004e-71						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001288.1_18	QGNH01001288.1	QGNH01001288.1	18	7635	8192	1	E														VOG00495	sp|P19895|SEGD_BPT4 Putative endonuclease segD; Xu	Xu	0	False	
QGNH01001288.1_19	QGNH01001288.1	QGNH01001288.1	19	8189	8449	1	E																	0	False	
