	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001611.1_1	QGNH01001611.1	QGNH01001611.1	1	1	2364	-1	D			YP_009779066.1	YP_009779066.1 virion structural protein [Cyanophage S-RIM12 isolate RW_01_0310]	False	0.513	71.0	3.1e-11	Concanavalin A-like lectin/glucanases superfamily [PF13385.9]; Phage tail tube, TTP, lambda-like [PF16460.8]					VOG02680	REFSEQ virion structural protein; Xu	Xu	0	False	MKF
QGNH01001611.1_2	QGNH01001611.1	QGNH01001611.1	2	2799	3806	1	D									Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	MF
QGNH01001611.1_3	QGNH01001611.1	QGNH01001611.1	3	3810	4976	-1	D									Methyltransferase FkbM domain [PF05050.15]; PglD N-terminal domain [PF17836.4]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01001611.1_4	QGNH01001611.1	QGNH01001611.1	4	4973	6115	-1	D									NeuB family [PF03102.17]								0	False	F
QGNH01001611.1_5	QGNH01001611.1	QGNH01001611.1	5	6183	6836	-1	C	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]							Haloacid dehalogenase-like hydrolase [PF13419.9]; haloacid dehalogenase-like hydrolase [PF12710.10]; haloacid dehalogenase-like hydrolase [PF00702.29]								0	False	
QGNH01001611.1_6	QGNH01001611.1	QGNH01001611.1	6	6833	8641	-1	C	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	YP_004061916.1	YP_004061916.1 hypothetical protein MpV1_033c [Micromonas sp. RCC1109 virus MpV1]	False	0.362	351.0	1.08e-102	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain [PF02776.21]; Thiamine pyrophosphate enzyme, central domain [PF00205.25]; Thiamine pyrophosphate enzyme, C-terminal TPP binding domain [PF02775.24]					VOG18554	sp|P09114|ILVB2_TOBAC Acetolactate synthase 2, chloroplastic; Xh	Xh	0	False	MB
QGNH01001611.1_7	QGNH01001611.1	QGNH01001611.1	7	8691	9743	-1	D			YP_010357348.1	YP_010357348.1 nucleotide-sugar epimerase [Maribacter phage Colly_1]	False	0.208	67.0	1.4e-10	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; Male sterility protein [PF07993.15]; Polysaccharide biosynthesis protein [PF02719.18]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKB
QGNH01001611.1_8	QGNH01001611.1	QGNH01001611.1	8	9740	11158	-1	C	K12452	CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]	YP_009174710.1	YP_009174710.1 aminotransferase [Yellowstone lake phycodnavirus 1]	False	0.278	167.0	3.335e-42	DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Cys/Met metabolism PLP-dependent enzyme [PF01053.23]; Aminotransferase class-V [PF00266.22]; Beta-eliminating lyase [PF01212.24]					VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	MKFB
QGNH01001611.1_9	QGNH01001611.1	QGNH01001611.1	9	11155	12279	-1	C	K01709	CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	YP_009666084.1	YP_009666084.1 putative carbohydrate modification (GMD) [Aeropyrum coil-shaped virus]	False	0.266	95.0	2.094e-19	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; Polysaccharide biosynthesis protein [PF02719.18]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; Male sterility protein [PF07993.15]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKFB
QGNH01001611.1_10	QGNH01001611.1	QGNH01001611.1	10	12276	13064	-1	C	K00978	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]							Nucleotidyl transferase [PF00483.26]; MobA-like NTP transferase domain [PF12804.10]								0	False	F
QGNH01001611.1_11	QGNH01001611.1	QGNH01001611.1	11	13238	14473	1	E																	0	False	F
