	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001325.1_1	QGNH01001325.1	QGNH01001325.1	1	1	582	1	E																	0	False	F
QGNH01001325.1_2	QGNH01001325.1	QGNH01001325.1	2	603	1478	1	E			YP_009292649.1	YP_009292649.1 hypothetical protein BIZ66_gp09 [Lactobacillus phage PLE3]	False	0.522	287.0	8.538e-86						VOG17968	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001325.1_3	QGNH01001325.1	QGNH01001325.1	3	1503	2282	1	E																	0	False	F
QGNH01001325.1_4	QGNH01001325.1	QGNH01001325.1	4	2289	2981	1	E																	0	False	F
QGNH01001325.1_5	QGNH01001325.1	QGNH01001325.1	5	2991	3179	1	E																	0	False	F
QGNH01001325.1_6	QGNH01001325.1	QGNH01001325.1	6	3176	3637	1	E																	0	False	F
QGNH01001325.1_7	QGNH01001325.1	QGNH01001325.1	7	3642	4028	1	E																	0	False	F
QGNH01001325.1_8	QGNH01001325.1	QGNH01001325.1	8	4033	7803	1	D			YP_010059502.1	YP_010059502.1 tail protein [Gordonia phage Stormageddon]	False	0.681	96.0	1.295e-18	Pectate lyase superfamily protein [PF12708.10]					VOG02206	REFSEQ tail spike protein; Xu	Xu	0	False	F
QGNH01001325.1_9	QGNH01001325.1	QGNH01001325.1	9	7805	8506	1	E																	0	False	
QGNH01001325.1_10	QGNH01001325.1	QGNH01001325.1	10	8545	8805	1	E																	0	False	
QGNH01001325.1_11	QGNH01001325.1	QGNH01001325.1	11	8841	9503	1	E																	0	False	
QGNH01001325.1_12	QGNH01001325.1	QGNH01001325.1	12	9521	10456	1	C	K07273	lysozyme	YP_010677635.1	YP_010677635.1 endolysin [Arthrobacter phage Phives]	False	0.37	151.0	8.438e-39	Glycosyl hydrolases family 25 [PF01183.23]	GH25	GH25 lysozyme (EC 3.2.1.17)	3.2.1.17	GH25.hmm				0	False	
QGNH01001325.1_13	QGNH01001325.1	QGNH01001325.1	13	10461	10694	1	E																	0	False	
QGNH01001325.1_14	QGNH01001325.1	QGNH01001325.1	14	10788	11180	-1	E																	0	False	
QGNH01001325.1_15	QGNH01001325.1	QGNH01001325.1	15	11365	11916	-1	E																	0	False	
QGNH01001325.1_16	QGNH01001325.1	QGNH01001325.1	16	11916	12635	-1	D			YP_009593516.1	YP_009593516.1 exonuclease [Paracoccus phage Shpa]	False	0.3	91.0	4.362e-19	YqaJ-like viral recombinase domain [PF09588.13]								0	False	
QGNH01001325.1_17	QGNH01001325.1	QGNH01001325.1	17	12644	12898	-1	C	K06960	uncharacterized protein							KH domain [PF13083.9]								0	False	
QGNH01001325.1_18	QGNH01001325.1	QGNH01001325.1	18	12926	13498	-1	E																	0	False	
QGNH01001325.1_19	QGNH01001325.1	QGNH01001325.1	19	13513	14205	-1	D			YP_009223137.1	YP_009223137.1 Sak4-like ssDNA annealing protein [Lactobacillus phage LfeSau]	False	0.28	80.0	9.89e-16	AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01001325.1_20	QGNH01001325.1	QGNH01001325.1	20	14206	14370	-1	E																	0	False	
QGNH01001325.1_21	QGNH01001325.1	QGNH01001325.1	21	14444	15871	-1	D			YP_009849519.1	YP_009849519.1 DNA helicase [Gordonia phage Kenosha]	False	0.227	114.0	4.3670000000000005e-25	SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001325.1_22	QGNH01001325.1	QGNH01001325.1	22	16198	16671	-1	E																	0	False	
QGNH01001325.1_23	QGNH01001325.1	QGNH01001325.1	23	16673	16834	-1	E																	0	False	
QGNH01001325.1_24	QGNH01001325.1	QGNH01001325.1	24	16929	17120	-1	E																	0	False	
QGNH01001325.1_25	QGNH01001325.1	QGNH01001325.1	25	17117	17458	-1	E																	0	False	
QGNH01001325.1_26	QGNH01001325.1	QGNH01001325.1	26	17463	17666	-1	E																	0	False	
QGNH01001325.1_27	QGNH01001325.1	QGNH01001325.1	27	17677	17886	-1	E																	0	False	
QGNH01001325.1_28	QGNH01001325.1	QGNH01001325.1	28	17888	18502	-1	E																	0	False	
QGNH01001325.1_29	QGNH01001325.1	QGNH01001325.1	29	18503	18787	-1	E																	0	False	
QGNH01001325.1_30	QGNH01001325.1	QGNH01001325.1	30	18774	19088	-1	E																	0	False	
QGNH01001325.1_31	QGNH01001325.1	QGNH01001325.1	31	19085	19333	-1	E																	0	False	
QGNH01001325.1_32	QGNH01001325.1	QGNH01001325.1	32	19339	19590	-1	E																	0	False	
QGNH01001325.1_33	QGNH01001325.1	QGNH01001325.1	33	19592	19885	-1	E																	0	False	
QGNH01001325.1_34	QGNH01001325.1	QGNH01001325.1	34	20684	20881	1	D									Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix domain [PF13560.9]								0	False	
QGNH01001325.1_35	QGNH01001325.1	QGNH01001325.1	35	20874	22550	1	C	K06919	putative DNA primase/helicase	YP_010080289.1	YP_010080289.1 DNA primase [Paenibacillus phage Wanderer]	False	0.275	92.0	8.647e-18	Family of unknown function (DUF5906) [PF19263.2]								0	False	
QGNH01001325.1_36	QGNH01001325.1	QGNH01001325.1	36	22560	22862	1	E																	0	False	
QGNH01001325.1_37	QGNH01001325.1	QGNH01001325.1	37	22837	23628	1	E																	0	False	
QGNH01001325.1_38	QGNH01001325.1	QGNH01001325.1	38	23729	24016	1	D									Archaeal holliday junction resolvase (hjc) [PF01870.21]					VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01001325.1_39	QGNH01001325.1	QGNH01001325.1	39	24057	24251	1	E																	0	False	
QGNH01001325.1_40	QGNH01001325.1	QGNH01001325.1	40	24268	24420	1	E																	0	False	
QGNH01001325.1_41	QGNH01001325.1	QGNH01001325.1	41	24426	25514	1	E																	0	False	
QGNH01001325.1_42	QGNH01001325.1	QGNH01001325.1	42	25516	29988	1	E																	0	False	
QGNH01001325.1_43	QGNH01001325.1	QGNH01001325.1	43	30016	30798	1	E																	0	False	
QGNH01001325.1_44	QGNH01001325.1	QGNH01001325.1	44	30799	32952	1	E																	0	False	
QGNH01001325.1_45	QGNH01001325.1	QGNH01001325.1	45	32976	34742	1	E			YP_009845413.1	YP_009845413.1 portal protein [Microbacterium phage Akoni]	False	0.214	99.0	6.318e-20						VOG22794	REFSEQ portal protein; Xu	Xu	0	False	F
QGNH01001325.1_46	QGNH01001325.1	QGNH01001325.1	46	34790	35092	1	E																	0	False	F
QGNH01001325.1_47	QGNH01001325.1	QGNH01001325.1	47	35089	36213	1	E																	0	False	F
QGNH01001325.1_48	QGNH01001325.1	QGNH01001325.1	48	36228	36653	1	E																	0	False	F
QGNH01001325.1_49	QGNH01001325.1	QGNH01001325.1	49	36691	36939	1	E																	0	False	F
QGNH01001325.1_50	QGNH01001325.1	QGNH01001325.1	50	36936	38282	-1	C	K06909	phage terminase large subunit	YP_007517700.1	YP_007517700.1 phage terminase large subunit [Pelagibacter phage HTVC010P]	False	0.251	142.0	3.352e-34						VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001325.1_51	QGNH01001325.1	QGNH01001325.1	51	38612	38818	1	E																	0	False	F
