	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_070764_1	NC_070764	NC_070764	1	2	385	1	E			YP_010649230.1	YP_010649230.1 hypothetical protein PP304_gp137 [Gordonia phage Phendrix]	False	0.96	259.0	3.951e-79									VOG33986	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_2	NC_070764	NC_070764	2	443	814	-1	E			YP_010649231.1	YP_010649231.1 hypothetical protein PP304_gp136 [Gordonia phage Phendrix]	False	0.952	248.0	1.1999999999999999e-75												0	False	F
NC_070764_3	NC_070764	NC_070764	3	938	2371	1	E			YP_010649232.1	YP_010649232.1 hypothetical protein PP304_gp135 [Gordonia phage Phendrix]	False	0.953	957.0	2.618e-314									VOG18992	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_4	NC_070764	NC_070764	4	2471	2830	-1	E			YP_009821389.1	YP_009821389.1 hypothetical protein HOV33_gp005 [Gordonia phage GodonK]	False	0.996	253.0	3.06e-77									VOG23150	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_5	NC_070764	NC_070764	5	2830	3027	-1	E			YP_010649235.1	YP_010649235.1 hypothetical protein PP304_gp132 [Gordonia phage Phendrix]	False	0.918	127.0	1.012e-34									VOG33987	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_6	NC_070764	NC_070764	6	3075	3392	-1	E			YP_010649236.1	YP_010649236.1 hypothetical protein PP304_gp131 [Gordonia phage Phendrix]	False	0.988	221.0	1.467e-66									VOG33988	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_7	NC_070764	NC_070764	7	3471	3770	-1	E			YP_010649051.1	YP_010649051.1 hypothetical protein PP304_gp007 [Gordonia phage Phendrix]	False	0.984	208.0	5.078e-62									VOG33989	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_8	NC_070764	NC_070764	8	4124	4324	-1	E			YP_009821394.1	YP_009821394.1 hypothetical protein HOV33_gp010 [Gordonia phage GodonK]	False	1.0	147.0	1.934e-41									VOG34060	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_9	NC_070764	NC_070764	9	4410	4736	-1	E			YP_009821395.1	YP_009821395.1 hypothetical protein HOV33_gp011 [Gordonia phage GodonK]	False	0.991	228.0	5.751e-69									VOG34061	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_070764_10	NC_070764	NC_070764	10	4799	4972	-1	E			YP_009821396.1	YP_009821396.1 hypothetical protein HOV33_gp012 [Gordonia phage GodonK]	False	0.927	113.0	6.0780000000000006e-30									VOG34062	REFSEQ hypothetical protein; Xu	Xu	0	False	F
