locus_tag	ftype	length_bp	gene	EC_number	COG	product
AALAENEA_00001	CDS	2955				hypothetical protein
AALAENEA_00002	CDS	735				hypothetical protein
AALAENEA_00003	CDS	195				hypothetical protein
AALAENEA_00004	CDS	1068				hypothetical protein
AALAENEA_00005	CDS	180				hypothetical protein
AALAENEA_00006	CDS	201				hypothetical protein
AALAENEA_00007	CDS	297				hypothetical protein
AALAENEA_00008	CDS	1629				hypothetical protein
AALAENEA_00009	CDS	1173				hypothetical protein
AALAENEA_00010	CDS	255				hypothetical protein
AALAENEA_00011	CDS	1275				hypothetical protein
AALAENEA_00012	CDS	456				hypothetical protein
AALAENEA_00013	CDS	234				hypothetical protein
AALAENEA_00014	CDS	414				hypothetical protein
AALAENEA_00015	CDS	702				hypothetical protein
