	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001311.1_1	QGNH01001311.1	QGNH01001311.1	1	2	1513	-1	E																				0	False	F
QGNH01001311.1_2	QGNH01001311.1	QGNH01001311.1	2	1510	3693	-1	D																Putative peptidoglycan binding domain [PF01471.21]				0	False	F
QGNH01001311.1_3	QGNH01001311.1	QGNH01001311.1	3	3788	5248	-1	E																				0	False	F
QGNH01001311.1_4	QGNH01001311.1	QGNH01001311.1	4	5252	5728	-1	E																				0	False	
QGNH01001311.1_5	QGNH01001311.1	QGNH01001311.1	5	5734	6066	-1	E																				0	False	
QGNH01001311.1_6	QGNH01001311.1	QGNH01001311.1	6	6072	6548	-1	E																				0	False	
QGNH01001311.1_7	QGNH01001311.1	QGNH01001311.1	7	6580	7338	-1	E			YP_009602571.1	YP_009602571.1 major tail protein [Arthrobacter phage Glenn]	False	0.357	79.0	5.445e-15												0	False	
QGNH01001311.1_8	QGNH01001311.1	QGNH01001311.1	8	7347	7805	-1	E																				0	False	
QGNH01001311.1_9	QGNH01001311.1	QGNH01001311.1	9	7802	11668	-1	E																				0	False	
QGNH01001311.1_10	QGNH01001311.1	QGNH01001311.1	10	11678	12148	-1	E																				0	False	
QGNH01001311.1_11	QGNH01001311.1	QGNH01001311.1	11	12148	12324	-1	E																				0	False	
QGNH01001311.1_12	QGNH01001311.1	QGNH01001311.1	12	12333	12803	-1	E																				0	False	
QGNH01001311.1_13	QGNH01001311.1	QGNH01001311.1	13	12800	13768	-1	E																				0	False	
QGNH01001311.1_14	QGNH01001311.1	QGNH01001311.1	14	13770	14048	-1	E																				0	False	
QGNH01001311.1_15	QGNH01001311.1	QGNH01001311.1	15	14073	14594	-1	E																				0	False	
QGNH01001311.1_16	QGNH01001311.1	QGNH01001311.1	16	14598	15548	-1	E																				0	False	
QGNH01001311.1_17	QGNH01001311.1	QGNH01001311.1	17	15555	16196	-1	E																				0	False	
QGNH01001311.1_18	QGNH01001311.1	QGNH01001311.1	18	16186	16851	-1	E			YP_009839272.1	YP_009839272.1 glycosyltransferase [Streptomyces phage Blueeyedbeauty]	False	0.376	138.0	1.686e-35									VOG14748	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01001311.1_19	QGNH01001311.1	QGNH01001311.1	19	16844	17488	-1	E			YP_024819.1	YP_024819.1 glycosyltransferase [Actinoplanes phage phiAsp2]	False	0.284	83.0	1.048e-16									VOG00698	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01001311.1_20	QGNH01001311.1	QGNH01001311.1	20	17485	18099	-1	E																				0	False	
QGNH01001311.1_21	QGNH01001311.1	QGNH01001311.1	21	18096	18461	-1	E																				0	False	
QGNH01001311.1_22	QGNH01001311.1	QGNH01001311.1	22	18462	18722	-1	E																				0	False	
QGNH01001311.1_23	QGNH01001311.1	QGNH01001311.1	23	18870	19493	-1	E																				0	False	
QGNH01001311.1_24	QGNH01001311.1	QGNH01001311.1	24	19594	21189	-1	E			YP_009213231.1	YP_009213231.1 major head protein [Mycobacterium phage MiaZeal]	False	0.269	194.0	1.457e-50									VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001311.1_25	QGNH01001311.1	QGNH01001311.1	25	21331	22833	-1	D			YP_009213231.1	YP_009213231.1 major head protein [Mycobacterium phage MiaZeal]	False	0.281	160.0	1.26e-39								Phage capsid family [PF05065.16]				0	False	
