	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001899.1_1	QGNH01001899.1	QGNH01001899.1	1	50	385	1	E											0	False	F
QGNH01001899.1_2	QGNH01001899.1	QGNH01001899.1	2	391	1140	1	E	YP_008061378.1	YP_008061378.1 hypothetical protein M180_gp202 [Mycobacterium phage ArcherS7]	False	0.281	64.0	2.5e-10		VOG07432	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001899.1_3	QGNH01001899.1	QGNH01001899.1	3	1160	1675	1	E	YP_010058899.1	YP_010058899.1 hypothetical protein KHQ83_gp166 [Gordonia phage Pupper]	False	0.318	70.0	8.297e-13		VOG07431	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001899.1_4	QGNH01001899.1	QGNH01001899.1	4	1749	2342	1	E	YP_010058900.1	YP_010058900.1 hypothetical protein KHQ83_gp165 [Gordonia phage Pupper]	False	0.271	69.0	3.119e-12		VOG07435	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001899.1_5	QGNH01001899.1	QGNH01001899.1	5	2434	3885	1	E	YP_010059426.1	YP_010059426.1 tail sheath [Gordonia phage Skog]	False	0.256	126.0	7.751e-29		VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	VF
QGNH01001899.1_6	QGNH01001899.1	QGNH01001899.1	6	3897	4538	1	E	YP_008061154.1	YP_008061154.1 virion structural protein [Rhodococcus phage E3]	False	0.339	98.0	5.976999999999999e-22		VOG07434	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001899.1_7	QGNH01001899.1	QGNH01001899.1	7	4589	5503	1	E											0	False	F
QGNH01001899.1_8	QGNH01001899.1	QGNH01001899.1	8	5601	6065	1	E	YP_002225037.1	YP_002225037.1 tail assembly chaperone [Mycobacterium phage Myrna]	False	0.293	65.0	2.061e-11		VOG07433	REFSEQ tail assembly chaperone; Xu	Xu	0	False	F
QGNH01001899.1_9	QGNH01001899.1	QGNH01001899.1	9	6083	6466	1	E											0	False	F
QGNH01001899.1_10	QGNH01001899.1	QGNH01001899.1	10	6469	9069	1	E											0	False	F
QGNH01001899.1_11	QGNH01001899.1	QGNH01001899.1	11	9069	9752	1	E											0	False	F
QGNH01001899.1_12	QGNH01001899.1	QGNH01001899.1	12	9752	9916	1	E											0	False	F
QGNH01001899.1_13	QGNH01001899.1	QGNH01001899.1	13	9901	10689	1	E											0	False	F
