locus_tag	ftype	length_bp	gene	EC_number	COG	product
GGPJNDGJ_00001	CDS	573				hypothetical protein
GGPJNDGJ_00002	CDS	147				hypothetical protein
GGPJNDGJ_00003	CDS	270				hypothetical protein
GGPJNDGJ_00004	tRNA	77				tRNA-Val(tac)
GGPJNDGJ_00005	CDS	246				hypothetical protein
GGPJNDGJ_00006	tRNA	77				tRNA-Ala(tgc)
GGPJNDGJ_00007	tRNA	87				tRNA-Leu(gag)
GGPJNDGJ_00008	CDS	1236				hypothetical protein
GGPJNDGJ_00009	CDS	693				hypothetical protein
GGPJNDGJ_00010	CDS	1356				hypothetical protein
GGPJNDGJ_00011	CDS	216				hypothetical protein
GGPJNDGJ_00012	CDS	2736				hypothetical protein
GGPJNDGJ_00013	CDS	954				hypothetical protein
GGPJNDGJ_00014	CDS	270				hypothetical protein
GGPJNDGJ_00015	CDS	243				hypothetical protein
GGPJNDGJ_00016	CDS	711				hypothetical protein
GGPJNDGJ_00017	CDS	981				hypothetical protein
GGPJNDGJ_00018	CDS	240				hypothetical protein
GGPJNDGJ_00019	CDS	1188				hypothetical protein
GGPJNDGJ_00020	CDS	342				hypothetical protein
GGPJNDGJ_00021	CDS	1053				hypothetical protein
GGPJNDGJ_00022	CDS	1341				hypothetical protein
GGPJNDGJ_00023	CDS	1167				hypothetical protein
GGPJNDGJ_00024	CDS	1092				hypothetical protein
GGPJNDGJ_00025	CDS	1371				hypothetical protein
GGPJNDGJ_00026	CDS	963				hypothetical protein
GGPJNDGJ_00027	CDS	2751				hypothetical protein
GGPJNDGJ_00028	CDS	447				hypothetical protein
GGPJNDGJ_00029	CDS	1062				hypothetical protein
GGPJNDGJ_00030	CDS	249				hypothetical protein
GGPJNDGJ_00031	CDS	2232				hypothetical protein
GGPJNDGJ_00032	CDS	531				hypothetical protein
GGPJNDGJ_00033	CDS	354				hypothetical protein
GGPJNDGJ_00034	CDS	1794				hypothetical protein
GGPJNDGJ_00035	CDS	201				hypothetical protein
GGPJNDGJ_00036	CDS	192				hypothetical protein
GGPJNDGJ_00037	CDS	624				hypothetical protein
GGPJNDGJ_00038	CDS	645				hypothetical protein
GGPJNDGJ_00039	CDS	369				hypothetical protein
GGPJNDGJ_00040	CDS	216				hypothetical protein
GGPJNDGJ_00041	CDS	675				hypothetical protein
GGPJNDGJ_00042	CDS	960				hypothetical protein
GGPJNDGJ_00043	CDS	564				hypothetical protein
GGPJNDGJ_00044	CDS	408				hypothetical protein
GGPJNDGJ_00045	CDS	555				hypothetical protein
GGPJNDGJ_00046	CDS	396				hypothetical protein
GGPJNDGJ_00047	CDS	1413				hypothetical protein
GGPJNDGJ_00048	CDS	168				hypothetical protein
GGPJNDGJ_00049	CDS	423				hypothetical protein
GGPJNDGJ_00050	CDS	1278				hypothetical protein
GGPJNDGJ_00051	CDS	1047				hypothetical protein
GGPJNDGJ_00052	CDS	672				hypothetical protein
GGPJNDGJ_00053	CDS	1416	MARS	6.1.1.10		Methionine--tRNA ligase
GGPJNDGJ_00054	CDS	516				hypothetical protein
GGPJNDGJ_00055	CDS	798				hypothetical protein
GGPJNDGJ_00056	CDS	1038				hypothetical protein
GGPJNDGJ_00057	CDS	285				hypothetical protein
GGPJNDGJ_00058	CDS	531				hypothetical protein
GGPJNDGJ_00059	CDS	117				hypothetical protein
GGPJNDGJ_00060	CDS	222				hypothetical protein
GGPJNDGJ_00061	CDS	162				hypothetical protein
GGPJNDGJ_00062	CDS	2850				hypothetical protein
GGPJNDGJ_00063	CDS	690				hypothetical protein
GGPJNDGJ_00064	CDS	1788				hypothetical protein
GGPJNDGJ_00065	CDS	546				hypothetical protein
GGPJNDGJ_00066	CDS	1137				hypothetical protein
GGPJNDGJ_00067	CDS	249				hypothetical protein
GGPJNDGJ_00068	CDS	654				hypothetical protein
GGPJNDGJ_00069	CDS	2964				hypothetical protein
GGPJNDGJ_00070	CDS	492				hypothetical protein
GGPJNDGJ_00071	CDS	561				hypothetical protein
GGPJNDGJ_00072	CDS	300				hypothetical protein
GGPJNDGJ_00073	CDS	330				hypothetical protein
GGPJNDGJ_00074	CDS	1980				hypothetical protein
GGPJNDGJ_00075	CDS	1041				hypothetical protein
GGPJNDGJ_00076	CDS	1437				hypothetical protein
GGPJNDGJ_00077	CDS	1179				hypothetical protein
GGPJNDGJ_00078	CDS	846				hypothetical protein
GGPJNDGJ_00079	CDS	690				hypothetical protein
GGPJNDGJ_00080	CDS	336				hypothetical protein
GGPJNDGJ_00081	CDS	1776				hypothetical protein
GGPJNDGJ_00082	CDS	378				hypothetical protein
GGPJNDGJ_00083	CDS	1077				hypothetical protein
GGPJNDGJ_00084	CDS	1209				hypothetical protein
GGPJNDGJ_00085	CDS	447				hypothetical protein
GGPJNDGJ_00086	CDS	774				hypothetical protein
GGPJNDGJ_00087	CDS	588				hypothetical protein
GGPJNDGJ_00088	CDS	591				hypothetical protein
GGPJNDGJ_00089	CDS	570				hypothetical protein
GGPJNDGJ_00090	CDS	852				hypothetical protein
GGPJNDGJ_00091	CDS	1995		6.5.1.2		DNA ligase
GGPJNDGJ_00092	CDS	303				hypothetical protein
