	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001513.1_1	QGNH01001513.1	QGNH01001513.1	1	2	73	1	E																				0	False	F
QGNH01001513.1_2	QGNH01001513.1	QGNH01001513.1	2	61	1146	1	D			YP_001294597.1	YP_001294597.1 aminotransferase [Pseudomonas phage PA11]	False	0.399	171.0	7.38e-45	MER0424287	C44	MER0424287 - family C44 unassigned peptidases () [C44.UPW]#C44#{peptidase unit: 2-184}~source AFE86169~	False	0.387	126.0	1.352e-29	Glutamine amidotransferase domain [PF13522.9]; Glutamine amidotransferases class-II [PF13230.9]	VOG00288	sp|Q7T6X6|GFAT_MIMIV Probable glutamine--fructose-6-phosphate aminotransferase [isomerizing]; Xh	Xh	0	False	PF
QGNH01001513.1_3	QGNH01001513.1	QGNH01001513.1	3	1154	1999	1	D			YP_009304534.1	YP_009304534.1 COOH.NH2 ligase [Pseudomonas phage O4]	False	0.532	244.0	4.149e-71								Phage phiEco32-like COOH.NH2 ligase-type 2 [PF14395.9]	VOG09361	REFSEQ COOH.NH2 ligase; Xu	Xu	0	False	F
QGNH01001513.1_4	QGNH01001513.1	QGNH01001513.1	4	2000	2614	1	E																				0	False	F
QGNH01001513.1_5	QGNH01001513.1	QGNH01001513.1	5	2601	3554	1	E			YP_009304532.1	YP_009304532.1 amidoligase enzyme [Pseudomonas phage O4]	False	0.359	154.0	1.583e-39									VOG09364	REFSEQ amidoligase enzyme; Xu	Xu	0	False	F
QGNH01001513.1_6	QGNH01001513.1	QGNH01001513.1	6	3551	4321	1	D			YP_009168433.1	YP_009168433.1 ribosomal protein S6 glutaminyl transferase [Citrobacter phage CVT22]	False	0.378	162.0	3.124e-43								RimK-like ATP-grasp domain [PF08443.14]	VOG01461	sp|A0KFE0|RIMK_AERHH Probable alpha-L-glutamate ligase; Xh	Xh	0	False	F
QGNH01001513.1_7	QGNH01001513.1	QGNH01001513.1	7	4302	4727	1	E																				0	False	F
QGNH01001513.1_8	QGNH01001513.1	QGNH01001513.1	8	4854	5495	1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	NP_570363.1	NP_570363.1 thymidylate synthase [Synechococcus phage P60]	False	0.508	196.0	8.401e-56								Thymidylate synthase complementing protein [PF02511.18]				0	False	F
QGNH01001513.1_9	QGNH01001513.1	QGNH01001513.1	9	5492	5740	1	E																				0	False	
QGNH01001513.1_10	QGNH01001513.1	QGNH01001513.1	10	5737	5898	1	E																				0	False	
QGNH01001513.1_11	QGNH01001513.1	QGNH01001513.1	11	5907	6047	1	E																				0	False	
QGNH01001513.1_12	QGNH01001513.1	QGNH01001513.1	12	6034	6252	1	E																				0	False	
QGNH01001513.1_13	QGNH01001513.1	QGNH01001513.1	13	6461	7921	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009834260.1	YP_009834260.1 DNA primase/helicase [Lentibacter phage vB_LenP_ICBM1]	False	0.424	339.0	1.744e-100								DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01001513.1_14	QGNH01001513.1	QGNH01001513.1	14	8273	10099	1	D			YP_009100081.1	YP_009100081.1 DNA polymerase I [Mesorhizobium phage vB_MloP_Lo5R7ANS]	False	0.283	270.0	2.3689999999999997e-75								DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01001513.1_15	QGNH01001513.1	QGNH01001513.1	15	10352	10804	1	E																				0	False	
QGNH01001513.1_16	QGNH01001513.1	QGNH01001513.1	16	10767	11639	1	E			YP_006560911.1	YP_006560911.1 Cas4-domain exonuclease [Celeribacter phage P12053L]	False	0.476	245.0	2.3160000000000007e-71									VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	
QGNH01001513.1_17	QGNH01001513.1	QGNH01001513.1	17	11657	11932	1	E																				0	False	
QGNH01001513.1_18	QGNH01001513.1	QGNH01001513.1	18	11932	12357	1	D			YP_009602067.1	YP_009602067.1 endolysin [Escherichia phage ECD7]	False	0.336	75.0	3.942e-15	MER0014833	M15C	MER0014833 - subfamily M15C unassigned peptidases (Agrobacterium tumefaciens) [M15.UPC]#M15C#{peptidase unit: 7-132}~source Q8UI38~	False	0.362	78.0	8.098e-16					0	False	P
QGNH01001513.1_19	QGNH01001513.1	QGNH01001513.1	19	12357	12710	1	D			YP_009103783.1	YP_009103783.1 endonuclease [Synechococcus phage S-CBP4]	False	0.51	112.0	2.0099999999999999e-28								Phage endonuclease I [PF05367.14]	VOG00381	sp|P00641|ENDO_BPT7 Endonuclease I; Xp	Xp	0	False	
QGNH01001513.1_20	QGNH01001513.1	QGNH01001513.1	20	12703	13413	1	D			YP_009609850.1	YP_009609850.1 DNA polymerase exonuclease subunit [Acidovorax phage ACP17]	False	0.444	189.0	8.326999999999999e-53								RNase_H superfamily [PF13482.9]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01001513.1_21	QGNH01001513.1	QGNH01001513.1	21	13383	13637	1	D			NP_958717.1	NP_958717.1 nucleotide kinase [Bordetella phage BPP-1]	False	0.57	76.0	1.488e-16								Protein of unknwon function (DUF3310) [PF11753.11]	VOG03942	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001513.1_22	QGNH01001513.1	QGNH01001513.1	22	13615	13785	1	E																				0	False	
QGNH01001513.1_23	QGNH01001513.1	QGNH01001513.1	23	13775	15667	1	D			YP_009834212.1	YP_009834212.1 ribonucleotide reductase [Lentibacter phage vB_LenP_ICBM2]	True	0.647	801.0	3.255e-257								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase alpha domain [PF17975.4]	VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKEF
QGNH01001513.1_24	QGNH01001513.1	QGNH01001513.1	24	15679	15870	1	E																				0	False	F
QGNH01001513.1_25	QGNH01001513.1	QGNH01001513.1	25	16233	16748	1	E																				0	False	F
QGNH01001513.1_26	QGNH01001513.1	QGNH01001513.1	26	16802	17023	-1	E																				0	False	F
QGNH01001513.1_27	QGNH01001513.1	QGNH01001513.1	27	17004	17222	-1	E																				0	False	F
QGNH01001513.1_28	QGNH01001513.1	QGNH01001513.1	28	17219	20032	-1	E																				0	False	F
