	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001469.1_1	QGNH01001469.1	QGNH01001469.1	1	115	306	1	E													0	False	F
QGNH01001469.1_2	QGNH01001469.1	QGNH01001469.1	2	287	529	1	E													0	False	F
QGNH01001469.1_3	QGNH01001469.1	QGNH01001469.1	3	529	1119	1	E			YP_001468781.1	YP_001468781.1 ParB N-terminal domain-containing protein [Listeria phage B054]	False	0.38	60.0	3.391e-09					0	False	F
QGNH01001469.1_4	QGNH01001469.1	QGNH01001469.1	4	1141	1578	1	E													0	False	F
QGNH01001469.1_5	QGNH01001469.1	QGNH01001469.1	5	1575	3188	1	E			YP_009593385.1	YP_009593385.1 terminase large subunit [Acinetobacter phage YMC11/11/R3177]	False	0.5	272.0	9.759e-77		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001469.1_6	QGNH01001469.1	QGNH01001469.1	6	3192	3287	1	E													0	False	F
QGNH01001469.1_7	QGNH01001469.1	QGNH01001469.1	7	3284	3715	1	E													0	False	F
QGNH01001469.1_8	QGNH01001469.1	QGNH01001469.1	8	3708	5321	1	D			YP_010676006.1	YP_010676006.1 portal protein [Pantoea phage PdC23]	True	0.458	366.0	4.914e-109	Protein of unknown function (DUF1073) [PF06381.14]				0	False	F
QGNH01001469.1_9	QGNH01001469.1	QGNH01001469.1	9	5326	6174	1	E			YP_010676007.1	YP_010676007.1 head morphogenesis [Pantoea phage PdC23]	False	0.467	222.0	1.334e-63					0	False	
QGNH01001469.1_10	QGNH01001469.1	QGNH01001469.1	10	6188	6379	1	E										VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001469.1_11	QGNH01001469.1	QGNH01001469.1	11	6361	7377	1	C	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	YP_010676008.1	YP_010676008.1 nudix hydrolase [Pantoea phage PdC23]	False	0.393	215.0	2.915e-60	NUDIX domain [PF00293.31]	VOG00917	sp|Q91FB1|VF414_IIV6 Putative hydrolase 414L; Xu	Xu	0	False	
QGNH01001469.1_12	QGNH01001469.1	QGNH01001469.1	12	7405	8271	1	E			YP_010676008.1	YP_010676008.1 nudix hydrolase [Pantoea phage PdC23]	False	0.228	70.0	9.554e-12					0	False	
QGNH01001469.1_13	QGNH01001469.1	QGNH01001469.1	13	8314	8934	1	E			YP_010676009.1	YP_010676009.1 endosialidase [Pantoea phage PdC23]	False	0.31	86.0	7.125e-18					0	False	
QGNH01001469.1_14	QGNH01001469.1	QGNH01001469.1	14	8974	9993	1	E			YP_010676010.1	YP_010676010.1 major capsid protein [Pantoea phage PdC23]	False	0.518	332.0	1.744e-100					0	False	
QGNH01001469.1_15	QGNH01001469.1	QGNH01001469.1	15	10067	10639	1	E													0	False	
QGNH01001469.1_16	QGNH01001469.1	QGNH01001469.1	16	10644	11243	1	E			YP_010676013.1	YP_010676013.1 hypothetical protein PQD17_gp09 [Pantoea phage PdC23]	False	0.394	76.0	1.306e-14					0	False	
QGNH01001469.1_17	QGNH01001469.1	QGNH01001469.1	17	11240	11491	1	E													0	False	
QGNH01001469.1_18	QGNH01001469.1	QGNH01001469.1	18	11488	13275	1	E													0	False	
QGNH01001469.1_19	QGNH01001469.1	QGNH01001469.1	19	13272	13697	1	E			YP_010676014.1	YP_010676014.1 hypothetical protein PQD17_gp10 [Pantoea phage PdC23]	False	0.447	113.0	4.098e-28					0	False	
QGNH01001469.1_20	QGNH01001469.1	QGNH01001469.1	20	13698	14735	1	E			YP_010676015.1	YP_010676015.1 hypothetical protein PQD17_gp11 [Pantoea phage PdC23]	False	0.36	168.0	3.992e-44					0	False	
QGNH01001469.1_21	QGNH01001469.1	QGNH01001469.1	21	14732	20152	1	E			YP_024939.1	YP_024939.1 tail fiber protein [Burkholderia phage BcepC6B]	False	0.249	99.0	4.006e-19					0	False	F
QGNH01001469.1_22	QGNH01001469.1	QGNH01001469.1	22	20161	23361	1	E			YP_001950060.1	YP_001950060.1 tail fiber protein [Ralstonia phage phiRSL1]	False	0.41	64.0	5.09e-09					0	False	F
