locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_028805_1												Hypothetical
NC_028805_2												Hypothetical
NC_028805_3												Hypothetical
NC_028805_4			COG3935		phrog_26369	VOG07478	PHROG:phrog_26369	348	2.9e-218	716.7		replication initiation protein
NC_028805_5		K18640			phrog_691	VOG04400	VOG:VOG04400	389	8.7e-96	313.8		sp|P11904|PARM_ECOLX Plasmid segregation protein ParM
NC_028805_6												Hypothetical
NC_028805_7												Hypothetical
NC_028805_8					phrog_1491	VOG08894	PHROG:phrog_1491	211	5.3e-76	248.3		tail fiber protein
NC_028805_9												Hypothetical
NC_028805_10			COG1311		phrog_7339	VOG02246	PHROG:phrog_7339	255	5.9e-99	323.9		DNA repair exonuclease
NC_028805_11												Hypothetical
NC_028805_12												Hypothetical
NC_028805_13												Hypothetical
NC_028805_14	K00857	K00857	COG1435		phrog_592	VOG00282	COG:COG1435	256	3.3e-48	157.8		Tdk:Pyrimidine salvage
NC_028805_15			COG4626, COG4626		phrog_9	VOG01311	VOG:VOG01311	557	1.3e-125	413.8		REFSEQ terminase
NC_028805_16												Hypothetical
NC_028805_17					phrog_3753	VOG00562	PHROG:phrog_3753	481	1.2e-139	459.8		portal protein
NC_028805_18												Hypothetical
NC_028805_19												Hypothetical
NC_028805_20					phrog_1005	VOG10432	VOG:VOG10432	333	3.8e-104	341.6		sp|Q6QIB5|CAPSD_BPBMU Major capsid protein
NC_028805_21												Hypothetical
NC_028805_22												Hypothetical
NC_028805_23												Hypothetical
NC_028805_24												Hypothetical
NC_028805_25												Hypothetical
NC_028805_26					phrog_2729		PHROG:phrog_2729	353	1.8e-63	200.8		virion structural protein
NC_028805_27												Hypothetical
NC_028805_28												Hypothetical
NC_028805_29					phrog_32382		PHROG:phrog_32382	1739	0	4169.9		tail length tape measure protein
NC_028805_30												Hypothetical
NC_028805_31												Hypothetical
NC_028805_32												Hypothetical
NC_028805_33												Hypothetical
NC_028805_34					phrog_5955	VOG29111	PHROG:phrog_5955	129	1.2e-57	186.5		virion structural protein
NC_028805_35					phrog_9258, phrog_26008	VOG01418	PHROG:phrog_9258	891	4.1e-204	671.2		virion structural protein
NC_028805_36					phrog_9258		PHROG:phrog_9258	487	8.8e-210	690.2		virion structural protein
NC_028805_37			COG5448		phrog_11431		PHROG:phrog_11431	606	0	1024.1		virion structural protein
NC_028805_38												Hypothetical
NC_028805_39					phrog_7317	VOG29110	VOG:VOG29110	361	1.2e-207	681.7		REFSEQ cell adhesion protein
NC_028805_40												Hypothetical
NC_028805_41												Hypothetical
NC_028805_42					phrog_11814	VOG14147	VOG:VOG14147	158	1.8e-80	261.7		REFSEQ hypothetical protein
NC_028805_43					phrog_11178	VOG14145	VOG:VOG14145	201	3.2e-103	336.6		REFSEQ hypothetical protein
NC_028805_44												Hypothetical
NC_028805_45		K11493, K11494, K24810	COG5184		phrog_16766	VOG00046	PHROG:phrog_16766	776	0	1454.9		regulator of chromosome condensation
NC_028805_46												Hypothetical
NC_028805_47		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	293	6.5e-84	275.4		XerD:
NC_028805_48					phrog_8369	VOG02582	PHROG:phrog_8369	99	5e-37	120.9		hol-like chemotaxis
NC_028805_49												Hypothetical
NC_028805_50		K01447	COG5632		phrog_833	VOG02455	PHROG:phrog_833	261	1.2e-51	169.0		endolysin
NC_028805_51					phrog_20258	VOG29112	VOG:VOG29112	100	5.2e-55	177.3		REFSEQ hypothetical protein
NC_028805_52		K10947	COG1695		phrog_38489		PHROG:phrog_38489	125	1.1e-87	283.6		replication terminator
NC_028805_53												Hypothetical
NC_028805_54												Hypothetical
NC_028805_55												Hypothetical
NC_028805_56					phrog_22061	VOG29113	VOG:VOG29113	194	2.3e-135	441.6		REFSEQ hypothetical protein
NC_028805_57												Hypothetical
NC_028805_58												Hypothetical
NC_028805_59												Hypothetical
NC_028805_60												Hypothetical
NC_028805_61		K18969	COG2176		phrog_192	VOG00088	KEGG:K18969	205	1.5e-83	272.7		CURLY_70; Bacillus virus DNA polymerase III epsilon subunit
NC_028805_62		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	87	6.7e-21	68.4		trxA; thioredoxin 1
NC_028805_63												Hypothetical
NC_028805_64												Hypothetical
NC_028805_65		K03091	COG1191		phrog_351	VOG00158	PHROG:phrog_351	319	2.1e-41	135.0		RNA polymerase sigma factor
NC_028805_66					phrog_2205	VOG02333	VOG:VOG02333	199	2.3e-52	170.2		sp|P06023|GAM_BPMU Putative DNA ends protecting protein gam
NC_028805_67		K03530	COG0776		phrog_379	VOG02563	VOG:VOG02563	114	6.4e-23	74.1		sp|P0A3H0|DBH_GEOSE DNA-binding protein HU
NC_028805_68		K08309	COG0741	GH23	phrog_28981	VOG00434	PHROG:phrog_28981	211	8.2e-152	495.7		transglycosylase
NC_028805_69		K19797			phrog_139	VOG02121	VOG:VOG02121	262	2.9e-33	108.5		sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase
NC_028805_70												Hypothetical
NC_028805_71		K03091	COG1191		phrog_351	VOG00158	PHROG:phrog_351	241	4.1e-64	209.4		RNA polymerase sigma factor
NC_028805_72	K00525	K00525	COG0209		phrog_84	VOG00122, VOG00122	COG:COG0209	760	2.8e-175	577.8		NrdA:Pyrimidine salvage
NC_028805_73												Hypothetical
NC_028805_74												Hypothetical
NC_028805_75			COG4696		phrog_671	VOG02193	COG:COG4696	197	9.6e-47	153.2		MazG2:
NC_028805_76												Hypothetical
NC_028805_77												Hypothetical
NC_028805_78												Hypothetical
NC_028805_79												Hypothetical
NC_028805_80												Hypothetical
NC_028805_81												Hypothetical
NC_028805_82												Hypothetical
NC_028805_83												Hypothetical
NC_028805_84												Hypothetical
NC_028805_85												Hypothetical
NC_028805_86					phrog_5068	VOG02649	VOG:VOG02649	91	3.3e-34	110.2		REFSEQ hypothetical protein
NC_028805_87					phrog_2002	VOG00561	VOG:VOG00561	131	3.8e-28	91.6		REFSEQ Holliday junction resolvase
NC_028805_88												Hypothetical
NC_028805_89		K03553	COG0468		phrog_97	VOG04360	PHROG:phrog_97	402	3e-73	240.2		UvsX-like recombinase
NC_028805_90												Hypothetical
NC_028805_91												Hypothetical
NC_028805_92												Hypothetical
NC_028805_93												Hypothetical
NC_028805_94												Hypothetical
NC_028805_95		K01159	COG0817		phrog_159	VOG00053	PHROG:phrog_159	137	4.5e-20	64.8		RuvC-like Holliday junction resolvase
NC_028805_96												Hypothetical
NC_028805_97												Hypothetical
NC_028805_98			COG1423		phrog_548	VOG00459	PHROG:phrog_548	304	5.3e-67	219.3		RNA ligase
NC_028805_99												Hypothetical
NC_028805_100		K07465	COG2887		phrog_69	VOG00510	PHROG:phrog_69	288	1.1e-31	103.7		exonuclease
NC_028805_101												Hypothetical
NC_028805_102												Hypothetical
NC_028805_103												Hypothetical
NC_028805_104												Hypothetical
NC_028805_105												Hypothetical
NC_028805_106												Hypothetical
NC_028805_107					phrog_28013	VOG29111	PHROG:phrog_28013	374	4.6e-279	917.4		virion structural protein
NC_028805_108												Hypothetical
