	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000739.1_1	QGNH01000739.1	QGNH01000739.1	1	3	464	-1	E													0	False	F
QGNH01000739.1_2	QGNH01000739.1	QGNH01000739.1	2	543	1160	-1	E			YP_010719892.1	YP_010719892.1 hypothetical protein P6F35_gp24 [Sphingomonas phage vB_StuS_MMDA13]	False	0.307	73.0	1.782e-13					0	False	F
QGNH01000739.1_3	QGNH01000739.1	QGNH01000739.1	3	1157	2236	-1	D									Collagen triple helix repeat (20 copies) [PF01391.21]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000739.1_4	QGNH01000739.1	QGNH01000739.1	4	2239	2901	-1	E													0	False	F
QGNH01000739.1_5	QGNH01000739.1	QGNH01000739.1	5	2910	3332	-1	E													0	False	F
QGNH01000739.1_6	QGNH01000739.1	QGNH01000739.1	6	3498	4130	-1	D			YP_008320309.1	YP_008320309.1 putative coat protein [Puniceispirillum phage HMO-2011]	False	0.331	83.0	9.401e-17	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01000739.1_7	QGNH01000739.1	QGNH01000739.1	7	4087	4503	-1	D									P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
QGNH01000739.1_8	QGNH01000739.1	QGNH01000739.1	8	4555	5640	-1	E													0	False	F
QGNH01000739.1_9	QGNH01000739.1	QGNH01000739.1	9	5667	5912	-1	E													0	False	
QGNH01000739.1_10	QGNH01000739.1	QGNH01000739.1	10	5912	6127	-1	E													0	False	
QGNH01000739.1_11	QGNH01000739.1	QGNH01000739.1	11	6129	6326	-1	E													0	False	
QGNH01000739.1_12	QGNH01000739.1	QGNH01000739.1	12	6338	6562	-1	E													0	False	
