	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001864.1_1	QGNH01001864.1	QGNH01001864.1	1	50	448	-1	E																				0	False	F
QGNH01001864.1_2	QGNH01001864.1	QGNH01001864.1	2	500	754	1	E			YP_010356083.1	YP_010356083.1 endonuclease VII [Flavobacterium phage vB_FspP_elemoB_14-3B]	False	0.711	96.0	2.647e-23												0	False	F
QGNH01001864.1_3	QGNH01001864.1	QGNH01001864.1	3	759	3647	1	E																				0	False	F
QGNH01001864.1_4	QGNH01001864.1	QGNH01001864.1	4	3660	6182	1	E																				0	False	F
QGNH01001864.1_5	QGNH01001864.1	QGNH01001864.1	5	6219	6380	1	E																				0	False	
QGNH01001864.1_6	QGNH01001864.1	QGNH01001864.1	6	6400	8055	1	E																				0	False	
QGNH01001864.1_7	QGNH01001864.1	QGNH01001864.1	7	8065	8346	1	E																				0	False	
QGNH01001864.1_8	QGNH01001864.1	QGNH01001864.1	8	8346	8462	1	E																				0	False	
QGNH01001864.1_9	QGNH01001864.1	QGNH01001864.1	9	8459	9205	-1	E																				0	False	
QGNH01001864.1_10	QGNH01001864.1	QGNH01001864.1	10	9202	10206	-1	D			YP_009876889.1	YP_009876889.1 mitochondrial chaperone BCS1 [Tenacibaculum phage pT24]	False	0.256	65.0	5.14e-10								ATPase family associated with various cellular activities (AAA) [PF00004.32]	VOG02964	REFSEQ AAA-type ATPase; Xu	Xu	0	False	
QGNH01001864.1_11	QGNH01001864.1	QGNH01001864.1	11	10208	10849	-1	E																				0	False	
QGNH01001864.1_12	QGNH01001864.1	QGNH01001864.1	12	10839	11363	-1	E																				0	False	
QGNH01001864.1_13	QGNH01001864.1	QGNH01001864.1	13	11360	11968	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	NP_795465.1	NP_795465.1 putative ClpP protease ATP-dependent protease proteolytic subunit [Streptococcus phage 315.2]	False	0.324	76.0	1.041e-14	MER1018535	S14	MER1018535 - family S14 unassigned peptidases (Wickerhamomyces ciferrii) [S14.UPW]#S14#{peptidase unit: 25-212}~source K0KXU9~	False	0.377	102.0	3.485e-23	Clp protease [PF00574.26]				0	False	P
QGNH01001864.1_14	QGNH01001864.1	QGNH01001864.1	14	11969	12838	-1	E			YP_009797271.1	YP_009797271.1 DNA primase [Faecalibacterium phage FP_Lugh]	False	0.338	78.0	1.956e-14												0	False	
QGNH01001864.1_15	QGNH01001864.1	QGNH01001864.1	15	12849	13232	-1	E																				0	False	
QGNH01001864.1_16	QGNH01001864.1	QGNH01001864.1	16	13229	13468	-1	E																				0	False	
QGNH01001864.1_17	QGNH01001864.1	QGNH01001864.1	17	13468	13752	-1	E																				0	False	
QGNH01001864.1_18	QGNH01001864.1	QGNH01001864.1	18	13745	14902	-1	D																DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01001864.1_19	QGNH01001864.1	QGNH01001864.1	19	14899	15417	-1	E																				0	False	
QGNH01001864.1_20	QGNH01001864.1	QGNH01001864.1	20	15414	16325	-1	E																				0	False	
QGNH01001864.1_21	QGNH01001864.1	QGNH01001864.1	21	16590	16886	-1	E																				0	False	
QGNH01001864.1_22	QGNH01001864.1	QGNH01001864.1	22	16883	17992	-1	E																				0	False	
QGNH01001864.1_23	QGNH01001864.1	QGNH01001864.1	23	18000	18521	-1	E																				0	False	
QGNH01001864.1_24	QGNH01001864.1	QGNH01001864.1	24	18521	19612	-1	E																				0	False	
QGNH01001864.1_25	QGNH01001864.1	QGNH01001864.1	25	19625	20401	-1	E																				0	False	
QGNH01001864.1_26	QGNH01001864.1	QGNH01001864.1	26	20403	20648	-1	E																				0	False	
QGNH01001864.1_27	QGNH01001864.1	QGNH01001864.1	27	20648	21361	-1	D			YP_009849965.1	YP_009849965.1 protease [Bacillus phage vB_BmeM-Goe8]	False	0.248	72.0	5.009e-13	MER0500012	S08A	MER0500012 - subfamily S8A unassigned peptidases (Bdellovibrio exovorus) [S08.UPA]#S08A#{peptidase unit: 41-317}~source YP_007644261~	False	0.277	98.0	2.23e-21	Subtilase family [PF00082.25]	VOG14942	sp|P29139|ISP_PAEPO Intracellular serine protease; Xh	Xh	0	False	P
QGNH01001864.1_28	QGNH01001864.1	QGNH01001864.1	28	21358	21585	-1	E																				0	False	
QGNH01001864.1_29	QGNH01001864.1	QGNH01001864.1	29	21582	25160	-1	D			YP_008050911.1	YP_008050911.1 DNA polymerase [Streptomyces phage Lika]	False	0.215	244.0	9.714e-64								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; Helix-hairpin-helix motif [PF14579.9]; PHP domain [PF02811.22]	VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xh;Xr	0	False	V
QGNH01001864.1_30	QGNH01001864.1	QGNH01001864.1	30	25161	25388	-1	E																				0	False	
QGNH01001864.1_31	QGNH01001864.1	QGNH01001864.1	31	25375	25854	-1	E																				0	False	
