	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001599.1_1	QGNH01001599.1	QGNH01001599.1	1	3	473	-1	E											0	False	F
QGNH01001599.1_2	QGNH01001599.1	QGNH01001599.1	2	475	897	-1	E											0	False	F
QGNH01001599.1_3	QGNH01001599.1	QGNH01001599.1	3	909	1373	-1	E											0	False	F
QGNH01001599.1_4	QGNH01001599.1	QGNH01001599.1	4	1454	2956	-1	D	YP_009005935.1	YP_009005935.1 major head protein [Rhizobium phage vB_RglS_P106B]	False	0.325	198.0	3.533e-52	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01001599.1_5	QGNH01001599.1	QGNH01001599.1	5	3103	3849	-1	E											0	False	F
QGNH01001599.1_6	QGNH01001599.1	QGNH01001599.1	6	3939	4064	-1	E											0	False	F
QGNH01001599.1_7	QGNH01001599.1	QGNH01001599.1	7	4104	4289	-1	E											0	False	F
QGNH01001599.1_8	QGNH01001599.1	QGNH01001599.1	8	4599	5426	-1	E											0	False	F
QGNH01001599.1_9	QGNH01001599.1	QGNH01001599.1	9	5416	5667	-1	E											0	False	
QGNH01001599.1_10	QGNH01001599.1	QGNH01001599.1	10	5854	6429	-1	E											0	False	
QGNH01001599.1_11	QGNH01001599.1	QGNH01001599.1	11	6594	6986	-1	E											0	False	
QGNH01001599.1_12	QGNH01001599.1	QGNH01001599.1	12	7019	8269	-1	E											0	False	
QGNH01001599.1_13	QGNH01001599.1	QGNH01001599.1	13	8279	8638	-1	E											0	False	
QGNH01001599.1_14	QGNH01001599.1	QGNH01001599.1	14	8792	10537	-1	E											0	False	
QGNH01001599.1_15	QGNH01001599.1	QGNH01001599.1	15	10556	12004	-1	D	YP_009010712.1	YP_009010712.1 terminase large subunit [Croceibacter phage P2559Y]	False	0.297	204.0	1.7439999999999995e-54	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001599.1_16	QGNH01001599.1	QGNH01001599.1	16	11946	12545	-1	E											0	False	F
QGNH01001599.1_17	QGNH01001599.1	QGNH01001599.1	17	12547	13863	-1	D							Radical SAM superfamily [PF04055.24]				0	False	F
QGNH01001599.1_18	QGNH01001599.1	QGNH01001599.1	18	13863	14426	-1	E											0	False	F
QGNH01001599.1_19	QGNH01001599.1	QGNH01001599.1	19	14989	15210	1	E											0	False	F
QGNH01001599.1_20	QGNH01001599.1	QGNH01001599.1	20	15289	15456	1	E											0	False	F
QGNH01001599.1_21	QGNH01001599.1	QGNH01001599.1	21	15487	15657	1	E											0	False	F
