	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000039.1_1	QGNH01000039.1	QGNH01000039.1	1	303	533	1	D									Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]								0	False	TF
QGNH01000039.1_2	QGNH01000039.1	QGNH01000039.1	2	537	1298	1	E																	0	False	TF
QGNH01000039.1_3	QGNH01000039.1	QGNH01000039.1	3	1298	2773	1	E			YP_003344808.1	YP_003344808.1 terminase large subunit [Aggregatibacter phage S1249]	False	0.211	100.0	1.178e-20						VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VTF
QGNH01000039.1_4	QGNH01000039.1	QGNH01000039.1	4	2798	3955	-1	C	K07496	putative transposase	YP_009962916.1	YP_009962916.1 transposase [Mycobacterium phage SwagPigglett]	False	0.313	179.0	4.2339999999999995e-47	Probable transposase [PF01385.22]; Putative transposase DNA-binding domain [PF07282.14]; Helix-turn-helix domain [PF12323.11]					VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	True	VTF
QGNH01000039.1_5	QGNH01000039.1	QGNH01000039.1	5	4183	5874	1	E			YP_010078149.1	YP_010078149.1 portal protein [Ralstonia phage Raharianne]	False	0.209	111.0	1.181e-23									1	False	TF
QGNH01000039.1_6	QGNH01000039.1	QGNH01000039.1	6	5877	7019	1	D									Putative zinc-binding metallo-peptidase [PF15887.8]								0	False	T
QGNH01000039.1_7	QGNH01000039.1	QGNH01000039.1	7	7043	7498	1	E																	0	False	T
QGNH01000039.1_8	QGNH01000039.1	QGNH01000039.1	8	7611	8069	1	E																	1	False	T
QGNH01000039.1_9	QGNH01000039.1	QGNH01000039.1	9	8072	8212	1	E																	0	False	T
QGNH01000039.1_10	QGNH01000039.1	QGNH01000039.1	10	8293	8610	1	E																	0	False	T
QGNH01000039.1_11	QGNH01000039.1	QGNH01000039.1	11	8614	9552	1	E																	0	False	T
QGNH01000039.1_12	QGNH01000039.1	QGNH01000039.1	12	9722	10885	-1	D			YP_009778172.1	YP_009778172.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.329	192.0	1.269e-51	Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG17757	REFSEQ glycosyltransferase; Xu	Xu	0	False	MKT
QGNH01000039.1_13	QGNH01000039.1	QGNH01000039.1	13	10882	11568	-1	D			YP_009820589.1	YP_009820589.1 endonuclease [Gordonia phage BrutonGaster]	False	0.313	102.0	3.12e-23	HNH endonuclease [PF13392.9]					VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	T
QGNH01000039.1_14	QGNH01000039.1	QGNH01000039.1	14	11745	12443	1	D			YP_009142927.1	YP_009142927.1 methyltransferase [Sinorhizobium phage phiM12]	False	0.299	65.0	1.382e-10	Methyltransferase FkbM domain [PF05050.15]; Met-10+ like-protein [PF02475.19]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	T
QGNH01000039.1_15	QGNH01000039.1	QGNH01000039.1	15	12440	12658	1	E																	0	False	T
QGNH01000039.1_16	QGNH01000039.1	QGNH01000039.1	16	12806	13177	-1	E																	0	False	T
QGNH01000039.1_17	QGNH01000039.1	QGNH01000039.1	17	13344	13895	1	E																	0	False	T
QGNH01000039.1_18	QGNH01000039.1	QGNH01000039.1	18	13895	14161	1	E																	0	False	T
QGNH01000039.1_19	QGNH01000039.1	QGNH01000039.1	19	14158	14370	1	E																	0	False	T
QGNH01000039.1_20	QGNH01000039.1	QGNH01000039.1	20	14384	14533	1	E																	0	False	T
QGNH01000039.1_21	QGNH01000039.1	QGNH01000039.1	21	14573	15346	1	E																	0	False	T
QGNH01000039.1_22	QGNH01000039.1	QGNH01000039.1	22	15541	16377	1	E																	0	False	T
QGNH01000039.1_23	QGNH01000039.1	QGNH01000039.1	23	16428	17852	1	E			YP_010078151.1	YP_010078151.1 major head protein [Ralstonia phage Raharianne]	False	0.203	102.0	2.4640000000000002e-21									0	False	T
QGNH01000039.1_24	QGNH01000039.1	QGNH01000039.1	24	18390	18767	1	E																	0	False	T
QGNH01000039.1_25	QGNH01000039.1	QGNH01000039.1	25	18769	19182	1	E																	0	False	T
QGNH01000039.1_26	QGNH01000039.1	QGNH01000039.1	26	19182	19580	1	E																	0	False	T
QGNH01000039.1_27	QGNH01000039.1	QGNH01000039.1	27	19580	20164	1	E																	0	False	T
QGNH01000039.1_28	QGNH01000039.1	QGNH01000039.1	28	20161	20661	1	E																	0	False	TF
QGNH01000039.1_29	QGNH01000039.1	QGNH01000039.1	29	20661	21353	1	E																	0	False	TF
QGNH01000039.1_30	QGNH01000039.1	QGNH01000039.1	30	21357	23189	1	E																	0	False	TF
QGNH01000039.1_31	QGNH01000039.1	QGNH01000039.1	31	23205	23645	1	E																	0	False	TF
QGNH01000039.1_32	QGNH01000039.1	QGNH01000039.1	32	23674	24057	1	E																	0	False	TF
QGNH01000039.1_33	QGNH01000039.1	QGNH01000039.1	33	24377	25201	1	E																	0	False	TF
