	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001497.1_1	QGNH01001497.1	QGNH01001497.1	1	2	115	-1	E													0	False	F
QGNH01001497.1_2	QGNH01001497.1	QGNH01001497.1	2	178	1017	-1	E													0	False	F
QGNH01001497.1_3	QGNH01001497.1	QGNH01001497.1	3	1036	2211	-1	D			YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.346	227.0	1.562e-63	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01001497.1_4	QGNH01001497.1	QGNH01001497.1	4	2680	3666	-1	E			YP_007518353.1	YP_007518353.1 head scaffolding protein [Vibrio phage VvAW1]	False	0.237	81.0	2.439e-15		VOG04366	REFSEQ head scaffolding protein; Xu	Xu	0	False	F
QGNH01001497.1_5	QGNH01001497.1	QGNH01001497.1	5	3728	3982	-1	E													0	False	F
QGNH01001497.1_6	QGNH01001497.1	QGNH01001497.1	6	3996	4214	-1	E													0	False	F
QGNH01001497.1_7	QGNH01001497.1	QGNH01001497.1	7	4211	6412	-1	D			YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	True	0.371	421.0	8.412999999999998e-125	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
QGNH01001497.1_8	QGNH01001497.1	QGNH01001497.1	8	6412	6690	-1	C	K04078	chaperonin GroES							Chaperonin 10 Kd subunit [PF00166.24]				0	False	
QGNH01001497.1_9	QGNH01001497.1	QGNH01001497.1	9	6687	7061	-1	E													0	False	
QGNH01001497.1_10	QGNH01001497.1	QGNH01001497.1	10	7061	7447	-1	E													0	False	
QGNH01001497.1_11	QGNH01001497.1	QGNH01001497.1	11	7449	7643	-1	D									Family of unknown function (DUF6496) [PF20106.2]				0	False	
QGNH01001497.1_12	QGNH01001497.1	QGNH01001497.1	12	7630	7944	-1	E													0	False	
QGNH01001497.1_13	QGNH01001497.1	QGNH01001497.1	13	7947	8297	-1	E													0	False	
QGNH01001497.1_14	QGNH01001497.1	QGNH01001497.1	14	8309	8554	-1	E													0	False	
QGNH01001497.1_15	QGNH01001497.1	QGNH01001497.1	15	8554	8967	-1	E													0	False	
QGNH01001497.1_16	QGNH01001497.1	QGNH01001497.1	16	9046	10509	-1	E			YP_007237177.1	YP_007237177.1 putative terminase large subunit [Pseudomonas phage AF]	True	0.502	426.0	3.484e-130		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001497.1_17	QGNH01001497.1	QGNH01001497.1	17	10511	11548	-1	E													0	False	
QGNH01001497.1_18	QGNH01001497.1	QGNH01001497.1	18	11545	11907	-1	E													0	False	
QGNH01001497.1_19	QGNH01001497.1	QGNH01001497.1	19	11909	12097	-1	E													0	False	
QGNH01001497.1_20	QGNH01001497.1	QGNH01001497.1	20	12243	12986	-1	E													0	False	
QGNH01001497.1_21	QGNH01001497.1	QGNH01001497.1	21	12988	15981	-1	E			YP_010115333.1	YP_010115333.1 SGNH/GDSL hydrolase family protein [Sinorhizobium phage PBC5]	False	0.2	60.0	1.277e-07					0	False	
QGNH01001497.1_22	QGNH01001497.1	QGNH01001497.1	22	16018	17478	-1	E													0	False	F
QGNH01001497.1_23	QGNH01001497.1	QGNH01001497.1	23	17504	17704	-1	E													0	False	F
QGNH01001497.1_24	QGNH01001497.1	QGNH01001497.1	24	17701	18246	-1	C	K07474	phage terminase small subunit											0	False	F
QGNH01001497.1_25	QGNH01001497.1	QGNH01001497.1	25	18504	20456	-1	D									Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; AAA domain [PF13481.9]	VOG00236	sp|P03692|HELIC_BPT7 DNA helicase/primase; XhXr	Xh;Xr	0	False	VF
QGNH01001497.1_26	QGNH01001497.1	QGNH01001497.1	26	20713	21048	1	E													0	False	F
QGNH01001497.1_27	QGNH01001497.1	QGNH01001497.1	27	21045	21155	1	E													0	False	F
