locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_027981_74_655_+			COG4220		phrog_57	VOG00371	PHROG:phrog_57	193	3e-32	104.1		terminase small subunit
NC_027981_735_2444_+		K21512	COG5525		phrog_15	VOG00695	PHROG:phrog_15	569	2.4e-176	579.3		terminase large subunit
NC_027981_2452_2700_+					phrog_75	VOG26055	VOG:VOG26055	82	3.7e-59	188.9		REFSEQ head-tail adaptor Ad1
NC_027981_2700_4193_+			COG5511		phrog_21	VOG01401	COG:COG5511	497	1e-154	508.0		; 
NC_027981_4186_5457_+		K04773	COG0616		phrog_53	VOG07465	PHROG:phrog_53	423	1.3e-101	332.7		head maturation protease
NC_027981_5477_5791_+					phrog_49	VOG06548	VOG:VOG06548	104	1.5e-39	126.6		REFSEQ hypothetical protein
NC_027981_5855_6877_+					phrog_29	VOG01069	PHROG:phrog_29	340	1.1e-60	197.4		major head protein
NC_027981_6888_7253_+												Hypothetical
NC_027981_7255_7788_+					phrog_27	VOG00456	PHROG:phrog_27	177	1.2e-38	124.7		tail completion or Neck1 protein
NC_027981_7785_8333_+					phrog_1072	VOG06147	VOG:VOG06147	182	5.1e-59	190.8		REFSEQ hypothetical protein
NC_027981_8311_8913_+			COG4540		phrog_9992	VOG00324	COG:COG4540	200	3.2e-45	146.1		gpV; 
NC_027981_8915_9112_+					phrog_5576	VOG14051	VOG:VOG14051	65	2e-34	110.0		REFSEQ hypothetical protein
NC_027981_9120_9458_+		K06903	COG3628		phrog_43	VOG00875	PHROG:phrog_43	112	6.2e-45	143.8		baseplate wedge subunit
NC_027981_9460_10395_+			COG3948		phrog_4226	VOG00521, VOG00521	COG:COG3948	311	1.3e-109	357.7		; 
NC_027981_10388_11131_+			COG4385		phrog_48	VOG02252	VOG:VOG02252	247	4.4e-70	227.3		sp|P26701|BPI_BPP2 Baseplate protein I
NC_027981_11131_11667_+			COG5301		phrog_3737	VOG00594	PHROG:phrog_3737	178	5.8e-81	263.5		tail fiber protein
NC_027981_11671_12903_+												Hypothetical
NC_027981_13150_13302_-												Hypothetical
NC_027981_13317_14594_+		K21038	COG3344		phrog_1423, phrog_2889	VOG04393	VOG:VOG04393	425	5.8e-146	478.8		sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog
NC_027981_14587_14862_+												Hypothetical
NC_027981_14958_16118_+		K06907	COG3497		phrog_23	VOG01001	PHROG:phrog_23	386	1.1e-146	480.7		tail sheath
NC_027981_16120_16620_+		K06908	COG3498		phrog_55	VOG04371	VOG:VOG04371	166	1.9e-62	201.6		sp|P22502|TUBE_BPP2 Tail tube protein
NC_027981_16635_16820_+												Hypothetical
NC_027981_16852_17226_+					phrog_103	VOG00706	PHROG:phrog_103	124	9.3e-31	98.5		tail protein
NC_027981_17398_20463_+		K10421	COG5283, COG5283		phrog_28	VOG00774	COG:COG5283	1021	3e-180	541.9		; 
NC_027981_20453_20941_+		K06906	COG3499		phrog_76	VOG00741	KEGG:K06906	162	2.4e-54	176.7		K06906; uncharacterized protein
NC_027981_20931_21137_+			COG5004		phrog_46	VOG00322	COG:COG5004	68	1.4e-26	85.2		gpX; 
NC_027981_21141_22106_+		K06905	COG3500		phrog_52	VOG00953	VOG:VOG00953	321	7.5e-123	401.6		sp|P21679|BPD_BP186 Probable baseplate hub protein
NC_027981_22224_22901_+												Hypothetical
NC_027981_22928_23137_-												Hypothetical
NC_027981_23264_23686_-												Hypothetical
NC_027981_23683_23979_-												Hypothetical
NC_027981_23983_24207_-												Hypothetical
NC_027981_24217_25179_-					phrog_255	VOG00088	PHROG:phrog_255	257	2.7e-75	244.6		exonuclease
NC_027981_25176_25415_-												Hypothetical
NC_027981_25409_25651_-												Hypothetical
NC_027981_25638_25865_-					phrog_18491	VOG14054	VOG:VOG14054	75	9.3e-55	174.8		REFSEQ gp36 protein
NC_027981_25876_26022_-												Hypothetical
NC_027981_26366_27007_-		K03496	COG1192		phrog_164	VOG01428	VOG:VOG01428	213	4.9e-69	224.7		sp|P07620|PARA_ECOLX Plasmid partition protein A
NC_027981_27070_27309_+												Hypothetical
NC_027981_27688_29355_+					phrog_5272	VOG02375	VOG:VOG02375	555	4e-177	581.3		REFSEQ protelomerase
NC_027981_29394_29618_-												Hypothetical
NC_027981_29950_30309_+		K15773	COG1476		phrog_3	VOG00002	COG:COG1476	119	3.9e-16	51.2		XRE; 
NC_027981_30316_33615_-	K02316	K02316	COG4643		phrog_4913, phrog_4913	VOG00070, VOG01537	PHROG:phrog_4913	1099	0	789.1		replication
NC_027981_33985_34662_-		K01356	COG1974		phrog_4	VOG03747	PHROG:phrog_4	225	5.2e-45	145.5		transcriptional repressor
NC_027981_34684_35385_+					phrog_4834	VOG14064	VOG:VOG14064	233	3.8e-113	368.3		REFSEQ CII-like transcriptional activator
NC_027981_35562_35804_+			COG1734		phrog_54	VOG00066	VOG:VOG00066	80	3.5e-22	71.1		sp|P41039|YBII_ECOLI Uncharacterized protein YbiI
NC_027981_35912_36382_+												Hypothetical
NC_027981_36416_37345_+		K03554	COG2974		phrog_724	VOG01642	COG:COG2974	309	1.5e-109	357.6		RdgC; 
NC_027981_37400_37969_+					phrog_33293	VOG14058	VOG:VOG14058	189	1.2e-83	268.6		REFSEQ gp48 protein
NC_027981_37966_38385_+					phrog_6795	VOG00044	PHROG:phrog_6795	139	2.8e-35	107.1		Lar-like restriction alleviation protein
NC_027981_38385_38975_+												Hypothetical
NC_027981_39115_39333_+					phrog_21314	VOG14060	VOG:VOG14060	72	9.6e-46	146.6		REFSEQ hypothetical protein
NC_027981_39749_40240_+		K07319	COG0863		phrog_6025	VOG00306	PHROG:phrog_6025	163	3e-70	227.7		DNA methyltransferase
NC_027981_40224_40811_+		K07319	COG0863		phrog_6952	VOG00306	PHROG:phrog_6952	195	9.6e-95	307.5		DNA methyltransferase
NC_027981_40895_41164_+					phrog_7885	VOG04352	VOG:VOG04352	89	4.7e-48	153.1		REFSEQ holin
NC_027981_41161_41718_+		K22918	COG3926	GH108	phrog_315	VOG04462	VOG:VOG04462	185	2.6e-77	252.1		REFSEQ endolysin
NC_027981_41734_42276_+												Hypothetical
NC_027981_42402_42584_+												Hypothetical
