NC_034252.1_orf9	3071178fa30d080f58feb0041db9b6e9	158	MobiDBLite	mobidb-lite	consensus disorder prediction	114	136	-	T	24-06-2023	-	-
NC_034252.1_orf9	3071178fa30d080f58feb0041db9b6e9	158	MobiDBLite	mobidb-lite	consensus disorder prediction	114	133	-	T	24-06-2023	-	-
NC_034252.1_orf9	3071178fa30d080f58feb0041db9b6e9	158	Coils	Coil	Coil	135	155	-	T	24-06-2023	-	-
NC_034252.1_orf75	11e4dd1bbbf6a0a7a248c33277a3bf87	165	Coils	Coil	Coil	143	163	-	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:3.30.420.10	-	1644	1776	2.5E-9	T	24-06-2023	IPR036397	Ribonuclease H superfamily
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	SUPERFAMILY	SSF50630	Acid proteases	1135	1227	2.81E-6	T	24-06-2023	IPR021109	Aspartic peptidase domain superfamily
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:3.30.70.270	-	1562	1643	4.2E-6	T	24-06-2023	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	809	840	1.19E-5	T	24-06-2023	IPR036875	Zinc finger, CCHC-type superfamily
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Pfam	PF17917	RNase H-like domain found in reverse transcriptase	1645	1742	3.7E-10	T	24-06-2023	IPR041373	Reverse transcriptase, RNase H-like domain
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	MobiDBLite	mobidb-lite	consensus disorder prediction	27	51	-	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Pfam	PF00077	Retroviral aspartyl protease	1122	1227	1.1E-10	T	24-06-2023	IPR018061	Retropepsins
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Coils	Coil	Coil	1010	1030	-	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:3.30.70.270	-	1416	1550	3.8E-67	T	24-06-2023	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Pfam	PF00098	Zinc knuckle	819	835	6.1E-5	T	24-06-2023	IPR001878	Zinc finger, CCHC-type
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:3.10.10.10	HIV Type 1 Reverse Transcriptase, subunit A, domain 1	1333	1476	3.8E-67	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	PANTHER	PTHR33064	POL PROTEIN	701	1740	1.5E-53	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Coils	Coil	Coil	16	36	-	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	CDD	cd01647	RT_LTR	1365	1547	3.52103E-67	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:4.10.60.10	-	813	863	8.8E-6	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	FunFam	G3DSA:3.10.10.10:FF:000007	Retrovirus-related Pol polyprotein from transposon 17.6-like Protein	1444	1476	3.7E-13	T	24-06-2023	-	-
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	821	836	9.850513	T	24-06-2023	IPR001878	Zinc finger, CCHC-type
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Gene3D	G3DSA:2.40.70.10	Acid Proteases	1127	1249	3.4E-6	T	24-06-2023	IPR021109	Aspartic peptidase domain superfamily
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	SUPERFAMILY	SSF56672	DNA/RNA polymerases	1321	1746	3.67E-106	T	24-06-2023	IPR043502	DNA/RNA polymerase superfamily
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	SMART	SM00343	c2hcfinal6	820	836	1.1E-4	T	24-06-2023	IPR001878	Zinc finger, CCHC-type
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	1395	1550	2.5E-32	T	24-06-2023	IPR000477	Reverse transcriptase domain
NC_034252.1_orf73	a429862e38979de359a7cebcc72503df	1913	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	1360	1550	14.943321	T	24-06-2023	IPR000477	Reverse transcriptase domain
NC_034252.1_orf16	21a08c935278b9b1fe7cc2be23bc2b68	148	Coils	Coil	Coil	68	95	-	T	24-06-2023	-	-
