locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDJJAGNN_00001	CDS	294				hypothetical protein
PDJJAGNN_00002	CDS	267				hypothetical protein
PDJJAGNN_00003	CDS	513				hypothetical protein
PDJJAGNN_00004	CDS	1587				hypothetical protein
PDJJAGNN_00005	CDS	378				hypothetical protein
PDJJAGNN_00006	CDS	174				hypothetical protein
PDJJAGNN_00007	CDS	309				hypothetical protein
PDJJAGNN_00008	CDS	1077				hypothetical protein
PDJJAGNN_00009	CDS	993				hypothetical protein
PDJJAGNN_00010	CDS	765	cas6	3.1.-.-		CRISPR-associated endoribonuclease Cas6
PDJJAGNN_00011	CDS	2037				hypothetical protein
PDJJAGNN_00012	CDS	1020	cas7			CRISPR-associated protein Cas7
PDJJAGNN_00013	CDS	831	cas5			CRISPR-associated protein Cas5
PDJJAGNN_00014	CDS	2718				hypothetical protein
PDJJAGNN_00015	CDS	462				hypothetical protein
PDJJAGNN_00016	CDS	996	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
PDJJAGNN_00017	CDS	261	cas2_1	3.1.-.-		CRISPR-associated endoribonuclease Cas2
PDJJAGNN_00018	rRNA	1773				23S ribosomal RNA (partial)
PDJJAGNN_00019	CDS	138				hypothetical protein
PDJJAGNN_00020	CDS	321				hypothetical protein
PDJJAGNN_00021	CDS	717				hypothetical protein
PDJJAGNN_00022	CDS	588				hypothetical protein
PDJJAGNN_00023	CDS	915				hypothetical protein
PDJJAGNN_00024	CDS	1635				hypothetical protein
PDJJAGNN_00025	CDS	1422	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
PDJJAGNN_00026	CDS	201				hypothetical protein
PDJJAGNN_00027	CDS	3180				hypothetical protein
PDJJAGNN_00028	CDS	651				hypothetical protein
PDJJAGNN_00029	CDS	864				hypothetical protein
PDJJAGNN_00030	CDS	891				hypothetical protein
PDJJAGNN_00031	CDS	3366				hypothetical protein
PDJJAGNN_00032	CDS	744				hypothetical protein
PDJJAGNN_00033	CDS	5505	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
PDJJAGNN_00034	CDS	5490	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
PDJJAGNN_00035	CDS	1974				hypothetical protein
PDJJAGNN_00036	CDS	117				hypothetical protein
PDJJAGNN_00037	CDS	264				hypothetical protein
PDJJAGNN_00038	CDS	216				hypothetical protein
PDJJAGNN_00039	CDS	423				hypothetical protein
PDJJAGNN_00040	CDS	537				hypothetical protein
PDJJAGNN_00041	CDS	267				hypothetical protein
PDJJAGNN_00042	CDS	345				hypothetical protein
PDJJAGNN_00043	CDS	255				hypothetical protein
PDJJAGNN_00044	CDS	252				hypothetical protein
PDJJAGNN_00045	CDS	423				hypothetical protein
PDJJAGNN_00046	CDS	96				hypothetical protein
PDJJAGNN_00047	CDS	1410				hypothetical protein
PDJJAGNN_00048	CDS	558				hypothetical protein
PDJJAGNN_00049	CDS	1158				hypothetical protein
PDJJAGNN_00050	CDS	900				hypothetical protein
PDJJAGNN_00051	CDS	1035	tgtA_1	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
PDJJAGNN_00052	CDS	351				hypothetical protein
PDJJAGNN_00053	CDS	342				hypothetical protein
PDJJAGNN_00054	CDS	612				hypothetical protein
PDJJAGNN_00055	CDS	2058				hypothetical protein
PDJJAGNN_00056	CDS	705				hypothetical protein
PDJJAGNN_00057	CDS	750				hypothetical protein
PDJJAGNN_00058	CDS	435				hypothetical protein
PDJJAGNN_00059	CDS	417				hypothetical protein
PDJJAGNN_00060	CDS	297				hypothetical protein
PDJJAGNN_00061	CDS	885				hypothetical protein
PDJJAGNN_00062	CDS	798				hypothetical protein
PDJJAGNN_00063	CDS	927	tfb2_1		COG1405	Transcription initiation factor IIB 2
PDJJAGNN_00064	CDS	561				hypothetical protein
PDJJAGNN_00065	CDS	858				hypothetical protein
PDJJAGNN_00066	CDS	777				hypothetical protein
PDJJAGNN_00067	CDS	294				hypothetical protein
PDJJAGNN_00068	CDS	498				hypothetical protein
PDJJAGNN_00069	CDS	882				hypothetical protein
PDJJAGNN_00070	CDS	276				hypothetical protein
PDJJAGNN_00071	CDS	1257				hypothetical protein
PDJJAGNN_00072	CDS	3087				hypothetical protein
