	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000143.1_1	QGNH01000143.1	QGNH01000143.1	1	249	836	-1	E																				0	False	F
QGNH01000143.1_2	QGNH01000143.1	QGNH01000143.1	2	992	1429	-1	E																				0	False	F
QGNH01000143.1_3	QGNH01000143.1	QGNH01000143.1	3	1489	2028	-1	E																				0	False	F
QGNH01000143.1_4	QGNH01000143.1	QGNH01000143.1	4	2203	2601	-1	E																				0	False	F
QGNH01000143.1_5	QGNH01000143.1	QGNH01000143.1	5	2603	2920	-1	E																				0	False	F
QGNH01000143.1_6	QGNH01000143.1	QGNH01000143.1	6	2923	3906	-1	D			YP_010002601.1	YP_010002601.1 peptidase [Gordonia phage Lilbeanie]	False	0.347	85.0	1.701e-16	MER0428101	C01A	MER0428101 - subfamily C1A unassigned peptidases () [C01.UPA]#C01A#{peptidase unit: 128-209}~source CBX26705~	False	0.402	60.0	2.794e-08	Papain family cysteine protease [PF00112.26]				0	False	PF
QGNH01000143.1_7	QGNH01000143.1	QGNH01000143.1	7	3908	4192	-1	E																				0	False	F
QGNH01000143.1_8	QGNH01000143.1	QGNH01000143.1	8	4202	4819	-1	E																				0	False	F
QGNH01000143.1_9	QGNH01000143.1	QGNH01000143.1	9	4816	5460	-1	D																NlpC/P60 family [PF00877.22]				0	False	F
QGNH01000143.1_10	QGNH01000143.1	QGNH01000143.1	10	5439	5669	-1	E																				0	False	
QGNH01000143.1_11	QGNH01000143.1	QGNH01000143.1	11	5760	6365	-1	E																				0	False	
QGNH01000143.1_12	QGNH01000143.1	QGNH01000143.1	12	6618	9155	-1	C	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	YP_007003448.1	YP_007003448.1 DNA polymerase [Bacillus phage SP-10]	False	0.217	212.0	1.8829999999999998e-54								DNA polymerase family A [PF00476.23]; Uracil DNA glycosylase superfamily [PF03167.22]; 3'-5' exonuclease [PF01612.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
