	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001716.1_1	QGNH01001716.1	QGNH01001716.1	1	237	437	1	E											0	False	F
QGNH01001716.1_2	QGNH01001716.1	QGNH01001716.1	2	481	861	1	E											0	False	F
QGNH01001716.1_3	QGNH01001716.1	QGNH01001716.1	3	978	1247	1	E											0	False	F
QGNH01001716.1_4	QGNH01001716.1	QGNH01001716.1	4	1251	1811	1	E											0	False	F
QGNH01001716.1_5	QGNH01001716.1	QGNH01001716.1	5	1811	3250	1	E	YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.337	237.0	7.713e-66		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001716.1_6	QGNH01001716.1	QGNH01001716.1	6	3357	5114	1	D	YP_009285919.1	YP_009285919.1 portal protein [Rhodovulum phage vB_RhkS_P1]	False	0.18	63.0	5.046e-09	Protein of unknown function (DUF935) [PF06074.15]				0	False	F
QGNH01001716.1_7	QGNH01001716.1	QGNH01001716.1	7	5121	6518	1	E											0	False	
QGNH01001716.1_8	QGNH01001716.1	QGNH01001716.1	8	6557	6895	1	E											0	False	
QGNH01001716.1_9	QGNH01001716.1	QGNH01001716.1	9	6945	7562	1	E											0	False	
QGNH01001716.1_10	QGNH01001716.1	QGNH01001716.1	10	7666	8712	1	E											0	False	F
QGNH01001716.1_11	QGNH01001716.1	QGNH01001716.1	11	8811	9413	1	E											0	False	F
QGNH01001716.1_12	QGNH01001716.1	QGNH01001716.1	12	9487	9927	1	E											0	False	F
QGNH01001716.1_13	QGNH01001716.1	QGNH01001716.1	13	9960	10592	1	E											0	False	F
QGNH01001716.1_14	QGNH01001716.1	QGNH01001716.1	14	10716	11471	1	D							Chitobiase/beta-hexosaminidase C-terminal domain [PF13290.9]; Fn3 associated [PF13287.9]				0	False	F
QGNH01001716.1_15	QGNH01001716.1	QGNH01001716.1	15	11604	12560	1	E											0	False	F
QGNH01001716.1_16	QGNH01001716.1	QGNH01001716.1	16	12647	12793	1	E											0	False	F
