	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001014.1_1	QGNH01001014.1	QGNH01001014.1	1	501	686	-1	E			YP_002117593.1	YP_002117593.1 p035 [Rhizobium phage 16-3]	False	0.591	63.0	3.396e-12					0	False	F
QGNH01001014.1_2	QGNH01001014.1	QGNH01001014.1	2	1088	1714	1	D			YP_002321475.1	YP_002321475.1 SOS response-associated peptidase [Stenotrophomonas phage S1]	False	0.386	130.0	4.012e-33	SOS response associated peptidase (SRAP) [PF02586.17]	VOG12468	sp|O31916|YOQW_BACSU Abasic site processing protein YoqW; Xh	Xh	0	False	F
QGNH01001014.1_3	QGNH01001014.1	QGNH01001014.1	3	1729	2400	1	E													0	False	F
QGNH01001014.1_4	QGNH01001014.1	QGNH01001014.1	4	2444	3085	1	E													0	False	F
QGNH01001014.1_5	QGNH01001014.1	QGNH01001014.1	5	3235	3972	-1	E			YP_293707.1	YP_293707.1 hypothetical protein BPSphi5223_0001 [Burkholderia phage phiE52237]	False	0.281	103.0	2.752e-23					0	False	F
QGNH01001014.1_6	QGNH01001014.1	QGNH01001014.1	6	4062	4442	-1	E													0	False	F
QGNH01001014.1_7	QGNH01001014.1	QGNH01001014.1	7	4458	5036	-1	D									Domain of unknown function (DUF4145) [PF13643.9]				0	False	F
QGNH01001014.1_8	QGNH01001014.1	QGNH01001014.1	8	5246	5776	-1	E													0	False	
QGNH01001014.1_9	QGNH01001014.1	QGNH01001014.1	9	6193	7677	-1	D			YP_007007737.1	YP_007007737.1 terminase large subunit [Aeromonas phage vB_AsaM-56]	False	0.333	245.0	2.528e-68	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001014.1_10	QGNH01001014.1	QGNH01001014.1	10	7664	8104	-1	D									Family of unknown function (DUF5681) [PF18932.3]				0	False	F
QGNH01001014.1_11	QGNH01001014.1	QGNH01001014.1	11	8097	9527	-1	D			YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.304	211.0	4.486000000000001e-57	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001014.1_12	QGNH01001014.1	QGNH01001014.1	12	9553	10170	-1	E													0	False	F
QGNH01001014.1_13	QGNH01001014.1	QGNH01001014.1	13	10431	11456	-1	C	K03392	aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]							Amidohydrolase [PF04909.17]				0	False	MKF
