locus_tag	ftype	length_bp	gene	EC_number	COG	product
JINAFACB_00001	CDS	1062				hypothetical protein
JINAFACB_00002	CDS	441				hypothetical protein
JINAFACB_00003	CDS	249				hypothetical protein
JINAFACB_00004	CDS	588				hypothetical protein
JINAFACB_00005	CDS	597				hypothetical protein
JINAFACB_00006	CDS	1119				hypothetical protein
JINAFACB_00007	CDS	1110				hypothetical protein
JINAFACB_00008	CDS	1299				hypothetical protein
JINAFACB_00009	CDS	738				hypothetical protein
JINAFACB_00010	CDS	1398				hypothetical protein
JINAFACB_00011	CDS	1320				hypothetical protein
JINAFACB_00012	CDS	846				hypothetical protein
JINAFACB_00013	CDS	1077				hypothetical protein
JINAFACB_00014	CDS	1371				hypothetical protein
JINAFACB_00015	CDS	1116				hypothetical protein
JINAFACB_00016	CDS	1191				hypothetical protein
JINAFACB_00017	CDS	780				hypothetical protein
JINAFACB_00018	CDS	1614				hypothetical protein
JINAFACB_00019	CDS	540				hypothetical protein
JINAFACB_00020	CDS	741				hypothetical protein
JINAFACB_00021	CDS	1575				hypothetical protein
JINAFACB_00022	CDS	1227				hypothetical protein
JINAFACB_00023	CDS	1197				hypothetical protein
JINAFACB_00024	CDS	1017				hypothetical protein
JINAFACB_00025	CDS	987				hypothetical protein
JINAFACB_00026	CDS	1311				hypothetical protein
JINAFACB_00027	CDS	840				hypothetical protein
JINAFACB_00028	CDS	987				hypothetical protein
JINAFACB_00029	CDS	921				hypothetical protein
JINAFACB_00030	CDS	792				hypothetical protein
JINAFACB_00031	CDS	1656				hypothetical protein
JINAFACB_00032	CDS	957				hypothetical protein
JINAFACB_00033	CDS	138				hypothetical protein
JINAFACB_00034	CDS	681				hypothetical protein
JINAFACB_00035	CDS	582				hypothetical protein
JINAFACB_00036	CDS	717				hypothetical protein
JINAFACB_00037	CDS	1539				hypothetical protein
JINAFACB_00038	CDS	1062				hypothetical protein
JINAFACB_00039	CDS	1443				hypothetical protein
JINAFACB_00040	CDS	1095				hypothetical protein
JINAFACB_00041	CDS	1824				hypothetical protein
JINAFACB_00042	CDS	996				hypothetical protein
JINAFACB_00043	CDS	1569				hypothetical protein
JINAFACB_00044	CDS	1236				hypothetical protein
JINAFACB_00045	CDS	1614				hypothetical protein
JINAFACB_00046	CDS	981				hypothetical protein
JINAFACB_00047	CDS	759				hypothetical protein
JINAFACB_00048	CDS	1329				hypothetical protein
JINAFACB_00049	CDS	624				hypothetical protein
JINAFACB_00050	CDS	807				hypothetical protein
JINAFACB_00051	CDS	1137				hypothetical protein
JINAFACB_00052	CDS	978				hypothetical protein
JINAFACB_00053	CDS	1134				hypothetical protein
JINAFACB_00054	CDS	1017				hypothetical protein
JINAFACB_00055	CDS	1119				hypothetical protein
JINAFACB_00056	CDS	618				hypothetical protein
JINAFACB_00057	CDS	1155				hypothetical protein
JINAFACB_00058	CDS	912				hypothetical protein
JINAFACB_00059	CDS	1251				hypothetical protein
JINAFACB_00060	CDS	1194				hypothetical protein
JINAFACB_00061	CDS	1095				hypothetical protein
JINAFACB_00062	CDS	1245				hypothetical protein
JINAFACB_00063	CDS	798				hypothetical protein
JINAFACB_00064	CDS	1131				hypothetical protein
JINAFACB_00065	CDS	1038				hypothetical protein
JINAFACB_00066	CDS	684				hypothetical protein
JINAFACB_00067	CDS	1152				hypothetical protein
JINAFACB_00068	CDS	1716				hypothetical protein
JINAFACB_00069	CDS	1053				hypothetical protein
JINAFACB_00070	CDS	771				hypothetical protein
JINAFACB_00071	CDS	1671				hypothetical protein
JINAFACB_00072	CDS	774				hypothetical protein
JINAFACB_00073	CDS	1479				hypothetical protein
JINAFACB_00074	CDS	696				hypothetical protein
JINAFACB_00075	CDS	186				hypothetical protein
JINAFACB_00076	CDS	675				hypothetical protein
JINAFACB_00077	CDS	324				hypothetical protein
JINAFACB_00078	CDS	396				hypothetical protein
JINAFACB_00079	CDS	177				hypothetical protein
JINAFACB_00080	CDS	681				hypothetical protein
JINAFACB_00081	CDS	630				hypothetical protein
JINAFACB_00082	CDS	1236				hypothetical protein
JINAFACB_00083	CDS	1179				hypothetical protein
JINAFACB_00084	CDS	393				hypothetical protein
JINAFACB_00085	CDS	312				hypothetical protein
JINAFACB_00086	CDS	315				hypothetical protein
JINAFACB_00087	CDS	1776				hypothetical protein
JINAFACB_00088	CDS	138				hypothetical protein
JINAFACB_00089	CDS	1689				hypothetical protein
JINAFACB_00090	CDS	549				hypothetical protein
JINAFACB_00091	CDS	324				hypothetical protein
