	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000160.1_1	QGNH01000160.1	QGNH01000160.1	1	1	567	1	E																	0	False	F
QGNH01000160.1_2	QGNH01000160.1	QGNH01000160.1	2	567	725	1	E																	0	False	F
QGNH01000160.1_3	QGNH01000160.1	QGNH01000160.1	3	975	2114	1	E																	0	False	F
QGNH01000160.1_4	QGNH01000160.1	QGNH01000160.1	4	2127	2813	1	E																	0	False	F
QGNH01000160.1_5	QGNH01000160.1	QGNH01000160.1	5	2833	4344	1	C	K09960	uncharacterized protein	YP_010668101.1	YP_010668101.1 head maturation protease [Burkholderia phage Magia]	False	0.261	178.0	1.024e-45	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]					VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01000160.1_6	QGNH01000160.1	QGNH01000160.1	6	4391	5062	1	E			YP_010668102.1	YP_010668102.1 virion structural protein [Burkholderia phage Magia]	False	0.33	96.0	5.157e-21						VOG19058	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000160.1_7	QGNH01000160.1	QGNH01000160.1	7	5104	6075	1	D			YP_010668103.1	YP_010668103.1 major head protein [Burkholderia phage Magia]	True	0.645	413.0	1.252e-128	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]					VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	V
QGNH01000160.1_8	QGNH01000160.1	QGNH01000160.1	8	6125	6841	1	E																	0	False	
QGNH01000160.1_9	QGNH01000160.1	QGNH01000160.1	9	6838	7227	1	D			YP_010668105.1	YP_010668105.1 virion structural protein [Burkholderia phage Magia]	False	0.458	105.0	1.363e-25	Protein of unknown function (DUF4054) [PF13262.9]					VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000160.1_10	QGNH01000160.1	QGNH01000160.1	10	7227	7805	1	E			YP_010738132.1	YP_010738132.1 hypothetical protein P9A27_gp56 [Hafnia phage yong1]	False	0.369	111.0	1.024e-26						VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01000160.1_11	QGNH01000160.1	QGNH01000160.1	11	7802	8173	1	E														VOG02340	REFSEQ head protein; Xu	Xu	0	False	
QGNH01000160.1_12	QGNH01000160.1	QGNH01000160.1	12	8174	8725	1	E																	0	False	
QGNH01000160.1_13	QGNH01000160.1	QGNH01000160.1	13	8735	10165	1	D			YP_010668109.1	YP_010668109.1 tail sheath [Burkholderia phage Magia]	False	0.247	159.0	1.469e-39	Protein of unknown function (DUF3383) [PF11863.11]					VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01000160.1_14	QGNH01000160.1	QGNH01000160.1	14	10193	10636	1	E																	0	False	
QGNH01000160.1_15	QGNH01000160.1	QGNH01000160.1	15	10674	11195	1	D									Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]								0	False	
QGNH01000160.1_16	QGNH01000160.1	QGNH01000160.1	16	11209	11652	1	E																	0	False	
QGNH01000160.1_17	QGNH01000160.1	QGNH01000160.1	17	11837	13546	1	D									Transglycosylase SLT domain [PF01464.23]								0	False	
QGNH01000160.1_18	QGNH01000160.1	QGNH01000160.1	18	13551	14258	1	E			YP_009191623.1	YP_009191623.1 tail fiber protein [Salmonella phage SEN34]	False	0.313	66.0	8.02e-11						VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000160.1_19	QGNH01000160.1	QGNH01000160.1	19	14260	14607	1	E																	0	False	
QGNH01000160.1_20	QGNH01000160.1	QGNH01000160.1	20	14604	15629	1	E			YP_010668116.1	YP_010668116.1 baseplate hub [Burkholderia phage Magia]	False	0.274	99.0	4.923e-21						VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01000160.1_21	QGNH01000160.1	QGNH01000160.1	21	15626	16417	1	D			YP_009191628.1	YP_009191628.1 baseplate spike [Salmonella phage SEN34]	False	0.615	141.0	8.053e-36	Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	V
QGNH01000160.1_22	QGNH01000160.1	QGNH01000160.1	22	16427	16786	1	E																	0	False	
