CCI88WCFB3	removeN	0:00:00.001786	prodigal_GIC31
CCI88WCFB3	removeN	0:00:00.002117	prodigal_DJ
CCI88WCFB3	removeN	0:00:00.002276	prodigal_Rleg
CCI88WCFB3	removeN	0:00:00.001742	prodigal_RW1
CCI88WCFB3	removeN	0:00:00.001929	prodigal_RW2
CCI88WCFB3	findORF_prod	0:00:00.436535	prodigal_RW1
CCI88WCFB3	findORF_prod	0:00:05.553625	prodigal_GIC31
CCI88WCFB3	findORF_prod	0:00:05.639209	prodigal_RW2
CCI88WCFB3	findORF_prod	0:00:11.023165	prodigal_DJ
CCI88WCFB3	findORF_prod	0:00:14.442503	prodigal_Rleg
CCI88WCFB3	searchHMM	0:00:58.230289	['chunk1-1_prodigal_RW1']
CCI88WCFB3	searchHMM	0:01:20.319374	['chunk1-2_prodigal_GIC31']
CCI88WCFB3	searchHMM	0:01:32.366122	['chunk1-2_prodigal_RW2']
CCI88WCFB3	searchHMM	0:02:17.548304	['chunk2-2_prodigal_GIC31']
CCI88WCFB3	searchHMM	0:02:25.578359	['chunk2-2_prodigal_RW2']
CCI88WCFB3	searchHMM	0:00:46.182385	['chunk3-3_prodigal_DJ']
CCI88WCFB3	searchHMM	0:02:24.574249	['chunk2-3_prodigal_DJ']
CCI88WCFB3	searchHMM	0:02:28.590303	['chunk1-3_prodigal_DJ']
CCI88WCFB3	searchHMM	0:01:06.262151	['chunk2-4_prodigal_Rleg']
CCI88WCFB3	searchHMM	0:02:26.582628	['chunk1-4_prodigal_Rleg']
CCI88WCFB3	filterHMM	0:00:15.605164	prodigal_RW1
CCI88WCFB3	parseHmmer	0:00:02.954531	prodigal_RW1
CCI88WCFB3	createCountTables	0:00:00.000083	prodigal_RW1
CCI88WCFB3	searchHMM	0:02:26.582512	['chunk3-4_prodigal_Rleg']
CCI88WCFB3	searchHMM	0:02:31.602453	['chunk4-4_prodigal_Rleg']
CCI88WCFB3	filterHMM	0:01:38.201053	prodigal_GIC31
CCI88WCFB3	filterHMM	0:01:40.662803	prodigal_RW2
CCI88WCFB3	parseHmmer	0:00:14.680881	prodigal_GIC31
CCI88WCFB3	createCountTables	0:00:00.000061	prodigal_GIC31
CCI88WCFB3	parseHmmer	0:00:15.219431	prodigal_RW2
CCI88WCFB3	createCountTables	0:00:00.000058	prodigal_RW2
CCI88WCFB3	filterHMM	0:02:12.689507	prodigal_DJ
CCI88WCFB3	parseHmmer	0:00:19.604012	prodigal_DJ
CCI88WCFB3	createCountTables	0:00:00.000058	prodigal_DJ
CCI88WCFB3	filterHMM	0:03:45.556551	prodigal_Rleg
CCI88WCFB3	parseHmmer	0:00:19.758661	prodigal_Rleg
CCI88WCFB3	createCountTables	0:00:00.000054	prodigal_Rleg
CCI88WCFB3	Total_Time	0:12:44.383103	/home/jlfiguer/raw-lab/MetaCerberus/results/five_genomes/2023-06-12-COG
