	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001267.1_1	QGNH01001267.1	QGNH01001267.1	1	265	483	-1	E													0	False	F
QGNH01001267.1_2	QGNH01001267.1	QGNH01001267.1	2	573	662	-1	E													0	False	F
QGNH01001267.1_3	QGNH01001267.1	QGNH01001267.1	3	685	1029	-1	E													0	False	F
QGNH01001267.1_4	QGNH01001267.1	QGNH01001267.1	4	995	1246	-1	E													0	False	F
QGNH01001267.1_5	QGNH01001267.1	QGNH01001267.1	5	1416	1589	1	E													0	False	F
QGNH01001267.1_6	QGNH01001267.1	QGNH01001267.1	6	1808	2044	1	E													0	False	F
QGNH01001267.1_7	QGNH01001267.1	QGNH01001267.1	7	2031	2258	1	E													0	False	F
QGNH01001267.1_8	QGNH01001267.1	QGNH01001267.1	8	2272	2550	1	E													0	False	F
QGNH01001267.1_9	QGNH01001267.1	QGNH01001267.1	9	2547	2792	1	E													0	False	F
QGNH01001267.1_10	QGNH01001267.1	QGNH01001267.1	10	2795	3049	1	E													0	False	F
QGNH01001267.1_11	QGNH01001267.1	QGNH01001267.1	11	3253	3417	-1	E													0	False	F
QGNH01001267.1_12	QGNH01001267.1	QGNH01001267.1	12	3504	3944	1	D			YP_009996943.1	YP_009996943.1 polynucleotide kinase [Xanthomonas phage Xoo-sp2]	False	0.462	122.0	3.581e-31	HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]	VOG00375	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xp;Xh	0	False	F
QGNH01001267.1_13	QGNH01001267.1	QGNH01001267.1	13	3944	4267	1	E													0	False	F
QGNH01001267.1_14	QGNH01001267.1	QGNH01001267.1	14	4251	4433	1	E													0	False	F
QGNH01001267.1_15	QGNH01001267.1	QGNH01001267.1	15	4433	6502	1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_010738766.1	YP_010738766.1 DNA polymerase [Janthinobacterium phage vB_JliM-Donnerlittchen]	True	0.343	377.0	2.265e-110	DNA polymerase family A [PF00476.23]	VOG00693	sp|P06225|DPOL_BPSP2 DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01001267.1_16	QGNH01001267.1	QGNH01001267.1	16	6499	6810	1	E													0	False	
QGNH01001267.1_17	QGNH01001267.1	QGNH01001267.1	17	6897	7442	1	E			NP_848251.1	NP_848251.1 Holliday junction resolvase [Salmonella phage epsilon15]	False	0.31	77.0	4.218e-15		VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	
QGNH01001267.1_18	QGNH01001267.1	QGNH01001267.1	18	7452	7670	1	E													0	False	
