	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001039.1_1	QGNH01001039.1	QGNH01001039.1	1	245	463	1	E											0	False	F
QGNH01001039.1_2	QGNH01001039.1	QGNH01001039.1	2	691	954	-1	D							Phage integrase family [PF00589.25]				0	False	F
QGNH01001039.1_3	QGNH01001039.1	QGNH01001039.1	3	951	1739	-1	E											0	False	F
QGNH01001039.1_4	QGNH01001039.1	QGNH01001039.1	4	1813	2148	-1	E											0	False	F
QGNH01001039.1_5	QGNH01001039.1	QGNH01001039.1	5	2100	2291	-1	E											0	False	F
QGNH01001039.1_6	QGNH01001039.1	QGNH01001039.1	6	2288	4822	-1	E	YP_024841.1	YP_024841.1 Pas55 [Actinoplanes phage phiAsp2]	False	0.291	223.0	5.832e-58					0	False	F
QGNH01001039.1_7	QGNH01001039.1	QGNH01001039.1	7	4803	5141	-1	E											0	False	F
QGNH01001039.1_8	QGNH01001039.1	QGNH01001039.1	8	5126	5371	-1	E											0	False	
QGNH01001039.1_9	QGNH01001039.1	QGNH01001039.1	9	5423	6595	1	E											0	False	F
QGNH01001039.1_10	QGNH01001039.1	QGNH01001039.1	10	6784	8295	1	D	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.312	228.0	3.264e-62	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]; N-6 DNA Methylase [PF02384.19]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001039.1_11	QGNH01001039.1	QGNH01001039.1	11	8299	9558	1	D	YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.365	267.0	9.348e-77	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001039.1_12	QGNH01001039.1	QGNH01001039.1	12	9555	9749	1	E											0	False	F
QGNH01001039.1_13	QGNH01001039.1	QGNH01001039.1	13	9752	10204	-1	D							Protein of unknown function (DUF3489) [PF11994.11]				0	False	F
QGNH01001039.1_14	QGNH01001039.1	QGNH01001039.1	14	10344	10745	1	D							Helix-turn-helix of insertion element transposase [PF13022.9]				0	False	F
QGNH01001039.1_15	QGNH01001039.1	QGNH01001039.1	15	10742	10984	1	E											0	False	F
QGNH01001039.1_16	QGNH01001039.1	QGNH01001039.1	16	11019	11090	1	E											0	False	F
