locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKLPBBFD_00001	CDS	1611	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
BKLPBBFD_00002	CDS	762	pikAV_1	3.1.2.-		Thioesterase PikA5
BKLPBBFD_00003	CDS	768	dhaA	3.8.1.5		Haloalkane dehalogenase
BKLPBBFD_00004	CDS	777				hypothetical protein
BKLPBBFD_00005	CDS	3303	dhbF_1		COG1020	Dimodular nonribosomal peptide synthase
BKLPBBFD_00006	CDS	3138	pikAIV	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA4, module 6
BKLPBBFD_00007	CDS	6606		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
BKLPBBFD_00008	CDS	5556				hypothetical protein
BKLPBBFD_00009	CDS	3141	pikAI	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA1, modules 1 and 2
BKLPBBFD_00010	CDS	741	lgrE_1	1.1.-.-		Linear gramicidin dehydrogenase LgrE
BKLPBBFD_00011	CDS	1251		1.14.-.-	COG2124	Putative cytochrome P450 126
BKLPBBFD_00012	CDS	315	srfAA		COG0318	Surfactin synthase subunit 1
BKLPBBFD_00013	CDS	1503	oxyS_1	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
BKLPBBFD_00014	CDS	735	pikAV_2	3.1.2.-		Thioesterase PikA5
BKLPBBFD_00015	CDS	3819	dhbF_2		COG1020	Dimodular nonribosomal peptide synthase
BKLPBBFD_00016	CDS	8847	cmdD			Chondramide synthase cmdD
BKLPBBFD_00017	CDS	7779	lgrD_1			Linear gramicidin synthase subunit D
BKLPBBFD_00018	CDS	1188				hypothetical protein
BKLPBBFD_00019	CDS	231				hypothetical protein
BKLPBBFD_00020	CDS	1608	dhbF_3		COG1020	Dimodular nonribosomal peptide synthase
BKLPBBFD_00021	CDS	750				hypothetical protein
BKLPBBFD_00022	CDS	216	mbtH_1		COG3251	Protein MbtH
BKLPBBFD_00023	CDS	747	lgrE_2	1.1.-.-		Linear gramicidin dehydrogenase LgrE
BKLPBBFD_00024	CDS	1191		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
BKLPBBFD_00025	CDS	1029	argC_1	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
BKLPBBFD_00026	CDS	1152	argJ_1		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BKLPBBFD_00027	CDS	978	argB_1	2.7.2.8	COG0548	Acetylglutamate kinase
BKLPBBFD_00028	CDS	1230	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
BKLPBBFD_00029	CDS	660				hypothetical protein
BKLPBBFD_00030	CDS	645	paiB		COG2808	Protease synthase and sporulation protein PAI 2
BKLPBBFD_00031	CDS	1356	pvdA	1.14.13.195	COG3486	L-ornithine N(5)-monooxygenase
BKLPBBFD_00032	CDS	363				hypothetical protein
BKLPBBFD_00033	CDS	462				hypothetical protein
BKLPBBFD_00034	CDS	2646				hypothetical protein
BKLPBBFD_00035	CDS	1239				hypothetical protein
BKLPBBFD_00036	CDS	1317	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
BKLPBBFD_00037	CDS	231				hypothetical protein
BKLPBBFD_00038	CDS	732				hypothetical protein
BKLPBBFD_00039	CDS	822	afsR_1		COG3629	Regulatory protein AfsR
BKLPBBFD_00040	CDS	870				hypothetical protein
BKLPBBFD_00041	CDS	1914				hypothetical protein
BKLPBBFD_00042	CDS	744	pksL		COG3321	Polyketide synthase PksL
BKLPBBFD_00043	CDS	858	embR		COG1716	Transcriptional regulatory protein EmbR
BKLPBBFD_00044	CDS	225				hypothetical protein
BKLPBBFD_00045	CDS	2088				hypothetical protein
BKLPBBFD_00046	CDS	879				hypothetical protein
BKLPBBFD_00047	CDS	1488				hypothetical protein
BKLPBBFD_00048	CDS	1023				hypothetical protein
BKLPBBFD_00049	CDS	936	moaR1		COG3629	Transcriptional regulatory protein MoaR1
BKLPBBFD_00050	CDS	618	arpA_1			A-factor receptor protein
BKLPBBFD_00051	CDS	987				hypothetical protein
BKLPBBFD_00052	CDS	651	arpA_2			A-factor receptor protein
