locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_020082.1_1_498_+		K07474	COG3728		phrog_51	VOG01634	VOG:VOG01634	165	2e-19	62.6		sp|P68928|TERS_BPSF6 Terminase small subunit
NC_020082.1_485_1873_+		K06909	COG1783		phrog_3717	VOG00705	COG:COG1783	462	1.9e-67	219.7		XtmB; 
NC_020082.1_1870_2085_+												Hypothetical
NC_020082.1_2130_3503_+		K09961	COG3567		phrog_146	VOG00562	PHROG:phrog_146	457	4.4e-137	449.5		portal protein
NC_020082.1_3504_4238_-					phrog_9174	VOG26274	VOG:VOG26274	244	1.1e-158	518.0		REFSEQ hypothetical protein
NC_020082.1_4304_6091_+			COG2369		phrog_15127	VOG14588	PHROG:phrog_15127	595	2.5e-288	949.2		head protein
NC_020082.1_6290_6454_-												Hypothetical
NC_020082.1_6685_7035_-						VOG27210	VOG:VOG27210	116	1.3e-22	72.1		REFSEQ hypothetical protein
NC_020082.1_7038_7319_-												Hypothetical
NC_020082.1_7319_7948_-												Hypothetical
NC_020082.1_7989_9212_+		K09960	COG3566		phrog_530	VOG02460	VOG:VOG02460	407	2.4e-114	375.0		sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405
NC_020082.1_9212_9709_+					phrog_563	VOG03800	PHROG:phrog_563	165	1.1e-42	137.5		virion structural protein
NC_020082.1_9714_10778_+			COG4834		phrog_264	VOG02112	VOG:VOG02112	354	2.5e-95	311.4		sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein
NC_020082.1_11116_11385_+												Hypothetical
NC_020082.1_11551_11889_+												Hypothetical
NC_020082.1_11957_12100_-												Hypothetical
NC_020082.1_11886_12338_+					phrog_8713		PHROG:phrog_8713	150	6.5e-10	30.1		tail fiber protein
NC_020082.1_12469_12648_-												Hypothetical
NC_020082.1_12645_13124_-					phrog_60	VOG04081	VOG:VOG04081	159	3.9e-92	298.2		sp|Q03547|VEAE_BPP22 Eae protein
NC_020082.1_13197_13619_+					phrog_302	VOG00732	VOG:VOG00732	140	3.8e-31	99.5		REFSEQ virion structural protein
NC_020082.1_13918_14511_+					phrog_222	VOG02678	PHROG:phrog_222	197	6.4e-43	138.2		tail completion or Neck1 protein
NC_020082.1_14513_14872_+												Hypothetical
NC_020082.1_14862_15380_+												Hypothetical
NC_020082.1_15445_16587_+					phrog_205	VOG03778	VOG:VOG03778	380	5.1e-85	212.4		REFSEQ tail sheath
NC_020082.1_16601_17005_+					phrog_280	VOG03723	VOG:VOG03723	134	1.5e-28	91.4		sp|D6RRG7|ORF10_BPKPP Structural protein ORF10
NC_020082.1_17005_17406_+												Hypothetical
NC_020082.1_17418_17567_+					phrog_4364	VOG01649	VOG:VOG01649	49	8.5e-23	72.1		REFSEQ hypothetical protein
NC_020082.1_17555_18214_+					phrog_817	VOG01485	PHROG:phrog_817	219	8.2e-55	177.7		tail fiber protein
NC_020082.1_18211_18507_+					phrog_349	VOG00258	VOG:VOG00258	98	1.5e-23	75.2		REFSEQ virion structural protein
NC_020082.1_18635_18991_-					phrog_38400	VOG26277	VOG:VOG26277	109	6e-64	205.5		REFSEQ hypothetical protein
NC_020082.1_18981_19331_-												Hypothetical
NC_020082.1_19226_19453_+												Hypothetical
NC_020082.1_19540_19815_-					phrog_444	VOG00711	VOG:VOG00711	91	9.3e-26	81.4		sp|Q38665|NINX_BPP22 Putative protein ninX
NC_020082.1_19875_21158_+					phrog_12278	VOG00434	PHROG:phrog_12278	427	1.2e-163	537.0		tail fiber protein/ lysozyme
NC_020082.1_21155_22546_+			COG0741		phrog_196	VOG01442	VOG:VOG01442	463	1.6e-136	447.6		REFSEQ baseplate hub
NC_020082.1_22681_23406_+			COG4540		phrog_11	VOG00324	VOG:VOG00324	241	7.2e-60	194.5		sp|P31340|SPIKE_BPP2 Spike protein
NC_020082.1_23403_23774_+					phrog_120	VOG01248	PHROG:phrog_120	123	6.1e-28	89.1		baseplate wedge subunit
NC_020082.1_23875_24645_+			COG3299		phrog_6	VOG00521	VOG:VOG00521	256	1.9e-60	196.9		sp|P51767|BPJ_BPP2 Baseplate protein J
