locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLFKMCHP_00001	CDS	252				hypothetical protein
DLFKMCHP_00002	CDS	486				hypothetical protein
DLFKMCHP_00003	CDS	345				hypothetical protein
DLFKMCHP_00004	CDS	570				hypothetical protein
DLFKMCHP_00005	CDS	3819				hypothetical protein
DLFKMCHP_00006	CDS	615				hypothetical protein
DLFKMCHP_00007	CDS	879	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DLFKMCHP_00008	CDS	1182				hypothetical protein
DLFKMCHP_00009	CDS	1176		2.6.1.57		Aromatic-amino-acid aminotransferase 2
DLFKMCHP_00010	CDS	579				hypothetical protein
DLFKMCHP_00011	CDS	564				hypothetical protein
DLFKMCHP_00012	CDS	480	sepP	3.6.1.27	COG0671	Undecaprenyl-diphosphatase
DLFKMCHP_00013	CDS	663		3.1.3.-	COG1011	Glyceraldehyde 3-phosphate phosphatase
DLFKMCHP_00014	CDS	345				hypothetical protein
DLFKMCHP_00015	CDS	570	guaAA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing] subunit A
DLFKMCHP_00016	CDS	561				hypothetical protein
DLFKMCHP_00017	CDS	1275				hypothetical protein
DLFKMCHP_00018	CDS	1323	argH_1	4.3.2.1		Argininosuccinate lyase
DLFKMCHP_00019	CDS	1008				hypothetical protein
DLFKMCHP_00020	CDS	1395	glyA_1	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DLFKMCHP_00021	CDS	1248	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DLFKMCHP_00022	CDS	321				hypothetical protein
DLFKMCHP_00023	CDS	738				hypothetical protein
DLFKMCHP_00024	CDS	927				hypothetical protein
DLFKMCHP_00025	CDS	549	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
DLFKMCHP_00026	CDS	645	ogg		COG1059	N-glycosylase/DNA lyase
DLFKMCHP_00027	CDS	345				hypothetical protein
DLFKMCHP_00028	CDS	702				hypothetical protein
DLFKMCHP_00029	CDS	756		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
DLFKMCHP_00030	CDS	1107	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
DLFKMCHP_00031	CDS	1590			COG1855	putative KH and PIN-domain containing protein
DLFKMCHP_00032	CDS	357				hypothetical protein
DLFKMCHP_00033	CDS	1029		4.1.1.33	COG3407	Diphosphomevalonate decarboxylase
DLFKMCHP_00034	CDS	993				hypothetical protein
DLFKMCHP_00035	CDS	621	sua5	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
DLFKMCHP_00036	CDS	1986	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DLFKMCHP_00037	CDS	540				hypothetical protein
DLFKMCHP_00038	CDS	621	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
DLFKMCHP_00039	CDS	957				hypothetical protein
DLFKMCHP_00040	CDS	447				hypothetical protein
DLFKMCHP_00041	CDS	435				hypothetical protein
DLFKMCHP_00042	CDS	963	rpl3		COG0087	50S ribosomal protein L3
DLFKMCHP_00043	CDS	774	rpl4		COG0088	50S ribosomal protein L4
DLFKMCHP_00044	CDS	240			COG0089	50S ribosomal protein L23
DLFKMCHP_00045	CDS	771	rpl2		COG0090	50S ribosomal protein L2
DLFKMCHP_00046	CDS	405			COG0185	30S ribosomal protein S19
DLFKMCHP_00047	CDS	702				hypothetical protein
DLFKMCHP_00048	CDS	741				hypothetical protein
DLFKMCHP_00049	CDS	243				hypothetical protein
DLFKMCHP_00050	CDS	300			COG0023	Protein translation factor SUI1 
DLFKMCHP_00051	CDS	276	rnp1	3.1.26.5	COG1588	Ribonuclease P protein component 1
DLFKMCHP_00052	CDS	402				hypothetical protein
DLFKMCHP_00053	CDS	399			COG0093	50S ribosomal protein L14
DLFKMCHP_00054	CDS	324			COG0198	50S ribosomal protein L24
DLFKMCHP_00055	CDS	699	rps4e		COG1471	30S ribosomal protein S4E
DLFKMCHP_00056	CDS	516	rpl5		COG0094	50S ribosomal protein L5
DLFKMCHP_00057	CDS	156			COG0199	30S ribosomal protein S14 type Z
DLFKMCHP_00058	CDS	387	rps8		COG0096	30S ribosomal protein S8
DLFKMCHP_00059	CDS	489	rpl6		COG0097	50S ribosomal protein L6
DLFKMCHP_00060	CDS	366			COG1717	50S ribosomal protein L32e
DLFKMCHP_00061	CDS	447			COG2147	50S ribosomal protein L19e
DLFKMCHP_00062	CDS	564			COG0256	50S ribosomal protein L18
DLFKMCHP_00063	CDS	675	rps5		COG0098	30S ribosomal protein S5
DLFKMCHP_00064	CDS	450			COG1841	50S ribosomal protein L30
DLFKMCHP_00065	CDS	456				hypothetical protein
DLFKMCHP_00066	CDS	510				hypothetical protein
DLFKMCHP_00067	CDS	1518	secY		COG0201	Protein translocase subunit SecY
DLFKMCHP_00068	CDS	543	adkA	2.7.4.3	COG2019	Adenylate kinase
DLFKMCHP_00069	CDS	597				hypothetical protein
DLFKMCHP_00070	CDS	324				hypothetical protein
DLFKMCHP_00071	CDS	522	cmk	2.7.4.25		Cytidylate kinase
