	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000582.1_1	QGNH01000582.1	QGNH01000582.1	1	2	397	1	E																	0	False	F
QGNH01000582.1_2	QGNH01000582.1	QGNH01000582.1	2	529	906	1	E																	0	False	F
QGNH01000582.1_3	QGNH01000582.1	QGNH01000582.1	3	908	1147	1	E																	0	False	F
QGNH01000582.1_4	QGNH01000582.1	QGNH01000582.1	4	1232	3403	1	E																	0	False	F
QGNH01000582.1_5	QGNH01000582.1	QGNH01000582.1	5	3403	4941	1	E																	0	False	F
QGNH01000582.1_6	QGNH01000582.1	QGNH01000582.1	6	4941	6533	1	E																	0	False	F
QGNH01000582.1_7	QGNH01000582.1	QGNH01000582.1	7	6499	6900	1	D			YP_007518058.1	YP_007518058.1 endolysin [Pelagibacter phage HTVC008M]	False	0.357	94.0	1.101e-21	Glycosyl hydrolase 108 [PF05838.15]	GH108	GH108 N-acetylmuramidase (EC 3.2.1.17)	3.2.1.17	GH108.hmm				0	False	
QGNH01000582.1_8	QGNH01000582.1	QGNH01000582.1	8	6910	7344	1	D			YP_010655174.1	YP_010655174.1 holin [Pseudoalteromonas phage TW1]	False	0.382	92.0	5.9860000000000004e-21	Holin of 3TMs, for gene-transfer release [PF11351.11]					VOG01288	REFSEQ holin; Xu	Xu	0	False	
QGNH01000582.1_9	QGNH01000582.1	QGNH01000582.1	9	7344	7445	1	E																	0	False	
QGNH01000582.1_10	QGNH01000582.1	QGNH01000582.1	10	7620	8354	-1	E																	0	False	
QGNH01000582.1_11	QGNH01000582.1	QGNH01000582.1	11	8392	8577	-1	E																	0	False	
QGNH01000582.1_12	QGNH01000582.1	QGNH01000582.1	12	8643	8909	-1	E																	0	False	
QGNH01000582.1_13	QGNH01000582.1	QGNH01000582.1	13	9105	9623	-1	D			YP_008857841.1	YP_008857841.1 endolysin; inhibits RNA polymerase [Pseudomonas phage phiIBB-PAA2]	False	0.446	97.0	2.862e-22	dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					VOG03428	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000582.1_14	QGNH01000582.1	QGNH01000582.1	14	9627	10289	-1	E																	0	False	
QGNH01000582.1_15	QGNH01000582.1	QGNH01000582.1	15	10256	10684	-1	D			YP_655953.1	YP_655953.1 nucleoside 2-deoxyribosyltransferase [Mycobacterium phage Wildcat]	False	0.399	71.0	9.39e-14	Domain of unknown function (DUF4406) [PF14359.9]								0	False	
QGNH01000582.1_16	QGNH01000582.1	QGNH01000582.1	16	10662	10826	-1	E																	0	False	
QGNH01000582.1_17	QGNH01000582.1	QGNH01000582.1	17	10819	11757	-1	D			YP_009056269.1	YP_009056269.1 putative exonuclease [Vibrio phage ICP2_2013_A_Haiti]	False	0.271	115.0	1.173e-26	5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
QGNH01000582.1_18	QGNH01000582.1	QGNH01000582.1	18	11759	12028	-1	E																	0	False	
QGNH01000582.1_19	QGNH01000582.1	QGNH01000582.1	19	11998	12750	-1	E			YP_009221588.1	YP_009221588.1 phosphoadenosine phosphosulfate reductase [Verrucomicrobia phage P8625]	False	0.524	243.0	2.1970000000000003e-71						VOG01424	sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu	Xu	0	False	
QGNH01000582.1_20	QGNH01000582.1	QGNH01000582.1	20	12874	13503	-1	E																	0	False	
QGNH01000582.1_21	QGNH01000582.1	QGNH01000582.1	21	13500	15443	-1	D			NP_640280.1	NP_640280.1 DNA polymerase [Vibrio phage VpV262]	True	0.38	403.0	8.041e-120	DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000582.1_22	QGNH01000582.1	QGNH01000582.1	22	15424	15666	-1	E																	0	False	
QGNH01000582.1_23	QGNH01000582.1	QGNH01000582.1	23	15666	15917	-1	E																	0	False	
QGNH01000582.1_24	QGNH01000582.1	QGNH01000582.1	24	15921	17138	-1	D			NP_640278.1	NP_640278.1 DNA helicase [Vibrio phage VpV262]	False	0.276	157.0	1.446e-39	DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000582.1_25	QGNH01000582.1	QGNH01000582.1	25	17319	18236	-1	E														VOG00694	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000582.1_26	QGNH01000582.1	QGNH01000582.1	26	18236	18562	-1	E																	0	False	
QGNH01000582.1_27	QGNH01000582.1	QGNH01000582.1	27	18680	18961	-1	E																	0	False	
QGNH01000582.1_28	QGNH01000582.1	QGNH01000582.1	28	19279	19905	-1	E																	0	False	
QGNH01000582.1_29	QGNH01000582.1	QGNH01000582.1	29	20037	20942	-1	D									Glutamine amidotransferase domain [PF13522.9]								0	False	
QGNH01000582.1_30	QGNH01000582.1	QGNH01000582.1	30	20944	22086	-1	D									Putative amidoligase enzyme [PF12224.11]								0	False	
QGNH01000582.1_31	QGNH01000582.1	QGNH01000582.1	31	22083	22310	-1	E																	0	False	
QGNH01000582.1_32	QGNH01000582.1	QGNH01000582.1	32	22310	22579	-1	E																	0	False	
QGNH01000582.1_33	QGNH01000582.1	QGNH01000582.1	33	22676	22834	-1	E																	0	False	
QGNH01000582.1_34	QGNH01000582.1	QGNH01000582.1	34	23046	23240	-1	D									Bacterial regulatory protein, Fis family [PF02954.22]								0	False	
QGNH01000582.1_35	QGNH01000582.1	QGNH01000582.1	35	24195	24644	1	E																	0	False	
QGNH01000582.1_36	QGNH01000582.1	QGNH01000582.1	36	24641	25030	1	E																	0	False	
QGNH01000582.1_37	QGNH01000582.1	QGNH01000582.1	37	25133	25318	1	E																	0	False	
QGNH01000582.1_38	QGNH01000582.1	QGNH01000582.1	38	25322	26587	1	E																	0	False	
QGNH01000582.1_39	QGNH01000582.1	QGNH01000582.1	39	26652	26861	-1	E																	0	False	
QGNH01000582.1_40	QGNH01000582.1	QGNH01000582.1	40	26902	27669	1	E																	0	False	
QGNH01000582.1_41	QGNH01000582.1	QGNH01000582.1	41	27676	28038	1	E																	0	False	
QGNH01000582.1_42	QGNH01000582.1	QGNH01000582.1	42	28040	28687	1	E																	0	False	
QGNH01000582.1_43	QGNH01000582.1	QGNH01000582.1	43	28744	29622	1	E																	0	False	
QGNH01000582.1_44	QGNH01000582.1	QGNH01000582.1	44	29741	30196	1	E																	0	False	
QGNH01000582.1_45	QGNH01000582.1	QGNH01000582.1	45	30180	30548	1	E																	0	False	
QGNH01000582.1_46	QGNH01000582.1	QGNH01000582.1	46	30550	31575	1	D									Ice-binding-like [PF11999.11]					VOG02907	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000582.1_47	QGNH01000582.1	QGNH01000582.1	47	31575	31787	1	E																	0	False	
QGNH01000582.1_48	QGNH01000582.1	QGNH01000582.1	48	31787	31978	1	E																	0	False	
QGNH01000582.1_49	QGNH01000582.1	QGNH01000582.1	49	32188	33549	1	C	K06909	phage terminase large subunit	YP_009620680.1	YP_009620680.1 terminase large subunit [Pseudomonas phage nickie]	False	0.327	126.0	6.935e-29						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000582.1_50	QGNH01000582.1	QGNH01000582.1	50	33549	33950	1	D			YP_002003777.1	YP_002003777.1 endonuclease VII [Escherichia phage EcoDS1]	False	0.42	99.0	1.827e-23	Recombination endonuclease VII [PF02945.18]					VOG29692	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000582.1_51	QGNH01000582.1	QGNH01000582.1	51	33953	36052	1	E																	0	False	
QGNH01000582.1_52	QGNH01000582.1	QGNH01000582.1	52	36071	36262	1	E			YP_009020999.1	YP_009020999.1 hypothetical protein DVVG_00015 [Dunaliella viridis virus SI2]	False	0.575	72.0	2.48e-15									0	False	
QGNH01000582.1_53	QGNH01000582.1	QGNH01000582.1	53	36283	36600	1	E																	0	False	
QGNH01000582.1_54	QGNH01000582.1	QGNH01000582.1	54	36584	36886	1	D									Zinc ribbon domain [PF09723.13]								0	False	
QGNH01000582.1_55	QGNH01000582.1	QGNH01000582.1	55	36947	37786	1	E																	0	False	
