locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_048778.1_1_564_-						VOG22749	VOG:VOG22749	187	3.5e-102	331.3		REFSEQ hypothetical protein
NC_048778.1_648_1469_-						VOG04378	VOG:VOG04378	273	4.4e-31	99.1		REFSEQ DNA polymerase/primase
NC_048778.1_1471_2874_-		K06919	COG3378		phrog_864	VOG00138	VOG:VOG00138	448	2.6e-49	159.8		sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206
NC_048778.1_2923_3093_-						VOG06787	VOG:VOG06787	56	1.3e-36	115.7		REFSEQ hypothetical protein
NC_048778.1_3148_4410_-		K19789	COG1061		phrog_62	VOG00205	VOG:VOG00205	403	2.2e-99	325.1		sp|Q9T1Q7|VP41_BPAPS Putative protein p41
NC_048778.1_4403_5200_-					phrog_474	VOG00810	VOG:VOG00810	236	1.9e-47	153.1		sp|Q05265|VG55_BPML5 Gene 55 protein
NC_048778.1_5193_5525_-		K18955			phrog_472	VOG01986	KEGG:K18955	90	1.9e-23	75.1		whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
NC_048778.1_5495_6043_-						VOG01020	VOG:VOG01020	169	1.3e-28	91.3		REFSEQ hypothetical protein
NC_048778.1_6036_6356_-		K06191			phrog_22		KEGG:K06191	106	1.8e-13	41.6		nrdH; glutaredoxin-like protein NrdH
NC_048778.1_6409_8628_-		K02334	COG0749		phrog_17	VOG00075	KEGG:K02334	739	4.1e-81	264.1	2.7.7.7	dpo; DNA polymerase bacteriophage-type
NC_048778.1_8845_9066_-						VOG34200	VOG:VOG34200	65	7.9e-43	136.0		REFSEQ hypothetical protein
NC_048778.1_9059_10057_-					phrog_69	VOG00510	VOG:VOG00510	332	1.8e-35	114.5		sp|O64262|VG69_BPMD2 Gene 69 protein
NC_048778.1_10167_10298_-						VOG23155	VOG:VOG23155	43	1.2e-32	103.3		REFSEQ hypothetical protein
NC_048778.1_10482_11249_-						VOG22750	VOG:VOG22750	255	5.3e-129	420.3		REFSEQ hypothetical protein
NC_048778.1_11290_11871_-												Hypothetical
NC_048778.1_11682_12269_-					phrog_10893	VOG02284	VOG:VOG02284	195	2.3e-57	185.2		REFSEQ hypothetical protein
NC_048778.1_12530_12802_-						VOG23157	VOG:VOG23157	90	1.5e-43	138.9		REFSEQ hypothetical protein
NC_048778.1_12804_13172_-						VOG23158	VOG:VOG23158	72	8.9e-32	101.5		REFSEQ membrane protein
NC_048778.1_13169_13522_-						VOG34199	VOG:VOG34199	113	1.4e-72	233.0		REFSEQ hypothetical protein
NC_048778.1_13522_13725_-												Hypothetical
NC_048778.1_13725_14012_-						VOG34201	VOG:VOG34201	95	6.2e-61	194.4		REFSEQ hypothetical protein
NC_048778.1_14280_14534_-												Hypothetical
NC_048778.1_14611_15189_-						VOG23160	VOG:VOG23160	192	9e-91	293.4		REFSEQ hypothetical protein
NC_048778.1_15217_15360_-												Hypothetical
NC_048778.1_15357_15638_-						VOG22417	VOG:VOG22417	55	5.6e-34	107.9		REFSEQ hypothetical protein
NC_048778.1_15638_16042_-						VOG06691	VOG:VOG06691	134	3.6e-49	157.1		REFSEQ hypothetical protein
NC_048778.1_17185_17529_-						VOG34203	VOG:VOG34203	114	7.1e-77	246.7		REFSEQ hypothetical protein
NC_048778.1_18048_31502_+						VOG22761	VOG:VOG22761	4484	0	7048.4		REFSEQ hypothetical protein
NC_048778.1_31499_33574_+						VOG22794	VOG:VOG22794	691	0	1358.3		REFSEQ portal protein
NC_048778.1_33624_35294_+						VOG22762	VOG:VOG22762	556	0	1147.1		REFSEQ hypothetical protein
NC_048778.1_35362_35520_+						VOG03374	VOG:VOG03374	52	9.7e-28	87.8		REFSEQ hypothetical protein
