	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001516.1_1	QGNH01001516.1	QGNH01001516.1	1	504	1256	1	E											0	False	F
QGNH01001516.1_2	QGNH01001516.1	QGNH01001516.1	2	1263	1679	1	E											0	False	F
QGNH01001516.1_3	QGNH01001516.1	QGNH01001516.1	3	1720	2262	1	E											0	False	F
QGNH01001516.1_4	QGNH01001516.1	QGNH01001516.1	4	2294	3550	1	E											0	False	F
QGNH01001516.1_5	QGNH01001516.1	QGNH01001516.1	5	3759	3968	1	E											0	False	F
QGNH01001516.1_6	QGNH01001516.1	QGNH01001516.1	6	3940	4359	1	D							Family of unknown function (DUF6582) [PF20223.1]				0	False	F
QGNH01001516.1_7	QGNH01001516.1	QGNH01001516.1	7	4361	4795	1	E											0	False	F
QGNH01001516.1_8	QGNH01001516.1	QGNH01001516.1	8	4814	5092	1	E											0	False	F
QGNH01001516.1_9	QGNH01001516.1	QGNH01001516.1	9	5116	5445	1	E											0	False	
QGNH01001516.1_10	QGNH01001516.1	QGNH01001516.1	10	5438	5659	1	E											0	False	
QGNH01001516.1_11	QGNH01001516.1	QGNH01001516.1	11	5706	6374	1	E											0	False	
QGNH01001516.1_12	QGNH01001516.1	QGNH01001516.1	12	6536	8203	1	E											0	False	
QGNH01001516.1_13	QGNH01001516.1	QGNH01001516.1	13	8200	8778	1	E	NP_848219.2	NP_848219.2 tail protein [Salmonella phage epsilon15]	False	0.285	72.0	1.726e-13					0	False	
QGNH01001516.1_14	QGNH01001516.1	QGNH01001516.1	14	8782	9393	1	E	YP_512268.1	YP_512268.1 tail protein [Escherichia phage phiV10]	False	0.287	78.0	3.124e-15					0	False	
QGNH01001516.1_15	QGNH01001516.1	QGNH01001516.1	15	9390	10331	1	E											0	False	
QGNH01001516.1_16	QGNH01001516.1	QGNH01001516.1	16	10372	13728	1	D	YP_007237187.1	YP_007237187.1 tail protein [Pseudomonas phage AF]	False	0.214	263.0	1.577e-69	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
QGNH01001516.1_17	QGNH01001516.1	QGNH01001516.1	17	13725	14786	1	E	YP_010660695.1	YP_010660695.1 internal virion protein [Pseudomonas phage UFJF_PfDIW6]	False	0.334	78.0	4.532e-14		VOG01323	sp|P03723|GP13_BPT7 Probable scaffold protein gp13; Xu	Xu	0	False	
QGNH01001516.1_18	QGNH01001516.1	QGNH01001516.1	18	14783	15361	1	E								VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	F
QGNH01001516.1_19	QGNH01001516.1	QGNH01001516.1	19	15361	18018	1	E											0	False	F
QGNH01001516.1_20	QGNH01001516.1	QGNH01001516.1	20	18452	19912	1	E											0	False	F
