	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000996.1_1	QGNH01000996.1	QGNH01000996.1	1	3	572	-1	E																				0	False	F
QGNH01000996.1_2	QGNH01000996.1	QGNH01000996.1	2	867	1046	-1	E																				0	False	F
QGNH01000996.1_3	QGNH01000996.1	QGNH01000996.1	3	1057	1569	-1	E																				0	False	F
QGNH01000996.1_4	QGNH01000996.1	QGNH01000996.1	4	1566	2450	-1	E																				0	False	F
QGNH01000996.1_5	QGNH01000996.1	QGNH01000996.1	5	2528	2833	-1	E																				0	False	F
QGNH01000996.1_6	QGNH01000996.1	QGNH01000996.1	6	2989	3639	-1	E																				0	False	F
QGNH01000996.1_7	QGNH01000996.1	QGNH01000996.1	7	3681	5372	-1	E			YP_009303161.1	YP_009303161.1 major head protein [Mycobacterium phage Bipper]	False	0.411	246.0	9.086e-68									VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xh;Xs	0	False	VF
QGNH01000996.1_8	QGNH01000996.1	QGNH01000996.1	8	5540	5671	1	E																				0	False	
QGNH01000996.1_9	QGNH01000996.1	QGNH01000996.1	9	5668	6009	-1	E																				0	False	
QGNH01000996.1_10	QGNH01000996.1	QGNH01000996.1	10	6006	7475	-1	C	K06904	uncharacterized protein	YP_009303160.1	YP_009303160.1 head maturation protease [Mycobacterium phage Bipper]	False	0.368	114.0	6.73e-25	MER0088144	S78	MER0088144 - family S78 unassigned peptidases (Salinispora arenicola) [S78.UPW]#S78#{peptidase unit: 34-164}~source ABV99559~	False	105.0	6.944999999999999e-22	0.438	Caudovirus prohead serine protease [PF04586.20]; Double zinc ribbon [PF12773.10]; Family of unknown function (DUF6582) [PF20223.1]				0	False	PF
QGNH01000996.1_11	QGNH01000996.1	QGNH01000996.1	11	7477	8565	-1	D			YP_009123964.1	YP_009123964.1 portal protein [Mycobacterium phage Minerva]	False	0.31	154.0	3.055e-39								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xr;Xp;Xs	0	False	VF
QGNH01000996.1_12	QGNH01000996.1	QGNH01000996.1	12	8759	9313	1	E			YP_001552315.1	YP_001552315.1 HNH endonuclease [Thalassomonas phage BA3]	False	0.386	92.0	2.511e-20									VOG00233	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000996.1_13	QGNH01000996.1	QGNH01000996.1	13	9310	9525	-1	E																				0	False	F
QGNH01000996.1_14	QGNH01000996.1	QGNH01000996.1	14	9606	11102	-1	D			YP_006907178.1	YP_006907178.1 terminase large subunit [Streptomyces phage TG1]	False	0.406	339.0	2.669e-100								Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000996.1_15	QGNH01000996.1	QGNH01000996.1	15	11096	11602	-1	D																Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
