	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000588.1_1	QGNH01000588.1	QGNH01000588.1	1	2	718	1	C	K10873	DNA repair and recombination protein RAD52	YP_009146233.1	YP_009146233.1 DNA repair protein [Sulfitobacter phage NYA-2014a]	False	0.403	102.0	7.746e-23	Rad52/22 family double-strand break repair protein [PF04098.18]								0	False	F
QGNH01000588.1_2	QGNH01000588.1	QGNH01000588.1	2	715	903	1	E																	0	False	F
QGNH01000588.1_3	QGNH01000588.1	QGNH01000588.1	3	900	1250	1	D									Protein of unknown function (DUF968) [PF06147.14]								0	False	F
QGNH01000588.1_4	QGNH01000588.1	QGNH01000588.1	4	1291	1809	1	E			YP_009600793.1	YP_009600793.1 DNA methyltransferase [Sphingobium phage Lacusarx]	False	0.412	138.0	3.532e-36									0	False	F
QGNH01000588.1_5	QGNH01000588.1	QGNH01000588.1	5	1806	2009	1	E																	0	False	F
QGNH01000588.1_6	QGNH01000588.1	QGNH01000588.1	6	2023	2211	1	E																	0	False	F
QGNH01000588.1_7	QGNH01000588.1	QGNH01000588.1	7	2228	2488	1	E																	0	False	F
QGNH01000588.1_8	QGNH01000588.1	QGNH01000588.1	8	2500	2820	1	E																	0	False	F
QGNH01000588.1_9	QGNH01000588.1	QGNH01000588.1	9	3038	3304	1	E																	0	False	F
QGNH01000588.1_10	QGNH01000588.1	QGNH01000588.1	10	3466	3618	1	E																	0	False	F
QGNH01000588.1_11	QGNH01000588.1	QGNH01000588.1	11	3618	4274	1	E			YP_001686854.1	YP_001686854.1 DNA methyltransferase [Azospirillum phage Cd]	False	0.572	234.0	1.081e-68						VOG02611	sp|Q67472|DNMT_FRG3G Probable DNA (cytosine-5)-methyltransferase; Xh	Xh	0	False	F
