	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001218.1_1	QGNH01001218.1	QGNH01001218.1	1	53	421	-1	E																	0	False	F
QGNH01001218.1_2	QGNH01001218.1	QGNH01001218.1	2	427	2151	-1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.176	85.0	1.077e-15	Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01001218.1_3	QGNH01001218.1	QGNH01001218.1	3	2351	3145	-1	E																	0	False	F
QGNH01001218.1_4	QGNH01001218.1	QGNH01001218.1	4	3167	4015	-1	E																	0	False	F
QGNH01001218.1_5	QGNH01001218.1	QGNH01001218.1	5	4073	5395	-1	E																	0	False	F
QGNH01001218.1_6	QGNH01001218.1	QGNH01001218.1	6	5445	6149	-1	E																	0	False	
QGNH01001218.1_7	QGNH01001218.1	QGNH01001218.1	7	6446	6652	1	E																	0	False	
QGNH01001218.1_8	QGNH01001218.1	QGNH01001218.1	8	6703	7416	-1	E																	0	False	
QGNH01001218.1_9	QGNH01001218.1	QGNH01001218.1	9	7443	7634	-1	E																	0	False	
QGNH01001218.1_10	QGNH01001218.1	QGNH01001218.1	10	7657	7902	-1	E																	0	False	
QGNH01001218.1_11	QGNH01001218.1	QGNH01001218.1	11	7899	8081	-1	E																	0	False	
QGNH01001218.1_12	QGNH01001218.1	QGNH01001218.1	12	8047	8586	-1	E			YP_008059421.1	YP_008059421.1 HNH endonuclease [Halogranum tailed virus 1]	False	0.269	63.0	2.673e-10									2	False	
QGNH01001218.1_13	QGNH01001218.1	QGNH01001218.1	13	8638	8901	-1	E																	0	False	
QGNH01001218.1_14	QGNH01001218.1	QGNH01001218.1	14	8931	9167	-1	E																	0	False	
QGNH01001218.1_15	QGNH01001218.1	QGNH01001218.1	15	9143	9322	-1	E																	0	False	
QGNH01001218.1_16	QGNH01001218.1	QGNH01001218.1	16	9432	9578	-1	E														VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001218.1_17	QGNH01001218.1	QGNH01001218.1	17	9578	9754	-1	E																	0	False	
QGNH01001218.1_18	QGNH01001218.1	QGNH01001218.1	18	9732	9962	-1	E																	0	False	
QGNH01001218.1_19	QGNH01001218.1	QGNH01001218.1	19	9943	12045	-1	D			YP_003344922.1	YP_003344922.1 portal protein [Xylella phage Xfas53]	False	0.2	118.0	1.093e-25	Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
QGNH01001218.1_20	QGNH01001218.1	QGNH01001218.1	20	12105	13646	-1	D			YP_009100909.1	YP_009100909.1 terminase large subunit [Idiomarinaceae phage 1N2-2]	False	0.303	215.0	5.498e-58	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01001218.1_21	QGNH01001218.1	QGNH01001218.1	21	13673	14170	-1	E																	0	False	
QGNH01001218.1_22	QGNH01001218.1	QGNH01001218.1	22	14134	14469	-1	D									Protein of unknown function (DUF551) [PF04448.15]								0	False	
QGNH01001218.1_23	QGNH01001218.1	QGNH01001218.1	23	14466	14714	-1	E																	0	False	
QGNH01001218.1_24	QGNH01001218.1	QGNH01001218.1	24	14720	15106	-1	E																	0	False	
QGNH01001218.1_25	QGNH01001218.1	QGNH01001218.1	25	15160	15573	-1	E			YP_010765488.1	YP_010765488.1 hypothetical protein QE348_gp197 [Pseudomonas phage vB_Paer_PsIn]	False	0.567	148.0	1.603e-40									1	False	
QGNH01001218.1_26	QGNH01001218.1	QGNH01001218.1	26	15585	15965	-1	E																	0	False	
QGNH01001218.1_27	QGNH01001218.1	QGNH01001218.1	27	15968	16231	-1	E																	0	False	
QGNH01001218.1_28	QGNH01001218.1	QGNH01001218.1	28	16521	16781	-1	E																	0	False	
QGNH01001218.1_29	QGNH01001218.1	QGNH01001218.1	29	16765	17016	-1	E																	0	False	
