	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000149.1_1	QGNH01000149.1	QGNH01000149.1	1	370	885	1	E																				0	False	F
QGNH01000149.1_2	QGNH01000149.1	QGNH01000149.1	2	892	1890	1	D			YP_009815556.1	YP_009815556.1 major capsid protein [Arthrobacter phage Peas]	False	0.389	215.0	3.225e-60								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000149.1_3	QGNH01000149.1	QGNH01000149.1	3	1900	2562	1	E																				0	False	F
QGNH01000149.1_4	QGNH01000149.1	QGNH01000149.1	4	2571	3071	1	D																Putative DnaT-like ssDNA binding protein [PF20557.1]				0	False	F
QGNH01000149.1_5	QGNH01000149.1	QGNH01000149.1	5	3068	3850	1	D																Phage Mu protein F like protein [PF04233.17]				0	False	F
QGNH01000149.1_6	QGNH01000149.1	QGNH01000149.1	6	3847	4077	1	E																				0	False	F
QGNH01000149.1_7	QGNH01000149.1	QGNH01000149.1	7	4065	4346	1	E																				0	False	F
QGNH01000149.1_8	QGNH01000149.1	QGNH01000149.1	8	4346	4711	1	E																				0	False	F
QGNH01000149.1_9	QGNH01000149.1	QGNH01000149.1	9	4726	4920	1	E																				0	False	F
QGNH01000149.1_10	QGNH01000149.1	QGNH01000149.1	10	4954	5097	1	E																				0	False	F
QGNH01000149.1_11	QGNH01000149.1	QGNH01000149.1	11	5115	6473	1	D			YP_009552226.1	YP_009552226.1 viral cathepsin precursor [Malacosoma neustria nucleopolyhedrovirus]	False	0.261	79.0	3.134e-14	MER0345344	C01A	MER0345344 - subfamily C1A unassigned peptidases (Streptomyces acidiscabies) [C01.UPA]#C01A#{peptidase unit: 76-282}~source ZP_10455227~	False	126.0	7.008e-29	0.362	Papain family cysteine protease [PF00112.26]; Peptidase C1-like family [PF03051.18]	VOG04780	REFSEQ hypothetical protein; Xu	Xu	0	False	P
QGNH01000149.1_12	QGNH01000149.1	QGNH01000149.1	12	6474	6869	1	E																				0	False	
QGNH01000149.1_13	QGNH01000149.1	QGNH01000149.1	13	6884	7267	1	E																				0	False	
