>3249-51_scaf_1_1
1	501	+	1	1.241625	I:	D:
776	1279	+	2	1.261672	I:	D:
1296	2414	-	3	1.218584	I:	D:
2571	3032	+	3	1.265504	I:	D:
3105	3986	+	3	1.235797	I:	D:
3952	4476	+	1	1.297599	I:	D:
4734	6722	+	3	1.239316	I:	D:
6764	7732	-	2	1.254146	I:	D:
7872	8486	+	3	1.217936	I:	D:
8535	9110	-	3	1.262866	I:	D:
9219	9995	+	3	1.217478	I:	D:
10072	11265	-	1	1.288186	I:	D:
11603	12874	-	2	1.244952	I:	D:
13111	13437	-	1	1.256534	I:	D:
13475	14725	-	2	1.230618	I:	D:
14923	15297	+	1	1.264303	I:	D:
15888	16484	-	3	1.217039	I:	D:
15918	17561	+	3	1.255236	I:	D:
17670	18512	+	3	1.252056	I:	D:
18546	18677	-	3	1.295045	I:	D:
18694	19188	+	1	1.242879	I:	D:
19485	20075	+	3	1.279510	I:	D:
20367	20648	-	3	1.407730	I:	D:
20770	24585	+	1	1.231370	I:	D:
24847	25242	-	1	1.312367	I:	D:
25396	26115	-	1	1.331766	I:	D:
26197	26433	-	1	1.326620	I:	D:
26474	27106	-	2	1.272840	I:	D:
27103	28128	-	1	1.268960	I:	D:
28169	29530	-	2	1.273562	I:	D:
29597	30706	-	2	1.263436	I:	D:
30836	31315	+	2	1.292237	I:	D:
31354	31815	-	1	1.272547	I:	D:
31939	32730	+	1	1.261984	I:	D:
32762	34045	-	2	1.312806	I:	D:
33935	34828	+	2	1.317109	I:	D:
34859	35743	-	2	1.323278	I:	D:
35805	36119	-	3	1.323252	I:	D:
36232	36813	-	1	1.336903	I:	D:
37140	37583	-	3	1.264098	I:	D:
37736	38029	+	2	1.301547	I:	D:
38093	38947	-	2	1.309111	I:	D:
39110	39286	+	2	1.344186	I:	D:
39350	40738	+	2	1.311031	I:	D:
40741	41364	+	1	1.311341	I:	D:
41392	41916	-	1	1.359999	I:	D:
42204	42692	+	3	1.281835	I:	D:
42860	43654	+	2	1.294024	I:	D:
43752	43934	+	3	1.281066	I:	D:
43982	46066	-	2	1.279651	I:	D:
46073	47242	-	2	1.289062	I:	D:
47267	48922	-	2	1.293360	I:	D:
48965	50470	-	2	1.308296	I:	D:
50486	51601	-	2	1.212106	I:	D:
51605	52549	-	2	1.223638	I:	D:
52546	53499	-	1	1.235924	I:	D:
53624	54886	-	2	1.239944	I:	D:
55075	56595	-	1	1.264412	I:	D:
56595	57281	-	3	1.277795	I:	D:
57367	58980	-	1	1.265636	I:	D:
58986	60035	-	3	1.283214	I:	D:
60201	60392	+	3	1.372379	I:	D:
60430	60834	+	1	1.287510	I:	D:
60901	62292	-	1	1.299433	I:	D:
62289	63533	-	3	1.288446	I:	D:
63651	65618	+	3	1.309480	I:	D:
65778	67313	+	3	1.326567	I:	D:
67377	67994	+	3	1.265516	I:	D:
68035	69078	-	1	1.263752	I:	D:
69179	70066	-	2	1.251282	I:	D:
70193	71044	+	2	1.223818	I:	D:
71193	72197	+	3	1.238835	I:	D:
72240	73235	-	3	1.246227	I:	D:
73371	73529	+	3	1.301605	I:	D:
73552	74511	+	1	1.261259	I:	D:
74571	74753	+	3	1.251142	I:	D:
74758	75039	-	1	1.278339	I:	D:
75175	75483	+	1	1.275921	I:	D:
75498	76814	-	3	1.222700	I:	D:
76811	78214	-	2	1.239078	I:	D:
78471	78851	+	3	1.261141	I:	D:
