ID	count
K00012	1
K00013	1
K00014	1
K00016	1
K00020	1
K00024	1
K00033	1
K00036	1
K00058	1
K00060	1
K00075	1
K00087	1
K00088	1
K00108	1
K00124	1
K00130	1
K00132	1
K00133	1
K00134	1
K00135	1
K00138	1
K00145	1
K00148	1
K00164	1
K00166	1
K00167	1
K00215	1
K00239	1
K00240	1
K00241	1
K00244	1
K00248	1
K00259	1
K00260	1
K00263	1
K00264	1
K00265	1
K00266	1
K00274	1
K00278	1
K00281	1
K00282	1
K00283	1
K00285	1
K00286	1
K00301	1
K00303	1
K00318	1
K00320	1
K00330	1
K00364	1
K00372	1
K00374	1
K00382	1
K00383	1
K00384	1
K00432	1
K00435	1
K00450	1
K00453	1
K00491	1
K00500	1
K00525	1
K00526	1
K00548	1
K00558	1
K00560	1
K00567	1
K00568	1
K00588	1
K00600	1
K00602	1
K00605	1
K00609	1
K00611	1
K00615	1
K00620	1
K00632	1
K00634	1
K00639	1
K00640	1
K00651	1
K00656	1
K00658	1
K00681	1
K00688	1
K00691	1
K00703	1
K00756	1
K00758	1
K00759	1
K00761	1
K00762	1
K00764	1
K00765	1
K00766	1
K00789	1
K00790	1
K00794	1
K00797	1
K00799	1
K00800	1
K00812	1
K00817	1
K00819	1
K00820	1
K00821	1
K00826	1
K00831	1
K00847	1
K00849	1
K00850	1
K00857	1
K00865	1
K00873	1
K00876	1
K00880	1
K00887	1
K00891	1
K00892	1
K00899	1
K00925	1
K00926	1
K00927	1
K00928	1
K00930	1
K00931	1
K00937	1
K00939	1
K00940	1
K00942	1
K00943	1
K00948	1
K00962	1
K00963	1
K00974	1
K00975	1
K00998	1
K01000	1
K01007	1
K01011	1
K01026	1
K01046	1
K01048	1
K01079	1
K01089	1
K01119	1
K01139	1
K01176	1
K01182	1
K01193	1
K01200	1
K01207	1
K01208	1
K01222	1
K01223	1
K01226	1
K01232	1
K01240	1
K01243	1
K01247	1
K01286	1
K01424	1
K01426	1
K01443	1
K01448	1
K01465	1
K01476	1
K01478	1
K01480	1
K01485	1
K01486	1
K01489	1
K01491	1
K01493	1
K01501	1
K01515	1
K01519	1
K01520	1
K01523	1
K01524	1
K01556	1
K01580	1
K01585	1
K01586	1
K01588	1
K01589	1
K01591	1
K01609	1
K01610	1
K01611	1
K01619	1
K01620	1
K01626	1
K01637	1
K01638	1
K01652	1
K01657	1
K01658	1
K01676	1
K01679	1
K01681	1
K01686	1
K01687	1
K01689	1
K01693	1
K01695	1
K01696	1
K01712	1
K01714	1
K01728	1
K01735	1
K01736	1
K01738	1
K01744	1
K01752	1
K01755	1
K01756	1
K01758	1
K01776	1
K01779	1
K01783	1
K01784	1
K01803	1
K01805	1
K01807	1
K01808	1
K01810	1
K01814	1
K01817	1
K01825	1
K01835	1
K01838	1
K01839	1
K01840	1
K01895	1
K01897	1
K01902	1
K01903	1
K01914	1
K01915	1
K01921	1
K01923	1
K01924	1
K01925	1
K01928	1
K01929	1
K01933	1
K01937	1
K01938	1
K01939	1
K01940	1
K01945	1
K01951	1
K01953	1
K01955	1
K01956	1
K01958	1
K01990	1
K01995	1
K01998	1
K01999	1
K02000	1
K02001	1
K02003	1
K02004	1
K02010	1
K02011	1
K02012	1
K02013	1
K02015	1
K02016	1
K02018	1
K02020	1
K02025	1
K02026	1
K02027	1
K02028	1
K02029	1
K02031	1
K02032	1
K02033	1
K02034	1
K02036	1
K02037	1
K02038	1
K02040	1
K02045	1
K02053	1
K02054	1
K02057	1
K02058	1
K02068	1
K02069	1
K02071	1
K02072	1
K02073	1
K02193	1
K02204	1
K02236	1
K02257	1
K02316	1
K02335	1
K02337	1
K02338	1
K02339	1
K02340	1
K02341	1
K02342	1
K02343	1
K02372	1
K02424	1
K02439	1
K02445	1
K02446	1
K02472	1
K02478	1
K02484	1
K02491	1
K02493	1
K02500	1
K02501	1
K02502	1
K02510	1
K02536	1
K02560	1
K02563	1
K02575	1
K02636	1
K02687	1
K02757	1
K02759	1
K02760	1
K02761	1
K02770	1
K02773	1
K02775	1
K02777	1
K02784	1
K02786	1
K02791	1
K02798	1
K02800	1
K02804	1
K02806	1
K02810	1
K02819	1
K02821	1
K02822	1
K02825	1
K02848	1
K02852	1
K03040	1
K03043	1
K03046	1
K03048	1
K03060	1
K03148	1
K03183	1
K03215	1
K03216	1
K03218	1
K03337	1
K03340	1
K03407	1
K03424	1
K03431	1
K03438	1
K03446	1
K03449	1
K03475	1
K03500	1
K03518	1
K03564	1
K03574	1
K03575	1
K03579	1
K03648	1
K03652	1
K03732	1
K03763	1
K03768	1
K03781	1
K03783	1
K03784	1
K03786	1
K03787	1
K03816	1
K03817	1
K03826	1
K03828	1
K03841	1
K03885	1
K03928	1
K04015	1
K04042	1
K04072	1
K04103	1
K04486	1
K04487	1
K04564	1
K04757	1
K04766	1
K05349	1
K05350	1
K05366	1
K05367	1
K05592	1
K05593	1
K05606	1
K05710	1
K05712	1
K05714	1
K05777	1
K05813	1
K05814	1
K05815	1
K05820	1
K05822	1
K05823	1
K05846	1
K05847	1
K05851	1
K05878	1
K05879	1
K05881	1
K06023	1
K06117	1
K06153	1
K06281	1
K06607	1
K06861	1
K06901	1
K06941	1
K06949	1
K06968	1
K07094	1
K07173	1
K07258	1
K07260	1
K07313	1
K07407	1
K07444	1
K07451	1
K07511	1
K07516	1
K07533	1
K07552	1
K07636	1
K07638	1
K07640	1
K07642	1
K07645	1
K07646	1
K07650	1
K07651	1
K07652	1
K07677	1
K07708	1
K07718	1
K07777	1
K07816	1
K08138	1
K08151	1
K08152	1
K08153	1
K08159	1
K08161	1
K08162	1
K08163	1
K08166	1
K08167	1
K08174	1
K08177	1
K08191	1
K08217	1
K08221	1
K08265	1
K08281	1
K08302	1
K08314	1
K08317	1
K08348	1
K08483	1
K08679	1
K08693	1
K08722	1
K08723	1
K08963	1
K08964	1
K08965	1
K08966	1
K08967	1
K08968	1
K08969	1
K09013	1
K09471	1
K09667	1
K09692	1
K09693	1
K09761	1
K09808	1
K09811	1
K09812	1
K09813	1
K09815	1
K09816	1
K09817	1
K09903	1
K09994	1
K10002	1
K10003	1
K10009	1
K10112	1
K10117	1
K10118	1
K10119	1
K10208	1
K10231	1
K10240	1
K10241	1
K10242	1
K10439	1
K10440	1
K10441	1
K10563	1
K10773	1
K10804	1
K10907	1
K11065	1
K11066	1
K11069	1
K11070	1
K11071	1
K11072	1
K11081	1
K11082	1
K11083	1
K11084	1
K11175	1
K11183	1
K11210	1
K11211	1
K11383	1
K11604	1
K11617	1
K11631	1
K11632	1
K11693	1
K11720	1
K11751	1
K11755	1
K11938	1
K12132	1
K12251	1
K12253	1
K12267	1
K12308	1
K12524	1
K12525	1
K12944	1
K12972	1
K12974	1
K12988	1
K13021	1
K13040	1
K13497	1
K13530	1
K13663	1
K13788	1
K13797	1
K13799	1
K13821	1
K13853	1
K14155	1
K14481	1
K14682	1
K15633	1
K15634	1
