	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001584.1_1	QGNH01001584.1	QGNH01001584.1	1	55	645	-1	C	K06287	nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]							Maf-like protein [PF02545.17]				0	False	F
QGNH01001584.1_2	QGNH01001584.1	QGNH01001584.1	2	1078	1386	1	E													0	False	F
QGNH01001584.1_3	QGNH01001584.1	QGNH01001584.1	3	1442	8452	1	D									Pectate lyase superfamily protein [PF12708.10]				0	False	F
QGNH01001584.1_4	QGNH01001584.1	QGNH01001584.1	4	8597	10276	1	D			YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.215	127.0	7.235e-29	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001584.1_5	QGNH01001584.1	QGNH01001584.1	5	10515	11384	1	D									HipA-like kinase [PF20613.1]				0	False	F
QGNH01001584.1_6	QGNH01001584.1	QGNH01001584.1	6	11396	12334	1	D									Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01001584.1_7	QGNH01001584.1	QGNH01001584.1	7	12612	13901	1	D			YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.187	76.0	3.491e-13	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
QGNH01001584.1_8	QGNH01001584.1	QGNH01001584.1	8	13976	14476	1	E													0	False	F
QGNH01001584.1_9	QGNH01001584.1	QGNH01001584.1	9	14596	15012	1	E													0	False	F
QGNH01001584.1_10	QGNH01001584.1	QGNH01001584.1	10	15216	16187	1	E													0	False	F
