locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDLNNBOJ_00001	CDS	222				hypothetical protein
HDLNNBOJ_00002	CDS	573				hypothetical protein
HDLNNBOJ_00003	CDS	225				hypothetical protein
HDLNNBOJ_00004	CDS	243				hypothetical protein
HDLNNBOJ_00005	CDS	222				hypothetical protein
HDLNNBOJ_00006	CDS	270				hypothetical protein
HDLNNBOJ_00007	CDS	180				hypothetical protein
HDLNNBOJ_00008	CDS	345				hypothetical protein
HDLNNBOJ_00009	CDS	1677				hypothetical protein
HDLNNBOJ_00010	CDS	1047				hypothetical protein
HDLNNBOJ_00011	CDS	450				hypothetical protein
HDLNNBOJ_00012	CDS	198				hypothetical protein
HDLNNBOJ_00013	CDS	786				hypothetical protein
HDLNNBOJ_00014	CDS	195				hypothetical protein
HDLNNBOJ_00015	CDS	1281				hypothetical protein
HDLNNBOJ_00016	CDS	327				hypothetical protein
HDLNNBOJ_00017	CDS	210				hypothetical protein
HDLNNBOJ_00018	CDS	156				hypothetical protein
HDLNNBOJ_00019	CDS	2367				hypothetical protein
HDLNNBOJ_00020	CDS	222				hypothetical protein
HDLNNBOJ_00021	CDS	279				hypothetical protein
HDLNNBOJ_00022	CDS	981				hypothetical protein
HDLNNBOJ_00023	CDS	180				hypothetical protein
HDLNNBOJ_00024	CDS	165				hypothetical protein
HDLNNBOJ_00025	CDS	807				hypothetical protein
HDLNNBOJ_00026	CDS	255				hypothetical protein
HDLNNBOJ_00027	CDS	375				hypothetical protein
HDLNNBOJ_00028	CDS	162				hypothetical protein
HDLNNBOJ_00029	CDS	198				hypothetical protein
HDLNNBOJ_00030	CDS	162				hypothetical protein
HDLNNBOJ_00031	CDS	969				hypothetical protein
HDLNNBOJ_00032	CDS	204				hypothetical protein
HDLNNBOJ_00033	CDS	423				hypothetical protein
HDLNNBOJ_00034	CDS	462				hypothetical protein
HDLNNBOJ_00035	CDS	93				hypothetical protein
HDLNNBOJ_00036	CDS	2469	1	2.7.7.6		T7 RNA polymerase
HDLNNBOJ_00037	CDS	441				hypothetical protein
HDLNNBOJ_00038	CDS	264				hypothetical protein
HDLNNBOJ_00039	CDS	1596	8			Portal protein
HDLNNBOJ_00040	CDS	843				hypothetical protein
HDLNNBOJ_00041	CDS	1023				hypothetical protein
HDLNNBOJ_00042	CDS	183				hypothetical protein
HDLNNBOJ_00043	CDS	561				hypothetical protein
HDLNNBOJ_00044	CDS	2379				Tail tubular protein gp12
HDLNNBOJ_00045	CDS	588				hypothetical protein
HDLNNBOJ_00046	CDS	2685				hypothetical protein
HDLNNBOJ_00047	CDS	3699				hypothetical protein
HDLNNBOJ_00048	CDS	1593				hypothetical protein
HDLNNBOJ_00049	CDS	303				hypothetical protein
HDLNNBOJ_00050	CDS	1857		3.1.-.-		Terminase, large subunit gp19
HDLNNBOJ_00051	CDS	378				hypothetical protein
HDLNNBOJ_00052	CDS	183				hypothetical protein
HDLNNBOJ_00053	CDS	405				U-spanin
HDLNNBOJ_00054	CDS	252				hypothetical protein
HDLNNBOJ_00055	CDS	579				hypothetical protein
HDLNNBOJ_00056	CDS	1983				hypothetical protein
HDLNNBOJ_00057	CDS	258				hypothetical protein
