	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001704.1_1	QGNH01001704.1	QGNH01001704.1	1	57	692	1	C	K03791	putative chitinase	YP_009030542.1	YP_009030542.1 endolysin [Pseudomonas phage KPP25]	False	0.345	102.0	3.439e-23	Chitinase class I [PF00182.22]				0	False	F
QGNH01001704.1_2	QGNH01001704.1	QGNH01001704.1	2	737	1189	1	E													0	False	F
QGNH01001704.1_3	QGNH01001704.1	QGNH01001704.1	3	1191	1286	1	E													0	False	F
QGNH01001704.1_4	QGNH01001704.1	QGNH01001704.1	4	1299	1529	1	E													0	False	F
QGNH01001704.1_5	QGNH01001704.1	QGNH01001704.1	5	1529	1942	1	E													0	False	F
QGNH01001704.1_6	QGNH01001704.1	QGNH01001704.1	6	1955	2287	1	E													0	False	F
QGNH01001704.1_7	QGNH01001704.1	QGNH01001704.1	7	2320	2619	1	E													0	False	F
QGNH01001704.1_8	QGNH01001704.1	QGNH01001704.1	8	2634	3314	1	E													0	False	F
QGNH01001704.1_9	QGNH01001704.1	QGNH01001704.1	9	3208	3585	-1	D			YP_010660356.1	YP_010660356.1 transcriptional regulator [Agrobacterium phage Atu_ph08]	False	0.443	83.0	3.972e-18	Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]				0	False	F
QGNH01001704.1_10	QGNH01001704.1	QGNH01001704.1	10	3585	4922	-1	E			YP_239308.1	YP_239308.1 hypothetical protein XPXV15_gp40 [Xanthomonas phage Xp15]	False	0.233	68.0	1.424e-10					0	False	F
QGNH01001704.1_11	QGNH01001704.1	QGNH01001704.1	11	4957	5331	-1	E			YP_009789437.1	YP_009789437.1 site-specific recombination directionality factor RDF [Erwinia phage vB_EamM_Yoloswag]	False	0.692	156.0	1.607e-43		VOG02565	sp|Q05277|VG64_BPML5 Gene 64 protein; Xu	Xu	0	False	F
QGNH01001704.1_12	QGNH01001704.1	QGNH01001704.1	12	5333	5791	-1	E													0	False	
QGNH01001704.1_13	QGNH01001704.1	QGNH01001704.1	13	5951	7675	-1	D			YP_239310.1	YP_239310.1 possible DNA helicase [Xanthomonas phage Xp15]	False	0.276	201.0	1.162e-52	SNF2-related domain [PF00176.26]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001704.1_14	QGNH01001704.1	QGNH01001704.1	14	7668	8078	-1	E													0	False	F
QGNH01001704.1_15	QGNH01001704.1	QGNH01001704.1	15	8075	8761	-1	E													0	False	F
QGNH01001704.1_16	QGNH01001704.1	QGNH01001704.1	16	8818	9174	-1	E													0	False	F
QGNH01001704.1_17	QGNH01001704.1	QGNH01001704.1	17	9301	9825	-1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_002117606.1	YP_002117606.1 deoxyribonucleoside 5' monophosphate phosphatase [Rhizobium phage 16-3]	False	0.527	171.0	9.141e-48	5'-deoxynucleotidase YfbR-like [PF12917.10]	VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	F
QGNH01001704.1_18	QGNH01001704.1	QGNH01001704.1	18	9822	11723	-1	D			YP_009030597.1	YP_009030597.1 DNA polymerase [Pseudomonas phage KPP25]	False	0.29	267.0	3.767e-74	DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01001704.1_19	QGNH01001704.1	QGNH01001704.1	19	11723	12040	-1	E													0	False	F
QGNH01001704.1_20	QGNH01001704.1	QGNH01001704.1	20	12037	12456	-1	E													0	False	F
QGNH01001704.1_21	QGNH01001704.1	QGNH01001704.1	21	12449	12748	-1	E													0	False	F
QGNH01001704.1_22	QGNH01001704.1	QGNH01001704.1	22	12742	12981	-1	D									Helix-turn-helix domain [PF12844.10]				0	False	F
