	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334513.1_1	MZ334513	MZ334513.1	1	367	906	-1	D			YP_010357598.1	YP_010357598.1 HalOD1 domain-containing protein [Haloarcula virus HJTV-2]	True	1.0	383	4.3360000000000005e-121								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334513.1_2	MZ334513	MZ334513.1	2	1264	2043	1	E			YP_010357599.1	YP_010357599.1 terminase small subunit [Haloarcula virus HJTV-2]	True	0.956	522	6.293e-168									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334513.1_3	MZ334513	MZ334513.1	3	2036	2299	1	E			YP_010357600.1	YP_010357600.1 hypothetical protein M1M33_gp003 [Haloarcula virus HJTV-2]	False	0.972	181	8.393e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334513.1_4	MZ334513	MZ334513.1	4	2341	2517	1	E			YP_010357601.1	YP_010357601.1 hypothetical protein M1M33_gp004 [Haloarcula virus HJTV-2]	False	0.91	113	8.785e-30									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334513.1_5	MZ334513	MZ334513.1	5	2751	2957	1	E			YP_010357603.1	YP_010357603.1 hypothetical protein M1M33_gp006 [Haloarcula virus HJTV-2]	False	1.0	150	1.7e-42									VOG23914	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334513.1_6	MZ334513	MZ334513.1	6	3050	4741	1	E			YP_010357604.1	YP_010357604.1 terminase large subunit [Haloarcula virus HJTV-2]	True	0.948	1122	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334513.1_7	MZ334513	MZ334513.1	7	4756	6195	1	E			YP_010357605.1	YP_010357605.1 portal protein [Haloarcula virus HJTV-2]	True	0.957	966	3.85e-317									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334513.1_8	MZ334513	MZ334513.1	8	6198	6488	1	E			YP_010357606.1	YP_010357606.1 hypothetical protein M1M33_gp138 [Haloarcula virus HJTV-2]	False	0.886	179	3.375e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_9	MZ334513	MZ334513.1	9	6485	7246	1	E			YP_010357607.1	YP_010357607.1 head maturation protease [Haloarcula virus HJTV-2]	True	0.971	519	5.907e-167									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334513.1_10	MZ334513	MZ334513.1	10	7253	7681	1	E			YP_010357608.1	YP_010357608.1 hypothetical protein M1M33_gp136 [Haloarcula virus HJTV-2]	False	0.878	261	8.904999999999999e-80												0	False	
MZ334513.1_11	MZ334513	MZ334513.1	11	7704	8219	1	E			YP_010357609.1	YP_010357609.1 putative lambda gpD-like head decoration protein [Haloarcula virus HJTV-2]	True	0.966	350	6.998e-110									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_12	MZ334513	MZ334513.1	12	8261	9217	1	E			YP_010357610.1	YP_010357610.1 major head protein [Haloarcula virus HJTV-2]	True	0.975	655	7.414e-213									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334513.1_13	MZ334513	MZ334513.1	13	9263	9703	1	E			YP_010357611.1	YP_010357611.1 hypothetical protein M1M33_gp133 [Haloarcula virus HJTV-2]	False	0.945	292	2.985e-90									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_14	MZ334513	MZ334513.1	14	9703	10047	1	E			YP_010357612.1	YP_010357612.1 SPP1 gp16-like head completion protein [Haloarcula virus HJTV-2]	False	1.0	244	1.824e-74									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
MZ334513.1_15	MZ334513	MZ334513.1	15	10050	12515	1	E			YP_010357613.1	YP_010357613.1 hypothetical protein M1M33_gp131 [Haloarcula virus HJTV-2]	True	0.972	1683	0.0												0	False	
MZ334513.1_16	MZ334513	MZ334513.1	16	12512	12811	1	E			YP_010357614.1	YP_010357614.1 hypothetical protein M1M33_gp130 [Haloarcula virus HJTV-2]	False	0.992	210	1.045e-62												0	False	
MZ334513.1_17	MZ334513	MZ334513.1	17	12817	13038	1	E			YP_010357615.1	YP_010357615.1 hypothetical protein M1M33_gp129 [Haloarcula virus HJTV-2]	False	1.0	163	4.634999999999999e-47									VOG05018	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_18	MZ334513	MZ334513.1	18	13075	13581	1	E			YP_010357616.1	YP_010357616.1 tail tube protein [Haloarcula virus HJTV-2]	False	0.959	341	6.277e-107									VOG04913	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334513.1_19	MZ334513	MZ334513.1	19	13591	14883	1	E			YP_010357617.1	YP_010357617.1 tail sheath [Haloarcula virus HJTV-2]	True	0.92	829	6.222000000000001e-271									VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
MZ334513.1_20	MZ334513	MZ334513.1	20	14912	15457	1	E			YP_010357618.1	YP_010357618.1 tail tube protein [Haloarcula virus HJTV-2]	False	0.897	340	2.189e-106									VOG14384	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334513.1_21	MZ334513	MZ334513.1	21	15512	15982	1	E			YP_010357620.1	YP_010357620.1 tail assembly chaperone [Haloarcula virus HJTV-2]	False	0.914	300	6.364e-93									VOG04953	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
MZ334513.1_22	MZ334513	MZ334513.1	22	16059	16295	1	E			YP_010357619.1	YP_010357619.1 tail assembly chaperone [Haloarcula virus HJTV-2]	False	0.918	152	4.203e-43												0	False	
MZ334513.1_23	MZ334513	MZ334513.1	23	16298	18118	1	E			YP_010357621.1	YP_010357621.1 tail length tape measure protein [Haloarcula virus HJTV-2]	True	0.9	1139	0.0									VOG14385	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
MZ334513.1_24	MZ334513	MZ334513.1	24	18119	18682	1	E			YP_010357622.1	YP_010357622.1 hypothetical protein M1M33_gp122 [Haloarcula virus HJTV-2]	True	0.991	394	9.259999999999999e-125									VOG14386	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_25	MZ334513	MZ334513.1	25	18679	20121	1	E			YP_010357623.1	YP_010357623.1 baseplate hub [Haloarcula virus HJTV-2]	True	1.0	1022	0.0									VOG14388	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_26	MZ334513	MZ334513.1	26	20124	20558	1	E			YP_010357624.1	YP_010357624.1 baseplate assembly protein V [Haloarcula virus HJTV-2]	False	0.93	283	3.862e-87									VOG14387	REFSEQ baseplate assembly protein V; Xu	Xu	0	False	
MZ334513.1_27	MZ334513	MZ334513.1	27	20555	20920	1	E			YP_010357625.1	YP_010357625.1 PAAR repeat protein [Haloarcula virus HJTV-2]	False	0.962	247	2.809e-75									VOG14389	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334513.1_28	MZ334513	MZ334513.1	28	20985	21311	1	E			YP_010357626.1	YP_010357626.1 T4 gp25-like baseplate wedge protein [Haloarcula virus HJTV-2]	False	0.942	216	1.418e-64												0	False	
MZ334513.1_29	MZ334513	MZ334513.1	29	21308	22543	1	D			YP_010357627.1	YP_010357627.1 baseplate wedge subunit [Haloarcula virus HJTV-2]	True	0.908	781	1.732e-254								Baseplate J-like protein [PF04865.17]	VOG00735	REFSEQ baseplate wedge subunit; Xu	Xu	0	False	
