	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000136.1_1	QGNH01000136.1	QGNH01000136.1	1	2	139	1	E													0	False	F
QGNH01000136.1_2	QGNH01000136.1	QGNH01000136.1	2	139	711	1	E													0	False	F
QGNH01000136.1_3	QGNH01000136.1	QGNH01000136.1	3	711	2210	1	C	K06909	phage terminase large subunit	YP_003358792.1	YP_003358792.1 DEAD/DEAH box helicase family protein [Enterococcus phage phiEf11]	False	0.342	247.0	8.534e-69		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000136.1_4	QGNH01000136.1	QGNH01000136.1	4	2259	2651	1	E													0	False	F
QGNH01000136.1_5	QGNH01000136.1	QGNH01000136.1	5	2651	3001	1	E													0	False	F
QGNH01000136.1_6	QGNH01000136.1	QGNH01000136.1	6	3093	3752	1	D									Collagen triple helix repeat (20 copies) [PF01391.21]				0	False	F
QGNH01000136.1_7	QGNH01000136.1	QGNH01000136.1	7	3763	4929	1	E													0	False	F
QGNH01000136.1_8	QGNH01000136.1	QGNH01000136.1	8	4941	5150	1	E													0	False	F
QGNH01000136.1_9	QGNH01000136.1	QGNH01000136.1	9	5186	5443	1	E													0	False	
QGNH01000136.1_10	QGNH01000136.1	QGNH01000136.1	10	5458	5985	1	E													0	False	
QGNH01000136.1_11	QGNH01000136.1	QGNH01000136.1	11	6026	6415	1	E													0	False	
QGNH01000136.1_12	QGNH01000136.1	QGNH01000136.1	12	6416	7033	1	E													0	False	
QGNH01000136.1_13	QGNH01000136.1	QGNH01000136.1	13	7043	7339	1	E													0	False	
QGNH01000136.1_14	QGNH01000136.1	QGNH01000136.1	14	7594	7983	1	E													0	False	
QGNH01000136.1_15	QGNH01000136.1	QGNH01000136.1	15	7964	8341	1	E													0	False	
QGNH01000136.1_16	QGNH01000136.1	QGNH01000136.1	16	8456	10438	1	D									Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xs;Xr;Xh	0	False	V
QGNH01000136.1_17	QGNH01000136.1	QGNH01000136.1	17	10435	11346	1	E													0	False	
QGNH01000136.1_18	QGNH01000136.1	QGNH01000136.1	18	11362	12411	1	D			YP_010115324.1	YP_010115324.1 major head protein [Sinorhizobium phage PBC5]	False	0.271	133.0	3.2e-32	Protein of unknown function (DUF4043) [PF13252.9]	VOG00920	sp|I7H0H9|ORF14_BPKHP Major structural protein ORF14; Xu	Xu	0	False	
QGNH01000136.1_19	QGNH01000136.1	QGNH01000136.1	19	12429	12836	1	E													0	False	
QGNH01000136.1_20	QGNH01000136.1	QGNH01000136.1	20	12848	13384	1	E													0	False	
QGNH01000136.1_21	QGNH01000136.1	QGNH01000136.1	21	13438	14070	1	E													0	False	
QGNH01000136.1_22	QGNH01000136.1	QGNH01000136.1	22	14072	14983	1	E													0	False	
QGNH01000136.1_23	QGNH01000136.1	QGNH01000136.1	23	14996	15733	1	E			YP_009030539.1	YP_009030539.1 virion structural protein [Pseudomonas phage KPP25]	False	0.326	73.0	4.351e-13		VOG03176	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000136.1_24	QGNH01000136.1	QGNH01000136.1	24	15744	16112	1	E													0	False	
QGNH01000136.1_25	QGNH01000136.1	QGNH01000136.1	25	16124	16609	1	E													0	False	
QGNH01000136.1_26	QGNH01000136.1	QGNH01000136.1	26	16629	17438	1	E													0	False	
QGNH01000136.1_27	QGNH01000136.1	QGNH01000136.1	27	17441	17899	1	E													0	False	
QGNH01000136.1_28	QGNH01000136.1	QGNH01000136.1	28	17905	19932	1	E													0	False	
QGNH01000136.1_29	QGNH01000136.1	QGNH01000136.1	29	19940	20326	1	E													0	False	
QGNH01000136.1_30	QGNH01000136.1	QGNH01000136.1	30	20304	20495	1	E													0	False	
QGNH01000136.1_31	QGNH01000136.1	QGNH01000136.1	31	20470	20748	1	E													0	False	
QGNH01000136.1_32	QGNH01000136.1	QGNH01000136.1	32	20791	21588	1	E													0	False	
QGNH01000136.1_33	QGNH01000136.1	QGNH01000136.1	33	21588	22769	1	E													0	False	
QGNH01000136.1_34	QGNH01000136.1	QGNH01000136.1	34	22782	23444	1	E													0	False	
QGNH01000136.1_35	QGNH01000136.1	QGNH01000136.1	35	23456	28189	1	E													0	False	
QGNH01000136.1_36	QGNH01000136.1	QGNH01000136.1	36	28213	28473	-1	E													0	False	
QGNH01000136.1_37	QGNH01000136.1	QGNH01000136.1	37	28561	29013	-1	E													0	False	
QGNH01000136.1_38	QGNH01000136.1	QGNH01000136.1	38	29000	29404	-1	E													0	False	
QGNH01000136.1_39	QGNH01000136.1	QGNH01000136.1	39	29391	30260	-1	D			YP_003406819.1	YP_003406819.1 ATP-dependent DNA ligase [Marseillevirus marseillevirus]	False	0.296	96.0	1.4750000000000002e-20	ATP dependent DNA ligase domain [PF01068.24]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
