	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000636.1_1	QGNH01000636.1	QGNH01000636.1	1	2	337	1	E																				0	False	F
QGNH01000636.1_2	QGNH01000636.1	QGNH01000636.1	2	617	1480	1	E																				0	False	F
QGNH01000636.1_3	QGNH01000636.1	QGNH01000636.1	3	1428	2627	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_010663889.1	YP_010663889.1 DNA (cytosine-5-)-methyltransferase [Yersinia phage P37]	False	0.316	167.0	4.501e-43								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00639	sp|O34939|YDIO_BACSU Type II methyltransferase M1.BsuMI; XhXp	Xp;Xh	0	False	MF
QGNH01000636.1_4	QGNH01000636.1	QGNH01000636.1	4	2624	3118	-1	E																				0	False	F
QGNH01000636.1_5	QGNH01000636.1	QGNH01000636.1	5	3563	3973	-1	E																				0	False	F
QGNH01000636.1_6	QGNH01000636.1	QGNH01000636.1	6	4105	7095	-1	E			YP_003856819.1	YP_003856819.1 hypothetical phage structural protein [Clostridium phage phiCTP1]	False	0.284	108.0	3.071e-22									VOG08455	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000636.1_7	QGNH01000636.1	QGNH01000636.1	7	7112	8542	-1	E																				0	False	
QGNH01000636.1_8	QGNH01000636.1	QGNH01000636.1	8	8557	8952	-1	E																				0	False	
QGNH01000636.1_9	QGNH01000636.1	QGNH01000636.1	9	8980	9540	-1	E																				0	False	
QGNH01000636.1_10	QGNH01000636.1	QGNH01000636.1	10	9578	9802	-1	E																				0	False	
QGNH01000636.1_11	QGNH01000636.1	QGNH01000636.1	11	9824	10675	-1	E																				0	False	
